userid,dbid,toplevel,queryid,query,plans,total_plan_time,min_plan_time,max_plan_time,mean_plan_time,stddev_plan_time,calls,total_exec_time,min_exec_time,max_exec_time,mean_exec_time,stddev_exec_time,rows,shared_blks_hit,shared_blks_read,shared_blks_dirtied,shared_blks_written,local_blks_hit,local_blks_read,local_blks_dirtied,local_blks_written,temp_blks_read,temp_blks_written,blk_read_time,blk_write_time,temp_blk_read_time,temp_blk_write_time,wal_records,wal_fpi,wal_bytes,jit_functions,jit_generation_time,jit_inlining_count,jit_inlining_time,jit_optimization_count,jit_optimization_time,jit_emission_count,jit_emission_time
10,16385,t,-5932649000996390030,"CREATE TABLE public.vote_data (
    embedded_id_ballot_id character varying(255) NOT NULL,
    embedded_id_concern character varying(255) NOT NULL,
    embedded_id_intressent_id character varying(255) NOT NULL,
    embedded_id_issue character varying(255) NOT NULL,
    ballot_type character varying(255),
    bank_number character varying(255),
    born_year integer,
    electoral_region character varying(255),
    electoral_region_number numeric,
    first_name character varying(255),
    full_name character varying(255),
    gender character varying(255),
    label character varying(255),
    last_name character varying(255),
    party character varying(255),
    place character varying(255),
    rm character varying(255),
    vote character varying(255),
    vote_date date
)",0,0,0,0,0,0,1,1.115751,1.115751,1.115751,1.115751,0,0,307,0,1,1,0,0,0,0,0,0,0,0.012263,0,0,129,1,14504,0,0,0,0,0,0,0,0
10,16385,t,1569973929220089304,COMMENT ON COLUMN public.government_body_data.comment IS 'Additional comments or notes',0,0,0,0,0,0,1,0.09636,0.09636,0.09636,0.09636,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,168,0,0,0,0,0,0,0,0
10,16385,t,-5425339904084590169,COMMENT ON COLUMN public.qrtz_fired_triggers.sched_name IS 'DATA.Sensitive GDPR.NA',0,0,0,0,0,0,1,0.110677,0.110677,0.110677,0.110677,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,162,0,0,0,0,0,0,0,0
16384,16385,t,1391139709313032959,"COPY  ( SELECT rm AS value, COUNT ( * ) AS count FROM vote_data WHERE rm IS NOT NULL GROUP BY rm ORDER BY count DESC, rm LIMIT 1000 ) TO STDOUT WITH CSV HEADER",0,0,0,0,0,0,1,0.085039,0.085039,0.085039,0.085039,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,3968963545418416593,COPY  ( SELECT * FROM public.sweden_county_electoral_regi_1 ORDER BY random ( ) LIMIT 0 ) TO STDOUT CSV HEADER,0,0,0,0,0,0,1,0.123682,0.123682,0.123682,0.123682,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,8802073148943567829,"COPY  ( SELECT code AS value, COUNT ( * ) AS count FROM document_detail_data WHERE code IS NOT NULL GROUP BY code ORDER BY count DESC, code LIMIT $1 ) TO STDOUT WITH CSV HEADER",1,0.050816,0.050816,0.050816,0.050816,0,1,0.005169,0.005169,0.005169,0.005169,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,268729060387816754,COMMENT ON COLUMN public.vote_data.born_year IS 'DATA.Public GDPR.Personal_Identifier',0,0,0,0,0,0,1,0.096541,0.096541,0.096541,0.096541,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,176,0,0,0,0,0,0,0,0
10,16385,t,-6413531539627436388,"ALTER TABLE ONLY public.detail_data
    ADD CONSTRAINT detail_data_pkey PRIMARY KEY (hjid)",0,0,0,0,0,0,1,1.393169,1.393169,1.393169,1.393169,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,2747,0,0,0,0,0,0,0,0
16384,16385,t,-1933837354083075708,"COPY  ( SELECT party AS value, COUNT ( * ) AS count FROM person_data WHERE party IS NOT NULL GROUP BY party ORDER BY count DESC, party LIMIT 2000 ) TO STDOUT WITH CSV HEADER",0,0,0,0,0,0,1,0.199634,0.199634,0.199634,0.199634,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,-6842855300256655826,"COPY  ( SELECT assignment_type AS value, COUNT ( * ) AS count FROM assignment_data WHERE assignment_type IS NOT NULL GROUP BY assignment_type ORDER BY count DESC, assignment_type LIMIT $1 ) TO STDOUT WITH CSV HEADER",1,0.057668,0.057668,0.057668,0.057668,0,1,0.004408,0.004408,0.004408,0.004408,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,1319717682110090567,SELECT EXISTS(SELECT $1 FROM public.view_riksdagen_committee_ballot_decision_summary LIMIT $2),1,0.057558,0.057558,0.057558,0.057558,0,1,0.003296,0.003296,0.003296,0.003296,0,1,5,1,0,0,0,0,0,0,0,0,0.014197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,6506894198675124705,view_record.object_type = $11,1,0.00512,0.00512,0.00512,0.00512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,-4517170929645373903,"COPY  ( WITH temporal_buckets AS ( SELECT *, DATE_TRUNC ( 'month' , assessment_period ) AS time_bucket, ROW_NUMBER ( ) OVER ( PARTITION BY DATE_TRUNC ( 'month' , assessment_period ) ORDER BY random ( ) ) AS rn FROM public.view_ministry_risk_evolution ) SELECT * FROM temporal_buckets WHERE rn = 1 ORDER BY time_bucket DESC LIMIT 0 ) TO STDOUT WITH CSV HEADER",0,0,0,0,0,0,1,0.80553,0.80553,0.80553,0.80553,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,188741296056495324,COMMENT ON COLUMN public.agency.agency_name IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.076945,0.076945,0.076945,0.076945,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,6316972386299886688,COMMENT ON COLUMN public.qrtz_simprop_triggers.str_prop_2 IS 'DATA.Sensitive GDPR.NA',0,0,0,0,0,0,1,0.105087,0.105087,0.105087,0.105087,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,162,0,0,0,0,0,0,0,0
16384,16385,f,3289061819785725015,views_refreshed_this_pass,1,0.001533,0.001533,0.001533,0.001533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,2288026010990532498,COMMENT ON COLUMN public.qrtz_job_details.job_name IS 'DATA.Sensitive GDPR.NA',0,0,0,0,0,0,1,0.099847,0.099847,0.099847,0.099847,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,162,0,0,0,0,0,0,0,0
10,16385,t,-8284356715548482637,COMMENT ON COLUMN public.qrtz_triggers.misfire_instr IS 'DATA.Sensitive GDPR.NA',0,0,0,0,0,0,1,0.105117,0.105117,0.105117,0.105117,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,162,0,0,0,0,0,0,0,0
10,5,t,8864221117322687508,GRANT ALL PRIVILEGES ON DATABASE cia_dev TO eris,0,0,0,0,0,0,1,4.712951,4.712951,4.712951,4.712951,0,0,73,1,5,3,0,0,0,0,0,0,0.210034,0.071133,0,0,6,0,541,0,0,0,0,0,0,0,0
10,16385,f,6439183779200437095,"SELECT $4 FROM ONLY ""public"".""qrtz_triggers"" x WHERE ""sched_name""::pg_catalog.text OPERATOR(pg_catalog.=) $1::pg_catalog.text AND ""trigger_name""::pg_catalog.text OPERATOR(pg_catalog.=) $2::pg_catalog.text AND ""trigger_group""::pg_catalog.text OPERATOR(pg_catalog.=) $3::pg_catalog.text FOR KEY SHARE OF x",4,0.292689,0.067727,0.088125,0.07317225,0.00863788108783051,4,0.028503999999999998,0.006601999999999999,0.007784,0.0071259999999999995,0.0004239599037644954,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,216,0,0,0,0,0,0,0,0
10,16385,t,-4472778002269330465,"CREATE INDEX idx_document_data_ministry_date ON public.document_data USING btree (org, made_public_date DESC) WHERE ((org IS NOT NULL) AND ((org)::text ~~ '%departement%'::text))",0,0,0,0,0,0,1,20.664577,20.664577,20.664577,20.664577,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,3204,0,0,0,0,0,0,0,0
10,16385,t,1292409797719487772,"CREATE VIEW public.view_risk_score_evolution AS
 WITH party_ballot_majority AS (
         SELECT vote_data.embedded_id_ballot_id,
            vote_data.party,
            sum(
                CASE
                    WHEN ((vote_data.vote)::text = 'Ja'::text) THEN 1
                    ELSE 0
                END) AS party_yes_count,
            sum(
                CASE
                    WHEN ((vote_data.vote)::text = 'Nej'::text) THEN 1
                    ELSE 0
                END) AS party_no_count,
            (sum(
                CASE
                    WHEN ((vote_data.vote)::text = 'Ja'::text) THEN 1
                    ELSE 0
                END) > sum(
                CASE
                    WHEN ((vote_data.vote)::text = 'Nej'::text) THEN 1
                    ELSE 0
                END)) AS party_approved
           FROM public.vote_data
          WHERE ((vote_data.vote_date >= (CURRENT_DATE - '3 years'::interval)) AND (vote_data.party IS NOT NULL))
          GROUP BY vote_data.embedded_id_ballot_id, vote_data.party
        ), politician_votes_with_rebel AS (
         SELECT vd.embedded_id_intressent_id,
            vd.embedded_id_ballot_id,
            vd.vote,
            vd.vote_date,
            vd.party,
            pbm.party_approved,
                CASE
                    WHEN (((vd.vote)::text = 'Nej'::text) AND (pbm.party_approved = true)) THEN true
                    WHEN (((vd.vote)::text = 'Ja'::text) AND (pbm.party_approved = false)) THEN true
                    ELSE false
                END AS is_rebel
           FROM (public.vote_data vd
             JOIN party_ballot_majority pbm ON ((((vd.embedded_id_ballot_id)::text = (pbm.embedded_id_ballot_id)::text) AND ((vd.party)::text = (pbm.party)::text))))
          WHERE (vd.vote_date >= (CURRENT_DATE - '3 years'::interval))
        ), politician_document_data AS (
         SELECT dpr.person_reference_id,
            dd.made_public_date,
            dd.id
           FROM (((public.document_status_container dsc
             LEFT JOIN public.document_data dd ON (((dsc.document_document_status_con_0)::text = (dd.id)::text)))
             LEFT JOIN public.document_person_reference_co_0 dprc ON ((dsc.hjid = dprc.hjid)))
             LEFT JOIN public.document_person_reference_da_0 dpr ON ((dpr.document_person_reference_li_1 = dprc.hjid)))
          WHERE ((dd.made_public_date >= (CURRENT_DATE - '3 years'::interval)) AND (dpr.person_reference_id IS NOT NULL))
        ), monthly_risk_base AS (
         SELECT p.id AS person_id,
            p.first_name,
            p.last_name,
            p.party,
            date_trunc('month'::text, (pvr.vote_date)::timestamp with time zone) AS assessment_period,
            round((((count(*) FILTER (WHERE ((pvr.vote)::text = 'Frånvarande'::text)))::numeric / (NULLIF(count(*), 0))::numeric) * (100)::numeric), 2) AS absence_rate,
            round((((count(*) FILTER (WHERE (pvr.is_rebel = true)))::numeric / (NULLIF(count(*) FILTER (WHERE ((pvr.vote)::text = ANY ((ARRAY['Ja'::character varying, 'Nej'::character varying])::text[]))), 0))::numeric) * (100)::numeric), 2) AS rebel_rate,
            count(*) AS ballot_count,
            count(DISTINCT vpd.id) AS document_count
           FROM ((public.person_data p
             LEFT JOIN politician_votes_with_rebel pvr ON (((pvr.embedded_id_intressent_id)::text = (p.id)::text)))
             LEFT JOIN politician_document_data vpd ON ((((vpd.person_reference_id)::text = (p.id)::text) AND (vpd.made_public_date >= (CURRENT_DATE - '3 years'::interval)) AND (date_trunc('month'::text, (vpd.made_public_date)::timestamp with time zone) = date_trunc('month'::text, (pvr.vote_date)::timestamp with time zone)))))
          WHERE ((p.status)::text = ANY ((ARRAY['Tjänstgörande riksdagsledamot'::character varying, 'Tjänstgörande ersättare'::character varying, 'Tillgänglig ersättare'::character varying])::text[]))
          GROUP BY p.id, p.first_name, p.last_name, p.party, (date_trunc('month'::text, (pvr.vote_date)::timestamp with time zone))
        ), monthly_violations AS (
         SELECT rule_violation.reference_id AS person_id,
            date_trunc('month'::text, rule_violation.detected_date) AS assessment_period,
            count(*) AS violation_count,
            count(DISTINCT rule_violation.rule_group) AS violation_categories,
            string_agg(DISTINCT (rule_violation.rule_group)::text, ', '::text ORDER BY (rule_violation.rule_group)::text) AS violation_types
           FROM public.rule_violation
          WHERE (((rule_violation.resource_type)::text = 'POLITICIAN'::text) AND ((rule_violation.status)::text = ANY ((ARRAY['MINOR'::character varying, 'MAJOR'::character varying, 'CRITICAL'::character varying])::text[])) AND (rule_violation.detected_date >= (CURRENT_DATE - '3 years'::interval)))
          GROUP BY rule_violation.reference_id, (date_trunc('month'::text, rule_violation.detected_date))
        ), risk_calculations AS (
         SELECT mrb.person_id,
            mrb.first_name,
            mrb.last_name,
            mrb.party,
            mrb.assessment_period,
            mrb.absence_rate,
            mrb.rebel_rate,
            mrb.ballot_count,
            mrb.document_count,
            COALESCE(mv.violation_count, (0)::bigint) AS violation_count,
            COALESCE(mv.violation_categories, (0)::bigint) AS violation_categories,
            COALESCE(mv.violation_types, ''::text) AS violation_types,
            round(((((LEAST((COALESCE(mv.violation_count, (0)::bigint) * 2), (40)::bigint))::numeric + ((COALESCE(mrb.absence_rate, (0)::numeric) * (30)::numeric) / 100.0)) + ((COALESCE(mrb.rebel_rate, (0)::numeric) * (20)::numeric) / 100.0)) + (
                CASE
                    WHEN (mrb.document_count < 5) THEN 10
                    ELSE 0
                END)::numeric), 2) AS calculated_risk_score,
            lag(round(((((LEAST((COALESCE(mv.violation_count, (0)::bigint) * 2), (40)::bigint))::numeric + ((COALESCE(mrb.absence_rate, (0)::numeric) * (30)::numeric) / 100.0)) + ((COALESCE(mrb.rebel_rate, (0)::numeric) * (20)::numeric) / 100.0)) + (
                CASE
                    WHEN (mrb.document_count < 5) THEN 10
                    ELSE 0
                END)::numeric), 2), 1) OVER (PARTITION BY mrb.person_id ORDER BY mrb.assessment_period) AS prev_risk_score
           FROM (monthly_risk_base mrb
             LEFT JOIN monthly_violations mv ON ((((mrb.person_id)::text = (mv.person_id)::text) AND (mrb.assessment_period = mv.assessment_period))))
          WHERE ((mrb.ballot_count >= 5) AND (mrb.assessment_period IS NOT NULL))
        )
 SELECT person_id,
    first_name,
    last_name,
    party,
    assessment_period,
    (((assessment_period + '1 mon'::interval) - '1 day'::interval))::date AS assessment_period_end,
    absence_rate,
    rebel_rate,
    ballot_count,
    document_count,
    violation_count,
    violation_categories,
    violation_types,
    calculated_risk_score AS risk_score,
    prev_risk_score,
    round((calculated_risk_score - COALESCE(prev_risk_score, calculated_risk_score)), 2) AS risk_score_change,
        CASE
            WHEN ((calculated_risk_score - COALESCE(prev_risk_score, calculated_risk_score)) >= (10)::numeric) THEN 'SIGNIFICANT_INCREASE'::text
            WHEN ((calculated_risk_score - COALESCE(prev_risk_score, calculated_risk_score)) >= (5)::numeric) THEN 'MODERATE_INCREASE'::text
            WHEN ((calculated_risk_score - COALESCE(prev_risk_score, calculated_risk_score)) > (0)::numeric) THEN 'SLIGHT_INCREASE'::text
            WHEN ((calculated_risk_score - COALESCE(prev_risk_score, calculated_risk_score)) <= ('-10'::integer)::numeric) THEN 'SIGNIFICANT_DECREASE'::text
            WHEN ((calculated_risk_score - COALESCE(prev_risk_score, calculated_risk_score)) <= ('-5'::integer)::numeric) THEN 'MODERATE_DECREASE'::text
            WHEN ((calculated_risk_score - COALESCE(prev_risk_score, calculated_risk_score)) < (0)::numeric) THEN 'SLIGHT_DECREASE'::text
            ELSE 'STABLE'::text
        END AS risk_trend,
        CASE
            WHEN (calculated_risk_score >= (65)::numeric) THEN 'CRITICAL'::text
            WHEN (calculated_risk_score >= (45)::numeric) THEN 'HIGH'::text
            WHEN (calculated_risk_score >= (25)::numeric) THEN 'MODERATE'::text
            WHEN (calculated_risk_score >= (15)::numeric) THEN 'LOW'::text
            ELSE 'MINIMAL'::text
        END AS risk_severity,
        CASE
            WHEN (COALESCE(prev_risk_score, (0)::numeric) > (0)::numeric) THEN
            CASE
                WHEN ((prev_risk_score < (25)::numeric) AND (calculated_risk_score >= (25)::numeric)) THEN 'ESCALATION_TO_MODERATE'::text
                WHEN ((prev_risk_score < (45)::numeric) AND (calculated_risk_score >= (45)::numeric)) THEN 'ESCALATION_TO_HIGH'::text
                WHEN ((prev_risk_score < (65)::numeric) AND (calculated_risk_score >= (65)::numeric)) THEN 'ESCALATION_TO_CRITICAL'::text
                WHEN ((prev_risk_score >= (65)::numeric) AND (calculated_risk_score < (65)::numeric)) THEN 'DEESCALATION_FROM_CRITICAL'::text
                WHEN ((prev_risk_score >= (45)::numeric) AND (calculated_risk_score < (45)::numeric)) THEN 'DEESCALATION_FROM_HIGH'::text
                WHEN ((prev_risk_score >= (25)::numeric) AND (calculated_risk_score < (25)::numeric)) THEN 'DEESCALATION_FROM_MODERATE'::text
                ELSE 'NO_SEVERITY_TRANSITION'::text
            END
            ELSE 'INITIAL_ASSESSMENT'::text
        END AS severity_transition,
        CASE
            WHEN (calculated_risk_score >= (65)::numeric) THEN 'CRITICAL: Immediate attention required'::text
            WHEN ((calculated_risk_score >= (45)::numeric) AND ((calculated_risk_score - COALESCE(prev_risk_score, calculated_risk_score)) >= (5)::numeric)) THEN 'HIGH RISK: Escalating trend detected'::text
            WHEN (calculated_risk_score >= (45)::numeric) THEN 'HIGH RISK: Monitor closely'::text
            WHEN ((calculated_risk_score >= (25)::numeric) AND ((calculated_risk_score - COALESCE(prev_risk_score, calculated_risk_score)) >= (10)::numeric)) THEN 'MODERATE RISK: Rapid escalation warning'::text
            WHEN (calculated_risk_score >= (25)::numeric) THEN 'MODERATE RISK: Standard monitoring'::text
            WHEN ((prev_risk_score >= (45)::numeric) AND (calculated_risk_score < (25)::numeric)) THEN 'IMPROVING: Effective risk mitigation'::text
            ELSE 'LOW RISK: Normal operations'::text
        END AS risk_assessment
   FROM risk_calculations
  ORDER BY person_id, assessment_period DESC",0,0,0,0,0,0,1,3.949542,3.949542,3.949542,3.949542,0,0,341,0,4,4,0,0,0,0,0,0,0,0.038843,0,0,142,0,38596,0,0,0,0,0,0,0,0
10,16385,f,-4731233652998357730,"SELECT fk.""proposal_document_proposal_c_0"" FROM ONLY ""public"".""document_proposal_container"" fk LEFT OUTER JOIN ONLY ""public"".""document_proposal_data"" pk ON ( pk.""hjid"" OPERATOR(pg_catalog.=) fk.""proposal_document_proposal_c_0"") WHERE pk.""hjid"" IS NULL AND (fk.""proposal_document_proposal_c_0"" IS NOT NULL)",1,0.209913,0.209913,0.209913,0.209913,0,1,0.003046,0.003046,0.003046,0.003046,0,0,54,3,0,0,0,0,0,0,0,0,0.028362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,-1369514515616296413,"COPY  ( SELECT document_type AS value, COUNT ( * ) AS count FROM document_data WHERE document_type IS NOT NULL GROUP BY document_type ORDER BY count DESC, document_type LIMIT 2000 ) TO STDOUT WITH CSV HEADER",0,0,0,0,0,0,1,0.249027,0.249027,0.249027,0.249027,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,-1209468322467445250,start_time := clock_timestamp(),5,0.022321,0.002465,0.007544,0.0044642,0.0023704363648914943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,7396582140474543806,ANALYZE public.view_riksdagen_vote_data_ballot_summary_annual,0,0,0,0,0,0,1,0.194986,0.194986,0.194986,0.194986,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,605,0,0,0,0,0,0,0,0
10,16385,t,-6788109220861580172,"ALTER TABLE ONLY public.vote_meta_data
    ADD CONSTRAINT vote_meta_data_pkey PRIMARY KEY (hjid)",0,0,0,0,0,0,1,0.690594,0.690594,0.690594,0.690594,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,2747,0,0,0,0,0,0,0,0
10,16385,t,-2956497480554811120,COMMENT ON COLUMN public.quality_assurance_content.hjid IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.118963,0.118963,0.118963,0.118963,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
16384,16385,f,-1828368642871082989,"COPY  ( SELECT status AS value, COUNT ( * ) AS count FROM person_data WHERE status IS NOT NULL GROUP BY status ORDER BY count DESC, status LIMIT $1 ) TO STDOUT WITH CSV HEADER",1,0.034595,0.034595,0.034595,0.034595,0,1,0.004318,0.004318,0.004318,0.004318,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,4272212921611348619,SELECT COUNT(*) FROM public.view_riksdagen_politician_role_evolution,1,0.359705,0.359705,0.359705,0.359705,0,1,0.0073030000000000005,0.0073030000000000005,0.0073030000000000005,0.0073030000000000005,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,8999717779083436463,COPY  ( SELECT * FROM public.document_activity_data ORDER BY random ( ) LIMIT $1 ) TO STDOUT CSV HEADER,1,0.037591,0.037591,0.037591,0.037591,0,1,0.0008110000000000001,0.0008110000000000001,0.0008110000000000001,0.0008110000000000001,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,6487475599561004114,"CREATE TABLE public.qrtz_simple_triggers (
    sched_name character varying(100) NOT NULL,
    trigger_name character varying(150) NOT NULL,
    trigger_group character varying(150) NOT NULL,
    repeat_count bigint NOT NULL,
    repeat_interval bigint NOT NULL,
    times_triggered bigint NOT NULL
)",0,0,0,0,0,0,1,0.254988,0.254988,0.254988,0.254988,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,5469,0,0,0,0,0,0,0,0
10,16385,t,152951920961731540,COMMENT ON COLUMN public.qrtz_triggers.calendar_name IS 'DATA.Sensitive GDPR.NA',0,0,0,0,0,0,1,0.103765,0.103765,0.103765,0.103765,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,162,0,0,0,0,0,0,0,0
10,16385,t,-1155586531677036654,COMMENT ON COLUMN public.person_assignment_element.hjid IS 'DATA.Public GDPR.Personal',0,0,0,0,0,0,1,0.131516,0.131516,0.131516,0.131516,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,165,0,0,0,0,0,0,0,0
16384,16385,f,-2294834137591359298,COPY  ( SELECT * FROM public.sweden_parliament_electoral__1 ORDER BY random ( ) LIMIT $1 ) TO STDOUT CSV HEADER,1,0.060774,0.060774,0.060774,0.060774,0,1,0.000871,0.000871,0.000871,0.000871,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,f,-5814782408254933383,"SELECT fk.""data__data_element_hjid"" FROM ONLY ""public"".""world_bank_data"" fk LEFT OUTER JOIN ONLY ""public"".""data_element"" pk ON ( pk.""hjid"" OPERATOR(pg_catalog.=) fk.""data__data_element_hjid"") WHERE pk.""hjid"" IS NULL AND (fk.""data__data_element_hjid"" IS NOT NULL)",1,0.125385,0.125385,0.125385,0.125385,0,1,0.002635,0.002635,0.002635,0.002635,0,0,36,2,0,0,0,0,0,0,0,0,0.022181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,-4913654655888397836,"INSERT INTO jv_commit_property ( commit_fk, property_name, property_value ) VALUES  ( $1,$2,$3 )",20,0.273433,0.011742,0.016952,0.013671649999999999,0.0012976785532249498,6712,244.47853,0.026159,0.552778,0.03642409564958291,0.01482317615856938,6712,78383,0,94,94,0,0,0,0,0,0,0,1.545269,0,0,33656,0,2220900,0,0,0,0,0,0,0,0
