person_id,first_name,last_name,party,status,born_year,career_start_date,career_end_date,first_activity_year,last_activity_year,total_career_days,total_career_years,age_at_career_start,age_at_career_end,election_cycles_active,total_votes_cast,total_assignments,is_currently_active,avg_votes_per_year,avg_assignments_per_year,career_continuity_score,longevity_category,activity_level,continuity_pattern,career_life_stage,retention_risk
0277648711624,Anders,Österberg,S,Tidigare riksdagsledamot,1981,2015-10-01,2022-09-26,2015,2022,2552,7.0,34,41,3,3530,30,f,505.2,4.29,150.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0286353661902,Peter Weibull,Bernström,M,Tidigare riksdagsledamot,1946,1994-10-03,1998-10-05,1994,1998,1463,4.0,48,52,0,0,3,f,0.0,0.75,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0102278739624,Peter,Kullgren,KD,"",1981,2018-09-14,2022-10-24,2018,2022,1501,4.1,37,41,0,0,1,f,0.0,0.24,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0197306878612,Greger,Tidlund,S,Tidigare ersättare,1953,2010-01-22,2010-05-31,2010,2010,129,0.4,57,57,1,148,2,f,419.0,5.66,100.0,NEWCOMER_UNDER_2,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0844198084908,Bo,Arvidson,M,Tidigare riksdagsledamot,1933,1991-09-30,1994-10-03,1991,1994,1099,3.0,58,61,0,0,2,f,0.0,0.66,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0731265898310,Marianne,Kierkemann,M,Tidigare riksdagsledamot,1950,2005-10-13,2019-03-13,2005,2019,4899,13.4,55,69,3,1457,12,f,108.6,0.89,75.0,ESTABLISHED_10_15,MODERATE,MOSTLY_CONTINUOUS,RETIRED_SENIOR,NOT_ACTIVE
0808145784313,Siw,Wittgren-Ahl,S,Tidigare riksdagsledamot,1951,1995-01-10,2010-10-04,1995,2010,5746,15.7,44,59,3,3143,18,f,199.8,1.14,75.0,LONG_SERVICE_15_20,MODERATE,MOSTLY_CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
010343930918,Cecilie,Tenfjord Toftby,M,Tidigare riksdagsledamot,1970,2008-09-22,2022-09-26,2008,2022,5117,14.0,38,52,5,6263,48,f,447.1,3.43,125.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0655028250417,Lena,Emilsson,S,Tidigare riksdagsledamot,1957,2014-09-29,2021-04-30,2014,2021,2405,6.6,57,64,2,2461,24,f,373.8,3.64,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0381853591928,Malte,Tängmark Roos,MP,Tjänstgörande riksdagsledamot,1994,2023-04-10,2026-09-21,2023,2026,1260,3.4,29,32,2,587,8,t,170.2,2.32,200.0,JUNIOR_2_5,MODERATE,CONTINUOUS,EARLY_CAREER_ACTIVE,LOW_RISK
0870805820217,Göran,Lindblad,M,Tidigare riksdagsledamot,1950,1993-02-23,2010-10-31,1993,2010,6459,17.7,43,60,3,3143,23,f,177.7,1.30,60.0,LONG_SERVICE_15_20,MODERATE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0311009915309,Barbro,Sandberg,FP,Tidigare riksdagsledamot,1935,1985-09-30,1992-01-09,1985,1992,2292,6.3,50,57,0,0,5,f,0.0,0.80,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0145294944502,Roger,Richthoff,-,Tidigare riksdagsledamot,1948,2014-09-29,2022-09-26,2014,2022,2919,8.0,66,74,3,3825,37,f,478.6,4.63,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,RETIRED_SENIOR,NOT_ACTIVE
0768554866215,Katja,Nyberg,SD,Tjänstgörande riksdagsledamot,1971,2018-09-24,2026-10-13,2018,2026,2941,8.1,47,55,3,3373,24,t,418.9,2.98,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0320679739714,Lars,Andersson,NYD,Tidigare riksdagsledamot,1959,1991-09-30,1994-10-03,1991,1994,1099,3.0,32,35,0,0,5,f,0.0,1.66,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0972391843904,Carl,Tham,S,Tidigare ersättare,1939,1978-03-07,1998-10-06,1978,1998,7518,20.6,39,59,0,0,3,f,0.0,0.15,0.0,VETERAN_20_PLUS,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0936271144504,Bengt,Hurtig,V,Avliden  2010-07-09,1939,1989-10-01,1998-10-05,1989,1998,3291,9.0,50,59,0,0,17,f,0.0,1.89,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0994460509110,Maria,Fälth,KD,Tidigare ersättare,1963,2010-10-05,2013-01-01,2010,2013,819,2.2,47,50,1,111,3,f,49.5,1.34,100.0,JUNIOR_2_5,MINIMAL,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
099373212513,Tobias,Krantz,FP,Tidigare riksdagsledamot,1971,2002-09-30,2010-10-06,2002,2010,2928,8.0,31,39,2,2600,21,f,324.3,2.62,66.7,MID_CAREER_5_10,VERY_ACTIVE,INTERMITTENT,EXITED_EARLY,NOT_ACTIVE
0468775142013,Christina,Oskarsson,S,Tidigare riksdagsledamot,1951,1998-10-05,2015-02-18,1998,2015,5980,16.4,47,64,4,4862,19,f,297.0,1.16,80.0,LONG_SERVICE_15_20,ACTIVE,MOSTLY_CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0732677378827,Marta,Obminska,M,Tidigare riksdagsledamot,1979,2010-10-04,2022-09-26,2010,2022,4375,12.0,31,43,4,3952,38,f,329.9,3.17,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0494431859015,Anders,Sellström,KD,Tidigare riksdagsledamot,1964,2010-10-04,2019-07-02,2010,2019,3193,8.7,46,55,2,1775,5,f,203.0,0.57,66.7,MID_CAREER_5_10,ACTIVE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0148994807513,David,Lega,KD,Tidigare europaparlamentariker,1973,2019-07-02,2024-07-16,2019,2024,1841,5.0,46,51,0,0,1,f,0.0,0.20,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0770363683317,Malin,Björk,C,Tjänstledig riksdagsledamot,1969,2021-09-02,2026-10-27,2021,2026,1881,5.1,52,57,2,1910,14,f,370.9,2.72,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0662364517619,Luciano,Astudillo,S,Tidigare riksdagsledamot,1972,2002-09-30,2011-06-30,2002,2011,3195,8.7,30,39,3,3455,10,f,395.0,1.14,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0191189790215,Peter,Ollén,M,Tjänstgörande riksdagsledamot,1959,2022-09-26,2026-09-28,2022,2026,1463,4.0,63,67,2,1294,4,t,323.1,1.00,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,SENIOR_ACTIVE,LOW_RISK
0428644311601,Nils-Erik,Söderqvist,S,Tidigare riksdagsledamot,1948,1994-10-03,2006-10-02,1994,2006,4382,12.0,46,58,2,1859,10,f,155.0,0.83,50.0,ESTABLISHED_10_15,MODERATE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0503029811325,David,Josefsson,M,Tjänstgörande riksdagsledamot,1983,2018-09-24,2026-09-21,2018,2026,2919,8.0,35,43,3,3278,29,t,410.2,3.63,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,MID_CAREER_ACTIVE,LOW_RISK
0470861746302,Mariann,Ytterberg,S,Tidigare riksdagsledamot,1941,1994-10-08,2006-10-02,1994,2006,4377,12.0,53,65,2,1859,8,f,155.1,0.67,50.0,ESTABLISHED_10_15,MODERATE,INTERMITTENT,RETIRED_SENIOR,NOT_ACTIVE
0585684563812,Andreas,Norlén,M,Talman,1973,2006-10-02,2026-09-21,2006,2026,7294,20.0,33,53,4,4713,19,f,236.0,0.95,66.7,VETERAN_20_PLUS,ACTIVE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0537180788018,Dick,Erixon,SD,Europaparlamentariker,1962,2024-07-16,2029-07-16,2024,2029,1826,5.0,62,67,0,0,1,f,0.0,0.20,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0748447264503,Margit,Gennser,M,Avliden  2024-07-02,1931,1982-10-04,2002-09-30,1982,2002,7301,20.0,51,71,0,0,18,f,0.0,0.90,0.0,VETERAN_20_PLUS,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0480007629014,Michael,Hagberg,S,Avliden  2022-10-16,1954,1991-09-30,2010-10-31,1991,2010,6971,19.1,37,56,3,3143,26,f,164.7,1.36,60.0,LONG_SERVICE_15_20,MODERATE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0803753212716,Richard,Jomshof,SD,Tjänstgörande riksdagsledamot,1969,2010-10-04,2026-09-28,2010,2026,5838,16.0,41,57,5,6894,39,t,431.3,2.44,100.0,LONG_SERVICE_15_20,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
041424287315,Jonas,Ringqvist,V,Tidigare riksdagsledamot,1971,1998-10-05,2002-09-30,1998,2002,1456,4.0,27,31,0,0,5,f,0.0,1.25,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
024173757595,Erik,Edin,FP,Tidigare ersättare,1920,1987-11-14,1987-12-14,1987,1987,30,0.1,67,67,0,0,1,f,0.0,12.18,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0559652845303,Jarl,Lander,S,Tidigare riksdagsledamot,1944,1985-09-30,2006-10-02,1985,2006,7672,21.0,41,62,2,1859,22,f,88.5,1.05,33.3,VETERAN_20_PLUS,LOW_ACTIVITY,SPORADIC,RETIRED_MATURE,NOT_ACTIVE
0463955388312,Bengt-Anders,Johansson,M,Tidigare riksdagsledamot,1951,2002-09-30,2023-03-22,2002,2023,7478,20.5,51,72,4,4918,17,f,240.2,0.83,66.7,VETERAN_20_PLUS,ACTIVE,INTERMITTENT,RETIRED_SENIOR,NOT_ACTIVE
0671881934227,Johan,Nissinen,SD,Tidigare riksdagsledamot,1989,2014-09-29,2024-07-16,2014,2024,3578,9.8,25,35,2,1746,8,f,178.2,0.82,66.7,MID_CAREER_5_10,MODERATE,INTERMITTENT,EXITED_EARLY,NOT_ACTIVE
0860699089813,Jeannette,Escanilla,V,Tidigare riksdagsledamot,1961,2018-06-07,2018-09-24,2018,2018,109,0.3,57,57,1,74,1,f,248.0,3.35,100.0,NEWCOMER_UNDER_2,ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0926002991620,Pontus,Andersson Garpvall,SD,Tjänstgörande riksdagsledamot,1992,2021-12-17,2026-09-21,2021,2026,1739,4.8,29,34,2,1926,9,t,404.5,1.89,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,EARLY_CAREER_ACTIVE,LOW_RISK
0294883731700,Margareta,Wallin-Johansson,M,Tidigare riksdagsledamot,1945,1994-10-03,1994-10-07,1994,1994,4,0.0,49,49,0,0,1,f,0.0,91.31,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0427695165918,Kew,Nordqvist,MP,Tidigare riksdagsledamot,1950,2010-10-04,2014-09-29,2010,2014,1456,4.0,60,64,2,1775,3,f,445.3,0.75,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0925968558417,Lennart,Sacrédeus,KD,Tidigare riksdagsledamot,1957,2006-10-02,2022-06-23,2006,2022,5743,15.7,49,65,3,1559,6,f,99.2,0.38,60.0,LONG_SERVICE_15_20,LOW_ACTIVITY,INTERMITTENT,RETIRED_SENIOR,NOT_ACTIVE
0633602773606,Christer,Häll,S,Status saknas,1942,1989-11-13,1989-12-13,1989,1989,30,0.1,47,47,0,0,2,f,0.0,24.35,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
084783547505,Anna,Hedborg,S,Tidigare statsråd,1944,1994-10-07,1996-03-22,1994,1996,532,1.5,50,52,0,0,1,f,0.0,0.69,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0513020576128,Erik,Bengtzboe,M,Tidigare riksdagsledamot,1987,2010-10-04,2019-04-26,2010,2019,3126,8.6,23,32,3,2104,13,f,245.8,1.52,100.0,MID_CAREER_5_10,ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0365641780005,Åke,Selberg,S,Avliden  2020-12-09,1939,1982-10-04,1994-10-03,1982,1994,4382,12.0,43,55,0,0,6,f,0.0,0.50,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0575313291605,Stellan,Bojerud,SD,Avliden  2015-07-19,1944,2010-10-12,2014-09-29,2010,2014,1448,4.0,66,70,2,1217,6,f,307.0,1.51,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,RETIRED_SENIOR,NOT_ACTIVE
0488357052317,Mats,Pertoft,MP,Tidigare riksdagsledamot,1954,2006-10-02,2018-04-17,2006,2018,4215,11.5,52,64,4,3309,17,f,286.7,1.47,100.0,ESTABLISHED_10_15,ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0389381287505,Ingela,Mårtensson,FP,Tidigare riksdagsledamot,1939,1985-09-30,1994-10-03,1985,1994,3290,9.0,46,55,0,0,6,f,0.0,0.67,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0504851635310,Daniel,Helldén,MP,Tjänstgörande riksdagsledamot,1965,2022-09-26,2026-10-13,2022,2026,1478,4.0,57,61,2,1294,8,t,319.8,1.98,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0573810408500,Gudrun,Norberg,FP,Tidigare riksdagsledamot,1938,1985-09-30,1994-10-03,1985,1994,3290,9.0,47,56,0,0,11,f,0.0,1.22,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0456522027421,Linnéa,Wickman,S,Tjänstgörande riksdagsledamot,1992,2022-09-26,2026-10-13,2022,2026,1478,4.0,30,34,2,1294,9,t,319.8,2.22,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,EARLY_CAREER_ACTIVE,LOW_RISK
0995355603410,Wiwi-Anne,Johansson,V,Tidigare riksdagsledamot,1950,2006-10-02,2017-10-31,2006,2017,4047,11.1,56,67,3,4263,15,f,384.7,1.35,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,RETIRED_SENIOR,NOT_ACTIVE
0599003208801,Lennart,Fremling,FP,Avliden  2013-07-17,1946,1991-09-30,2006-10-02,1991,2006,5481,15.0,45,60,2,1859,13,f,123.9,0.87,50.0,LONG_SERVICE_15_20,MODERATE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0923797859612,Eva-Lena,Gustavsson,S,Tidigare riksdagsledamot,1956,2017-08-02,2018-09-24,2017,2018,418,1.1,61,62,2,414,5,f,361.8,4.37,200.0,NEWCOMER_UNDER_2,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0926477102420,Cecilia,Rönn,L,Tjänstgörande riksdagsledamot,1980,2022-09-26,2026-09-28,2022,2026,1463,4.0,42,46,2,1294,10,t,323.1,2.50,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,MID_CAREER_ACTIVE,LOW_RISK
0565167965311,Eva,Sonidsson,S,Tidigare riksdagsledamot,1955,2006-10-02,2018-09-24,2006,2018,4375,12.0,51,63,4,4805,26,f,401.1,2.17,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0495314169413,Jonas,Jacobsson Gjörtler,M,Tidigare riksdagsledamot,1973,2010-10-04,2026-10-13,2010,2026,5853,16.0,37,53,3,3256,17,f,203.2,1.06,60.0,LONG_SERVICE_15_20,ACTIVE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0452784937426,Christopher,Lindvall,S,Tillgänglig ersättare,1996,2022-09-26,2022-10-18,2022,2022,22,0.1,26,26,0,0,1,f,0.0,16.60,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0454447556218,Ismail,Kamil,L,Tidigare riksdagsledamot,1955,2010-10-04,2014-09-29,2010,2014,1456,4.0,55,59,2,1775,7,f,445.3,1.76,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0548089226618,Mats,Einarsson,V,Tidigare riksdagsledamot,1960,1998-10-05,2008-02-15,1998,2008,3420,9.4,38,48,2,1952,18,f,208.5,1.92,66.7,MID_CAREER_5_10,ACTIVE,INTERMITTENT,EXITED_EARLY,NOT_ACTIVE
0758610200105,Maja,Bäckström,S,Avliden  2017-01-17,1937,1979-10-01,1994-10-03,1979,1994,5481,15.0,42,57,0,0,5,f,0.0,0.33,0.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0995976787901,Jon Peter,Wieselgren,"",Status saknas,1928,1991-10-08,1992-01-09,1991,1992,93,0.3,63,64,0,0,2,f,0.0,7.85,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0708340640717,Åsa,Domeij,MP,Tidigare riksdagsledamot,1962,1988-10-03,2006-10-02,1988,2006,6573,18.0,26,44,2,1144,10,f,63.6,0.56,40.0,LONG_SERVICE_15_20,LOW_ACTIVITY,SPORADIC,EXITED_EARLY,NOT_ACTIVE
0739780276601,Alf,Svensson,KD,Tidigare riksdagsledamot,1938,1985-09-30,2014-07-01,1985,2014,10501,28.8,47,76,2,2796,27,f,97.3,0.94,25.0,VETERAN_20_PLUS,LOW_ACTIVITY,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0565457468009,Anita,Stenberg,MP,Tidigare riksdagsledamot,1930,1988-10-04,1991-09-30,1988,1991,1091,3.0,58,61,0,0,4,f,0.0,1.34,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0545353563812,Amineh,Kakabaveh,-,Tidigare riksdagsledamot,1970,2008-01-01,2022-09-26,2008,2022,5382,14.7,38,52,5,6514,11,f,442.1,0.75,125.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0667054859301,Alf,Eriksson,S,Tidigare riksdagsledamot,1948,1989-11-11,2010-10-19,1989,2010,7647,20.9,41,62,3,3143,27,f,150.1,1.29,50.0,VETERAN_20_PLUS,MODERATE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
086684470825,Tobias,Andersson,SD,Tjänstgörande riksdagsledamot,1996,2018-09-24,2026-09-21,2018,2026,2919,8.0,22,30,3,3373,25,t,422.1,3.13,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,EARLY_CAREER_ACTIVE,LOW_RISK
0649200228012,Stefan,Wikén,S,Tidigare ersättare,1963,2004-11-23,2009-09-30,2005,2009,1772,4.9,41,46,2,485,14,f,100.0,2.89,100.0,JUNIOR_2_5,MODERATE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0622185335615,Carl,Bildt,M,Tidigare riksdagsledamot,1949,1979-10-01,2014-10-03,1979,2014,12786,35.0,30,65,0,0,34,f,0.0,0.97,0.0,VETERAN_20_PLUS,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0970607693429,Lage,Rahm,MP,Tidigare riksdagsledamot,1980,2007-01-01,2010-10-04,2007,2010,1372,3.8,27,30,2,1006,6,f,267.8,1.60,200.0,JUNIOR_2_5,ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0331967573912,Maria,Larsson,KD,Tidigare riksdagsledamot,1956,1998-10-05,2014-10-03,1998,2014,5842,16.0,42,58,2,1859,17,f,116.2,1.06,40.0,LONG_SERVICE_15_20,MODERATE,SPORADIC,RETIRED_MATURE,NOT_ACTIVE
0261479148307,Thor,Mattisson,M,Tidigare ersättare,1935,1988-11-07,1989-01-07,1988,1989,61,0.2,53,54,0,0,2,f,0.0,11.98,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
098329342620,Jennie,Wernäng,M,Tjänstgörande statsrådsersättare,1985,2022-10-25,2026-09-21,2022,2026,1427,3.9,37,41,2,1294,3,t,331.2,0.77,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,MID_CAREER_ACTIVE,LOW_RISK
0168437688801,Bo,Södersten,S,Avliden  2017-09-05,1931,1979-10-01,1989-06-30,1979,1989,3560,9.7,48,58,0,0,6,f,0.0,0.62,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0178323535715,Johnny,Svedin,SD,Tjänstgörande riksdagsledamot,1969,2022-09-26,2026-10-31,2022,2026,1496,4.1,53,57,2,1294,10,t,315.9,2.44,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
023712446506,Laila,Freivalds,S,Tidigare statsråd,1942,1994-10-07,2006-03-21,1994,2006,4183,11.5,52,64,0,0,3,f,0.0,0.26,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0277559107501,Jörn,Svensson,V,Avliden  2021-11-12,1936,1976-10-04,1988-10-03,1976,1988,4382,12.0,40,52,0,0,4,f,0.0,0.33,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0777657837318,Anders,Andersson,KD,Tidigare riksdagsledamot,1955,1998-10-05,2014-09-29,1998,2014,5838,16.0,43,59,3,2107,11,f,131.8,0.69,60.0,LONG_SERVICE_15_20,MODERATE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0239948123229,Erik,Almqvist,SD,Tidigare riksdagsledamot,1982,2010-10-04,2013-02-21,2010,2013,871,2.4,28,31,1,967,7,f,405.5,2.94,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0285527517421,Caroline,Nordengrip,SD,Tillgänglig ersättare,1980,2018-09-24,2022-09-26,2018,2022,1463,4.0,38,42,2,2079,27,f,519.0,6.74,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0985426914829,Anna,Lasses,C,Tjänstgörande riksdagsledamot,1977,2022-09-26,2026-09-21,2022,2026,1456,4.0,45,49,2,1294,6,t,324.6,1.51,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,MID_CAREER_ACTIVE,LOW_RISK
0469084171710,Ulrika,Westerlund,MP,Tjänstgörande riksdagsledamot,1972,2022-09-26,2026-09-21,2022,2026,1456,4.0,50,54,2,1294,9,t,324.6,2.26,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0229627943828,Jytte,Guteland,S,Tjänstgörande riksdagsledamot,1979,2014-07-01,2026-09-21,2014,2026,4465,12.2,35,47,2,1294,6,t,105.9,0.49,50.0,ESTABLISHED_10_15,MODERATE,INTERMITTENT,MID_CAREER_ACTIVE,MODERATE_ATTRITION_RISK
0338458649710,Anti,Avsan,M,Tidigare riksdagsledamot,1958,2006-10-02,2018-09-24,2006,2018,4375,12.0,48,60,4,4805,18,f,401.1,1.50,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0256716955026,Serkan,Köse,S,Tjänstgörande riksdagsledamot,1976,2014-10-03,2026-10-31,2014,2026,4411,12.1,38,50,4,4862,39,t,402.6,3.23,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
058426570914,Sven,Bergström,C,Tidigare riksdagsledamot,1951,1995-01-10,2010-10-04,1995,2010,5746,15.7,44,59,3,3143,17,f,199.8,1.08,75.0,LONG_SERVICE_15_20,MODERATE,MOSTLY_CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0736867676621,Jimmy,Loord,KD,Tidigare riksdagsledamot,1980,2018-09-24,2019-03-31,2018,2019,188,0.5,38,39,1,173,4,f,336.1,7.77,100.0,NEWCOMER_UNDER_2,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0958769374801,Bengt A,Klang,FP,Status saknas,1936,1988-01-11,1988-03-13,1988,1988,62,0.2,52,52,0,0,1,f,0.0,5.89,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0722683622001,Lars,Jilmstad,M,Tillgänglig ersättare,1946,2019-08-26,2026-05-07,2019,2026,2446,6.7,73,80,2,1891,25,f,282.4,3.73,100.0,MID_CAREER_5_10,ACTIVE,CONTINUOUS,RETIRED_SENIOR,NOT_ACTIVE
0361291071906,Carl-Erik,Skårman,M,Tidigare riksdagsledamot,1939,1998-10-05,2006-10-02,1998,2006,2919,8.0,59,67,2,934,6,f,116.9,0.75,66.7,MID_CAREER_5_10,MODERATE,INTERMITTENT,RETIRED_SENIOR,NOT_ACTIVE
0694273653613,Margareta,Fransson,MP,Tillgänglig ersättare,1971,2021-09-19,2022-05-15,2021,2022,238,0.7,50,51,2,464,19,f,712.1,29.16,200.0,NEWCOMER_UNDER_2,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0899112324519,Elisabeth,Svantesson,M,Finansminister,1967,2006-10-02,2026-09-21,2006,2026,7294,20.0,39,59,5,6408,57,f,320.9,2.85,83.3,VETERAN_20_PLUS,VERY_ACTIVE,MOSTLY_CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0351867771418,Peeter,Luksep,M,Tidigare riksdagsledamot,1955,1991-10-05,1994-10-07,1991,1994,1098,3.0,36,39,0,0,5,f,0.0,1.66,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0576122429317,Martin,Melin,L,Tjänstgörande riksdagsledamot,1967,2022-10-31,2026-09-21,2022,2026,1421,3.9,55,59,2,1147,19,t,294.8,4.88,100.0,JUNIOR_2_5,ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0692076685824,Camilla,Hansén,MP,Tjänstgörande riksdagsledamot,1976,2016-01-18,2026-10-06,2016,2026,3914,10.7,40,50,4,3270,39,t,305.2,3.64,133.3,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
