person_id,first_name,last_name,party,total_rebellions,strong_consensus_rebellions,very_strong_consensus_rebellions,avg_consensus_strength_rebelled_against,anomaly_classification,anomaly_assessment
0319703582208,Björn,Hamilton,M,24,1,1,50.73,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
010643534813,Eric,Westroth,SD,3,0,0,50.00,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0467253407311,Hans,Unander,S,9,2,1,56.40,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0465398691116,Eskil,Erlandsson,C,35,7,2,66.23,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0338458649710,Anti,Avsan,M,7,0,0,46.26,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0974061238314,Paula,Holmqvist,S,4,2,1,73.64,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0174490514929,Marcus,Andersson,S,1,0,0,65.42,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0110600080618,Håkan,Juholt,S,29,4,1,52.31,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0990007083418,Lars,Ångström,MP,60,2,1,63.43,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0119851690521,David,Perez,SD,2,1,0,75.96,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0892215792827,Torsten,Lindström,KD,31,6,0,62.61,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0340854285007,Laila,Bjurling,S,21,2,0,57.00,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0999542677318,Anne-Marie,Wallouch,V,2,0,0,56.82,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0155044813008,Carl-Axel,Johansson,KD,7,0,0,48.31,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0383111552218,Jonas,Sjöstedt,V,27,2,1,47.91,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0365797008114,Leif,Pettersson,S,44,4,2,47.96,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0921939922800,Arne,Kjörnsberg,S,1,1,0,88.19,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0541785328823,Jonas,Wikström,V,2,0,0,72.42,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0512510717328,Ebba,Busch,KD,3,2,0,80.30,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0185498861416,Lena,Sommestad,S,12,3,0,56.96,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0435740736429,Hampus,Hagman,KD,2,0,0,44.32,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0599736947819,Ola,Sundell,M,27,5,0,57.41,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0702674089702,Carl-Axel,Roslund,M,42,14,0,66.56,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0208558695314,Ingemar,Nilsson,S,31,1,0,48.26,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0465804601318,Pia,Steensland,KD,3,0,0,53.79,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0721657655513,Finn,Bengtsson,M,11,3,0,54.06,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0810201628512,Ann-Charlotte,Hammar Johnsson,M,12,1,0,49.85,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0552248175312,Berit,Högman,S,40,1,0,47.85,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0679667648714,Marianne,Berg,V,58,6,0,59.35,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0919433006307,Agneta,Luttropp,MP,43,7,0,59.12,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0473783431010,Morgan,Johansson,S,50,9,4,59.86,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0170630324419,Per,Schöldberg,C,3,0,0,62.37,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0897304708905,Sinikka,Bohlin,S,6,0,0,41.99,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0705556766027,Karla,López,MP,2,1,0,63.16,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0468956880528,Mikael,Eskilandersson,SD,14,0,0,51.65,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0116084827614,Mehmet,Kaplan,MP,40,5,0,53.31,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0544046588414,Jan-Olof,Larsson,S,43,7,1,53.86,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0132698667318,Thoralf,Alfsson,SD,18,3,2,55.40,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0161597857912,Tuve,Skånberg,KD,51,11,2,63.26,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0267143098400,Claes,Roxbergh,MP,59,11,1,63.53,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0530361204603,Rolf,Åbjörnsson,KD,1,0,0,50.00,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0743231788202,Rune,Wikström,M,6,5,1,86.33,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0344222203323,Dennis,Dioukarev,SD,14,1,0,52.87,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0905637653912,Kerstin,Nilsson,S,30,4,0,50.44,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0841422940412,Carina,Grönhagen,S,1,1,0,85.42,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0245113256029,Daniel,Vencu Velasquez Castro,S,1,0,0,79.44,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0269067253614,Thomas,Strand,S,40,0,0,44.55,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0987147242812,Johnny,Gylling,KD,17,1,0,47.33,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0641486384014,Jan,Lindholm,MP,98,19,5,62.51,FREQUENT_STRONG_REBEL,HIGH ANOMALY: Frequent rebellion against very strong party consensus (90%+)
0744993950910,Anders,Ygeman,S,68,25,0,64.25,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0683297678211,Elisebeht,Markström,S,28,4,0,61.82,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0222234581210,Claes,Västerteg,C,12,1,1,55.49,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0195810270316,Marie,Wahlgren,FP,32,10,1,67.74,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0229350341619,Ilona,Szatmári Waldau,V,13,4,1,62.69,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0879014196003,Jonas,Åkerlund,SD,29,3,1,54.04,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0139948283718,Agneta,Börjesson,MP,44,12,2,62.09,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0781648625615,Peter,Rådberg,MP,43,2,0,53.59,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0545353563812,Amineh,Kakabaveh,-,171,18,3,54.55,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0572788110724,Maria,Malmer Stenergard,M,12,4,1,59.78,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0893004490313,Cecilia,Widegren,M,57,23,8,66.14,FREQUENT_STRONG_REBEL,HIGH ANOMALY: Frequent rebellion against very strong party consensus (90%+)
0962841101917,Annika,Qarlsson,C,32,3,1,56.03,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0483837558914,Anna-Lena,Sörenson,S,30,4,1,49.47,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0480085646428,Erik,Andersson,M,11,2,1,53.82,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0970400972210,Hans,Backman,FP,18,4,0,57.06,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0681030112815,Peter,Helander,C,11,1,1,51.49,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0447198048312,Peter,Eriksson,MP,83,18,2,64.51,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0970259744617,Margareta,Cederfelt,M,11,5,2,66.01,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0709749259417,Rickard,Persson,MP,3,2,0,76.00,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0668060748617,Stefan,Käll,L,2,1,1,85.42,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0388994689418,Malin,Östh,V,1,0,0,66.67,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0447797778718,Sotiris,Delis,M,11,1,1,53.06,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0301987597720,Liza-Maria,Norlin,KD,1,0,0,66.67,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0483338990013,Roland,Gustbée,M,3,1,0,67.06,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0617957067613,Helene,Petersson,S,39,1,0,46.75,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0339894357417,Jennie,Nilsson,S,50,10,2,52.92,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0980681611418,Hans,Wallmark,M,12,3,0,58.29,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
048561486727,Isabell,Mixter,V,5,0,0,64.32,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0188653245302,Bengt,Berg,V,34,7,1,58.20,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0509415296421,Kjell-Arne,Ottosson,KD,1,0,0,47.73,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0784309503313,Ewa,Björling,M,12,0,0,51.97,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0115607185214,Gunnar,Nordmark,L,32,6,0,66.51,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0759167494321,Petra,Ekerum,S,2,1,0,80.98,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
048970816012,Eva-Lena,Jansson,S,51,10,1,54.69,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0719332223713,Juno,Blom,L,2,0,0,60.53,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0995355603410,Wiwi-Anne,Johansson,V,64,5,2,57.69,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0920966427818,Anders,Ahlgren,C,5,0,0,49.33,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0903307301618,Peter,Persson,S,40,12,2,58.38,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0203877548421,Malin,Larsson,S,2,1,0,64.74,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0225823431305,Stefan,Hagfeldt,M,16,0,0,47.50,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0226631365426,Mikael,Larsson,C,1,0,0,45.16,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0381231495405,Leif,Björnlod,MP,48,6,0,60.23,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0173946230722,Maria,Andersson Willner,S,2,2,1,87.61,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0251564185908,Kerstin,Engle,S,40,2,0,49.75,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0375671185701,Sven,Brus,KD,19,1,0,48.72,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0926477102420,Cecilia,Rönn,L,1,1,0,87.50,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0600784831409,Dag,Klackenberg,M,9,1,0,50.78,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0537400268911,Caroline,Helmersson Olsson,S,34,1,1,44.72,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0772402807013,Sven-Olof,Sällström,SD,35,6,1,54.49,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
065701062615,Runar,Filper,SD,14,3,0,57.06,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
038604236714,Mia,Franzén,L,24,3,0,61.16,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0641953830512,Magnus,Persson,SD,15,3,1,54.44,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0963654118003,Solveig,Hellquist,FP,20,1,0,53.42,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0529103571012,Jan R,Andersson,M,14,4,1,56.44,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0229627943828,Jytte,Guteland,S,8,6,0,81.97,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0870805820217,Göran,Lindblad,M,16,1,0,50.06,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0198031297912,Anette,Åkesson,M,8,0,0,42.78,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0409551181119,Stefan,Caplan,M,1,0,0,79.44,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0781357446917,Sven-Erik,Bucht,S,27,2,1,46.86,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0985943148917,Victoria,Tiblom,SD,2,2,0,86.11,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0371688419616,Lars,Ohly,V,37,3,1,50.86,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0940980416614,Jan,Ericson,M,16,6,2,61.45,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0906336297511,Marie,Engström,V,59,5,0,62.61,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0358514648113,Marléne,Lund Kopparklint,M,2,1,0,66.07,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0767167947420,Erik,Slottner,KD,5,3,0,78.75,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0251136832626,Muharrem,Demirok,C,1,0,0,75.00,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
088028607414,Lena,Asplund,M,10,4,2,64.54,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0833552896828,Jasmin,Farid,M,1,1,0,84.29,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0448973586529,Adrian,Magnusson,S,2,0,0,70.56,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0901257862125,Hans,Linde,V,40,1,0,49.86,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0597298079716,Stefan,Tornberg,C,1,0,0,68.97,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0519740099915,Saila,Quicklund,M,12,3,0,56.61,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0547805254924,Jessica,Thunander,V,9,2,0,55.82,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0279488554424,Alexander,Christiansson,SD,7,3,2,70.39,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0737666060225,Joakim,Järrebring,S,2,0,0,60.75,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0401968752713,Stina,Bergström,MP,36,4,2,55.72,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0638431210311,Cecilia,Wikström,L,26,1,0,63.42,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0254161225015,Lars,Wistedt,SD,1,1,0,84.93,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0372922430808,Mona,Berglund Nilsson,S,1,1,0,81.25,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0585684563812,Andreas,Norlén,M,8,1,0,48.07,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0616721755222,Louise,Meijer,M,2,0,0,45.36,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
061124537800,Birgitta,Ahlqvist,S,1,1,0,88.19,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0244552157217,Annelie,Sjöberg,SD,1,0,0,77.46,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0678712094213,Stefan,Jakobsson,SD,18,6,0,67.26,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0273732267214,Jan,Andersson,C,21,4,0,63.14,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0559652845303,Jarl,Lander,S,3,1,0,76.62,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
028954589415,Ann-Sofie,Alm,M,5,3,0,69.77,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0546982180011,Anders,Bengtsson,S,5,3,1,83.47,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
010343930918,Cecilie,Tenfjord Toftby,M,12,2,0,52.99,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0628190530410,Ulla,Andersson,V,65,11,1,56.25,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0502174718806,Carin,Runeson,S,32,1,0,47.50,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0480339311713,Annika,Eclund,KD,10,3,0,56.88,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0970607693429,Lage,Rahm,MP,7,0,0,45.87,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0853395328224,Lena,Hallengren,S,47,9,0,60.28,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
049290762318,ClasGöran,Carlsson,S,23,0,0,48.16,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0640627133410,Elisabeth,Falkhaven,MP,1,0,0,43.75,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0825441263617,Birger,Lahti,V,14,2,1,53.05,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0973782197017,Mikael,Oscarsson,KD,85,19,2,67.17,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0947572086414,Anne-Li,Sjölund,C,2,1,0,70.70,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0145294944502,Roger,Richthoff,-,78,4,1,51.84,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0928964569700,Margareta,Andersson,C,23,2,0,60.87,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0338278373318,Dan,Kihlström,KD,20,2,0,51.29,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0503363679811,Stefan,Plath,SD,2,1,1,74.95,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0534948028412,Magnus,Sjödahl,KD,3,0,0,70.18,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0814945477312,Gunilla,Wahlén,V,34,3,1,53.82,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0932000030511,Maria,Stockhaus,M,23,11,3,67.77,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0627371646324,William,Petzäll,-,6,1,1,56.67,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0376395541120,Joakim,Sandell,S,5,4,0,76.67,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0427127522211,Lena,Adelsohn Liljeroth,M,22,2,0,48.47,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0500946976511,Ragnwi,Marcelind,KD,23,4,1,63.70,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0321224145104,Sören,Wibe,S,30,24,5,84.20,FREQUENT_STRONG_REBEL,HIGH ANOMALY: Frequent rebellion against very strong party consensus (90%+)
051207517226,Jimmie,Åkesson,SD,20,1,0,52.13,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0154189076919,Tina,Ehn,MP,35,4,0,53.10,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0699506181311,Karin,Åström,S,40,2,0,46.02,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0360187680814,Mats,Hellhoff,SD,1,0,0,66.67,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0964730940415,Johan,Andersson,S,41,9,1,55.45,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0463955388312,Bengt-Anders,Johansson,M,22,2,1,58.21,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0925451929216,Penilla,Gunther,KD,15,5,1,62.18,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0204443909416,Johan,Hedin,C,10,1,0,53.69,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0200490530919,Marco,Venegas,MP,10,7,2,82.40,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0482927154110,Leif,Jakobsson,S,48,8,0,54.63,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0845783625227,Arwin,Sohrabi,S,1,0,0,70.09,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0959236354417,Anders,Sundström,S,1,1,1,90.28,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0628005785225,Jörgen,Berglund,M,2,0,0,45.36,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
039655712615,Margareta,Pålsson,M,23,5,0,53.18,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0630824497414,Jessica,Polfjärd,M,15,7,1,65.31,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0662032691523,Amalia,Rud Stenlöf,S,3,2,0,82.51,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0624994476012,Nermina,Mizimovic,S,3,2,2,75.50,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0704744533715,Pernilla,Stålhammar,MP,9,6,1,78.58,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0135730306412,Tommy,Waidelich,S,36,2,1,47.41,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0810852280213,Marie-Louise,Hänel Sandström,M,2,0,0,45.36,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0193378456716,Ulf,Berg,M,7,1,0,48.72,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0203071331400,Yvonne,Ångström,FP,30,4,0,59.54,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0583257327619,Kerstin,Haglö,S,51,5,0,51.05,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0819601620927,Annika,Hirvonen,MP,9,2,0,75.93,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0468206532916,Inger,Segelström,S,3,3,0,86.57,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
02658325625,Angelica,Lundberg,SD,6,3,1,68.78,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0831636664429,Mattias,Karlsson,SD,30,5,2,54.42,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0628870165823,Emma,Hult,MP,3,2,0,73.08,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0637028706011,Bodil,Ceballos,MP,40,4,2,55.35,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0170585430421,Jimmy,Ståhl,SD,15,3,0,55.73,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0247856302113,Thomas,Nihlén,MP,11,0,0,50.96,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0479155832315,Kenneth,Lantz,KD,21,3,0,52.02,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
069436402021,Tomas,Tobé,M,8,3,1,60.36,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0367418588113,Liselott,Hagberg,FP,22,2,1,58.81,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0250583732424,Jesper,Skalberg Karlsson,M,8,1,0,48.27,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0548314774911,Veronica,Palm,S,55,15,3,58.93,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0376353897112,Leif,Nysmed,S,4,0,0,58.40,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0803790353229,Azra,Muranovic,S,2,0,0,70.56,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0333193598116,Bo,Broman,SD,7,2,0,63.18,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0956595590924,Tobias,Billström,M,39,7,1,58.69,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0627722735100,Lennart,Kollmats,FP,34,5,1,61.12,MODERATE_REBEL,MILD ANOMALY: Moderate pattern of voting against party majority
0666958447826,Caroline,Szyber,KD,12,6,0,67.96,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0325462829512,Christina,Tapper Östberg,SD,12,2,1,53.00,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0760437424714,Magdalena,Andersson,M,14,2,0,49.09,OCCASIONAL_REBEL,LOW ANOMALY: Occasional independent voting behavior
0655418111118,Laila,Olsen,S,3,0,0,42.41,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
084624777218,Helena,Lindahl,C,47,17,2,70.77,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
0802546764724,Åsa,Westlund,S,4,1,0,54.53,PARTY_ALIGNED,NO ANOMALY: Votes consistently with party consensus
0761548559113,Christin,Hagberg,S,39,11,0,66.80,CONSISTENT_REBEL,MODERATE ANOMALY: Consistent rebellion against strong party consensus (80%+)
