embedded_id_intressent_id,party,embedded_id_id,embedded_id_issue,embedded_id_hangar_id,first_name,last_name,born_year,vote,won,rebel,committee_report,rm,title,sub_title,end_number,org,created_date,public_date,ballot_id,decision_type,against_proposal_parties,against_proposal_number,winner,embedded_id_concern,ballot_type,label,vote_date,avg_born_year,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,approved,no_winner,percentage_yes,percentage_no,percentage_absent,percentage_abstain,percentage_male,party_avg_born_year,party_total_votes,party_yes_votes,party_no_votes,party_abstain_votes,party_absent_votes,party_approved,party_no_winner,party_percentage_yes,party_percentage_no,party_percentage_absent,party_percentage_abstain,party_percentage_male
0241675049710,KD,GZ01JuU7,2,2720012,Otto,Arnold,1950,FRÅNVARANDE,f,f,JuU7,2011/12,Myndigheternas hantering av ekonomisk kompensation på grund av brott,Översyn av ansvarsfördelningen vid utkrävande av skadestånd,0,JUU,2012-01-24,2012-01-24,CAECC491-A2AA-4CE2-8028-BF42B8A11718,röstning,"""S"",""MP"",""V""",1,utskottet,SAKFRÅGAN,HUVUD,JuU7,2012-01-24,1963,349,179,144,0,26,t,f,51.29,41.26,7.45,0.00,55.30,1961,19,18,0,0,1,t,f,94.74,0.00,5.26,0.00,57.89
0280164118408,S,GS01TU4,1,2284665,Tommy,Ternemar,1947,NEJ,f,f,TU4,2004/05,Inspektionsverksamheten inom trafikslagen,Inspektionsverksamheten inom trafikslagen,0,TU,2004-11-16,2006-03-15,4957696E-2D69-11D9-AE51-0004755053BD,röstning,"""s""",1,utskottet,SAKFRÅGAN,HUVUD,TU4,2004-11-16,1954,349,160,115,0,74,t,f,45.85,32.95,21.20,0.00,53.30,1954,144,1,115,0,28,f,f,0.69,79.86,19.44,0.00,49.31
0502174718806,S,GZ01AU1,9,2721534,Carin,Runeson,1947,AVSTÅR,f,f,AU1,2011/12,Utgiftsområde 13 Integration och jämställdhet,Anslag på utgiftsområde 13 för 2012,0,AU,2011-11-28,2011-11-28,3BC1FFDC-ADA6-493B-8E6D-106C70301337,röstning,"",0,utskottet,SAKFRÅGAN,HUVUD,AU1,2011-11-28,1963,349,141,17,124,67,t,f,40.40,4.87,19.20,35.53,55.01,1962,112,1,0,88,23,t,f,0.89,0.00,20.54,78.57,51.79
0448155122323,M,H101KU33,2,2901200,Olof,Lavesson,1976,JA,t,f,KU33,2013/14,Tidningen Riksdag & Departement,Försäljning av tidningen Riksdag & Departement,0,KU,2014-09-25,2014-05-08,7490BC76-15C5-4BC0-BFC7-F08BFF39BDDD,röstning,"""MP""",2,utskottet,SAKFRÅGAN,HUVUD,KU33,2014-05-07,1963,349,286,21,0,42,t,f,81.95,6.02,12.03,0.00,56.73,1965,107,98,0,0,9,t,f,91.59,0.00,8.41,0.00,57.94
0339894357417,S,GZ01JuU14,2,2747088,Jennie,Nilsson,1972,JA,t,f,JuU14,2011/12,Våldsbrott och brottsoffer,Ofödda barns status som brottsoffer,0,JUU,2012-02-02,2012-02-02,F6878656-064E-41F1-B02B-1B3685B29096,röstning,"""SD""",1,utskottet,SAKFRÅGAN,HUVUD,JuU14,2012-02-02,1963,349,286,18,1,44,t,f,81.95,5.16,12.61,0.29,55.30,1962,112,96,0,0,16,t,f,85.71,0.00,14.29,0.00,51.79
0386515634211,M,GV01UbU7,1,2287245,Staffan,Appelros,1950,JA,t,f,UbU7,2007/08,Förskolan,Förskolans roll,0,UBU,2008-02-25,2008-02-25,31694D2A-A96F-4D2A-B6A3-ED7D41F5B7A1,röstning,"""s""",1,utskottet,SAKFRÅGAN,HUVUD,UbU7,2008-02-25,1958,349,181,107,0,61,t,f,51.86,30.66,17.48,0.00,52.72,1959,97,86,0,0,11,t,f,88.66,0.00,11.34,0.00,56.70
0238588409223,MP,GQ01TU4,2,2226097,Gustav,Fridolin,1983,JA,t,f,TU4,2002/03,Trafiksäkerhet,Sektorsansvaret för trafiksäkerheten,0,TU,2003-04-15,2006-03-15,050A9E9E-4BCB-11D7-AE2D-0004755300A1,röstning,"""v""",2,utskottet,SAKFRÅGAN,HUVUD,TU4,2003-04-15,1954,349,289,26,0,34,t,f,82.81,7.45,9.74,0.00,55.30,1954,17,15,0,0,2,t,f,88.24,0.00,11.76,0.00,47.06
0617957067613,S,GR01TU10,4,2223871,Helene,Petersson,1956,JA,t,f,TU10,2003/04,Titel saknas,Alternativ finansiering,0,TU,2004-05-27,2006-03-15,EFA79C4F-49E1-4D54-B37D-C15F5027662D,röstning,"""m"",""c"",""fp"",""kd""",12,utskottet,SAKFRÅGAN,HUVUD,TU10,2004-05-27,1954,349,171,136,1,41,t,f,49.00,38.97,11.75,0.29,55.01,1954,144,131,0,0,13,t,f,90.97,0.00,9.03,0.00,52.08
0404025497421,L,GQ01KU19,5,2293613,Birgitta,Ohlsson,1975,NEJ,f,f,KU19,2002/03,Riksdagens arbetsformer,Europaparlamentarikernas deltagande i riksdagsdebatter m.m.,0,KU,2003-03-20,2006-03-15,7FF1B4C7-5EDF-11D7-AE48-000475503867,röstning,"""fp""",2,utskottet,SAKFRÅGAN,HUVUD,KU19,2003-03-20,1954,349,252,42,0,55,t,f,72.21,12.03,15.76,0.00,54.15,1956,48,0,42,0,6,f,f,0.00,87.50,12.50,0.00,50.00
0391973624515,C,GU01FiU7,1,2223137,Erik A,Eriksson,1969,JA,t,f,FiU7,2006/07,Nya kapitaltäckningsregler (prop. 2006/07:5),Nya kapitaltäckningsregler,0,FIU,2006-11-29,2006-11-30,EAB9C7B9-0D39-45FB-92DB-8814B04BE2F2,röstning,"",0,utskottet,SAKFRÅGAN,HUVUD,FiU7,2006-11-29,1958,349,269,2,18,60,t,f,77.08,0.57,17.19,5.16,52.72,1957,29,22,0,0,7,t,f,75.86,0.00,24.14,0.00,62.07
0150200797210,M,GW01UU10,20,2222070,Mats,Sander,1963,JA,t,f,UU10,2008/09,Berättelse om verksamheten i Europeiska unionen under 2008,Miljö- och jordbrukspolitik,0,UU,2009-04-27,2009-04-28,9C81467D-FE5E-4BCC-BD69-C4E0317A539A,röstning,"""s"",""v"",""mp""",17,utskottet,SAKFRÅGAN,HUVUD,UU10,2009-04-27,1959,349,153,145,0,51,t,f,43.84,41.55,14.61,0.00,52.44,1959,97,87,0,0,10,t,f,89.69,0.00,10.31,0.00,58.76
0694077681517,V,GS01KU14,1,2287170,Lennart,Gustavsson,1954,JA,t,f,KU14,2004/05,"Statlig förvaltning, m.m.",Myndighetsstrukturen,0,KU,2005-02-01,2006-03-15,ADD1A256-24AB-4387-AE30-A591425265D6,röstning,"""m"",""fp""",1,utskottet,SAKFRÅGAN,HUVUD,KU14,2005-02-01,1954,349,196,88,0,65,t,f,56.16,25.21,18.62,0.00,53.87,1954,29,24,0,0,5,t,f,82.76,0.00,17.24,0.00,55.17
0630824497414,M,H001SfU7,19,2832110,Jessica,Polfjärd,1971,JA,t,f,SfU7,2012/13,Migration och asylpolitik,Identitetskrav,0,SFU,2013-04-16,2013-04-16,051ED567-8182-4024-BD31-5D25CFD3C612,röstning,"""SD""",32,utskottet,SAKFRÅGAN,HUVUD,SfU7,2013-04-16,1963,349,181,19,108,41,t,f,51.86,5.44,11.75,30.95,56.45,1965,107,97,0,0,10,t,f,90.65,0.00,9.35,0.00,57.01
0901257862125,V,GW01CU30,5,2222499,Hans,Linde,1979,NEJ,f,f,CU30,2008/09,Plan- och byggfrågor,Energihushållningskrav vid ny- och ombyggnad,0,CU,2009-03-25,2009-03-25,53A7611B-1B98-4005-9F2B-462A420A27C0,röstning,"""v""",9,utskottet,SAKFRÅGAN,HUVUD,CU30,2009-03-25,1959,349,264,20,17,48,t,f,75.64,5.73,13.75,4.87,51.86,1958,22,0,19,0,3,f,f,0.00,86.36,13.64,0.00,36.36
0962841101917,C,GW01UbU14,2,2222092,Annika,Qarlsson,1964,JA,t,f,UbU14,2008/09,bet 2008/09 UbU14 ,Skattelagstiftningen,0,UBU,2009-01-01,2009-01-01,98FD1033-2FAD-47CF-A34D-66AA6F060C39,röstning,"""mp""",3,utskottet,SAKFRÅGAN,HUVUD,UbU14,2009-01-01,1959,349,256,17,28,48,t,f,73.35,4.87,13.75,8.02,52.44,1957,29,27,0,0,2,t,f,93.10,0.00,6.90,0.00,58.62
0612916684825,S,GS01KU27,7,2285706,Johan,Löfstrand,1976,JA,t,f,KU27,2004/05,Fri- och rättighetsskyddsfrågor,HBT-förordning,0,KU,2005-03-01,2006-03-15,A0A5FE59-AD60-49AC-AE62-1F33DAB1A83B,röstning,"""v"",""mp""",6,utskottet,SAKFRÅGAN,HUVUD,KU27,2005-03-01,1954,349,240,37,0,72,t,f,68.77,10.60,20.63,0.00,54.44,1954,144,118,0,0,26,t,f,81.94,0.00,18.06,0.00,52.08
0798631972204,S,GR01SFU9,7,2293788,Rune,Berglund,1939,FRÅNVARANDE,f,f,SFU9,2003/04,Lokalt utvecklingsarbete i storstäderna m.m.,Integrationspolitik,0,SFU,2004-03-02,2006-03-15,429E74C5-518B-11D8-A30A-00104B565558,röstning,"""fp""",7,utskottet,SAKFRÅGAN,HUVUD,SFU9,2004-03-02,1954,349,131,38,95,85,t,f,37.54,10.89,24.36,27.22,54.73,1954,144,110,1,0,33,t,f,76.39,0.69,22.92,0.00,52.78
0321885416125,V,GU01TU1,1,2233062,Rossana,Dinamarca,1974,FRÅNVARANDE,f,f,TU1,2006/07,Utgiftsområde 22 Kommunikationer,Mål- och resultatfrågor för politikområdet Transportpolitik,0,TU,2006-12-04,2006-12-04,E6D38BE0-CA80-412A-8E65-61FC09FA312C,röstning,"""v"",""mp""",1,utskottet,SAKFRÅGAN,HUVUD,TU1,2006-12-04,1958,349,257,34,5,53,t,f,73.64,9.74,15.19,1.43,52.72,1958,22,0,18,0,4,f,f,0.00,81.82,18.18,0.00,36.36
039655712615,M,GS01UBU3,1,2230469,Margareta,Pålsson,1949,NEJ,f,f,UBU3,2004/05,"Kvalitet i förskolan, m.m.",Avslag på propositionen,0,UBU,2004-11-30,2006-03-15,93C1F9B7-45CC-11D9-B05B-0004755048D1,röstning,"""m""",1,utskottet,SAKFRÅGAN,HUVUD,UBU3,2004-11-30,1954,349,261,53,0,35,t,f,74.79,15.19,10.03,0.00,53.30,1954,55,0,52,0,3,f,f,0.00,94.55,5.45,0.00,58.18
0371414788216,M,GV01AU1,13,2285892,Lars,Lindblad,1971,FRÅNVARANDE,f,f,AU1,2007/08,Utgiftsområdena 13 Arbetsmarknad och 14 Arbetsliv,Arbetsmarknaden för personer med utländsk bakgrund,0,AU,2007-12-05,2007-12-05,1375CD74-757E-47DC-BC8D-A93F49220C0F,röstning,"""v""",13,utskottet,SAKFRÅGAN,HUVUD,AU1,2007-12-05,1958,349,263,18,1,67,t,f,75.36,5.16,19.20,0.29,53.01,1959,97,83,0,0,14,t,f,85.57,0.00,14.43,0.00,57.73
0798417016112,S,GT01JuU33,35,2232849,Kristina,Zakrisson,1956,FRÅNVARANDE,f,f,JuU33,2005/06,En modernare kriminalvårdslag,Fångombudsman m.m.,0,JUU,2006-05-11,2006-05-12,AF7E4809-AEE4-4D0C-9A41-230337B068A8,röstning,"""v""",32,utskottet,SAKFRÅGAN,HUVUD,JuU33,2006-05-11,1954,349,227,21,0,101,t,f,65.04,6.02,28.94,0.00,53.87,1954,144,102,0,0,42,t,f,70.83,0.00,29.17,0.00,50.69
0393583311409,KD,GU01FiU11,10,2232747,Lars,Lindén,1945,JA,t,f,FiU11,2006/07,Tilläggsbudget 2 för 2006 (prop. 2006/07:1),Ändrade ramar för utgiftsområden samt ändrade och nya anslag,0,FIU,2006-11-28,2006-11-28,3447937B-0B7C-4E00-9BFB-1F4F18644052,röstning,"""s""",2,utskottet,SAKFRÅGAN,HUVUD,FiU11,2006-11-28,1958,349,164,109,17,59,t,f,46.99,31.23,16.91,4.87,52.72,1952,24,19,0,0,5,t,f,79.17,0.00,20.83,0.00,54.17
0667054859301,S,GX01JuU18,3,2305849,Alf,Eriksson,1948,NEJ,f,f,JuU18,2009/10,Hemlig teleavlyssning m.m.,Offentliga ombud,0,JUU,2010-02-11,2010-02-11,40F11D3E-6A4A-49BD-B08A-39733A169202,röstning,"""s"",""v"",""mp""",2,utskottet,SAKFRÅGAN,HUVUD,JuU18,2010-02-11,1959,349,142,133,0,74,t,f,40.69,38.11,21.20,0.00,53.30,1959,130,0,97,0,33,f,f,0.00,74.62,25.38,0.00,53.08
0410640630411,M,H101UU11,4,2896847,Ulrik,Nilsson,1963,JA,t,f,UU11,2013/14,Strategisk exportkontroll 2013 — krigsmateriel och produkter med dubbla användningsområden,"Europeiska försvarsbyrån (Eda), EU:s uppförandekod",0,UU,2014-05-28,2014-05-28,0A7926A8-04A1-4D91-8ABF-4D95F378E000,röstning,"""SD""",4,utskottet,SAKFRÅGAN,HUVUD,UU11,2014-06-10,1963,349,257,18,39,35,t,f,73.64,5.16,10.03,11.17,56.45,1964,107,97,0,0,10,t,f,90.65,0.00,9.35,0.00,57.01
0853395328224,S,H001KU21,1,2830848,Lena,Hallengren,1973,NEJ,f,f,KU21,2012/13,Redogörelser för behandlingen av riksdagens skrivelser,Regeringens redogörelse för behandlingen av riksdagens skrivelser,0,KU,2013-06-10,2013-06-10,995FB888-E679-48C7-BDBB-522F0E55E30C,röstning,"""S"",""MP"",""V""",1,utskottet,MOTIVFRÅGAN,HUVUD,KU21,2013-06-10,1963,349,175,140,0,34,t,f,50.14,40.11,9.74,0.00,56.45,1962,112,0,99,0,13,f,f,0.00,88.39,11.61,0.00,51.79
0185503778507,C,GR01JUU14,16,2222395,Birgitta,Sellén,1945,JA,t,f,JUU14,2003/04,Processrättsliga frågor,Offentlighet vid domstol,0,JUU,2004-03-09,2006-03-15,CADD1CF7-71C5-11D8-AF26-000475504C4C,röstning,"""v""",16,utskottet,SAKFRÅGAN,HUVUD,JUU14,2004-03-09,1954,349,268,25,0,56,t,f,76.79,7.16,16.05,0.00,54.73,1955,22,16,0,0,6,t,f,72.73,0.00,27.27,0.00,50.00
0910241260018,S,GV01KrU11,2,2284728,Kent,Härstedt,1965,FRÅNVARANDE,f,f,KrU11,2007/08,Konstnärs- och musikfrågor,Långsiktiga bidrag till fria grupper,0,KRU,2008-04-01,2008-04-01,3A24A1A8-90F4-4C1A-AF40-4A38628DC6AE,röstning,"""v""",2,utskottet,SAKFRÅGAN,HUVUD,KrU11,2008-04-01,1958,349,257,20,0,72,t,f,73.64,5.73,20.63,0.00,53.30,1958,130,99,0,0,31,t,f,76.15,0.00,23.85,0.00,52.31
0784309503313,M,GQ01SFU4,10,2242406,Ewa,Björling,1961,JA,t,f,SFU4,2002/03,Uppehållstillstånd   med   tillfälligt  skydd  vidmassflykt,Hälso- och sjukvård,0,SFU,2002-11-26,2006-03-15,0CEDFD54-0396-11D7-AEA1-000475504757,röstning,"""c"",""fp"",""kd"",""mp""",17,utskottet,SAKFRÅGAN,HUVUD,SFU4,2002-11-26,1954,349,188,133,0,28,t,f,53.87,38.11,8.02,0.00,54.73,1954,55,51,0,0,4,t,f,92.73,0.00,7.27,0.00,61.82
0252067342313,S,H101JuU1,78,2860040,Åsa,Lindestam,1956,NEJ,f,f,JuU1,2013/14,Utgiftsområde 4 Rättsväsendet,Ökad kunskap inom polisen om arbetsmiljörelaterade brott,0,JUU,2013-11-22,2013-11-22,4832E97D-C1BB-43B1-B35D-D3DD41645C2D,röstning,"""S"",""V""",55,utskottet,SAKFRÅGAN,HUVUD,JuU1,2013-12-10,1963,349,200,119,0,30,t,f,57.31,34.10,8.60,0.00,55.87,1962,112,0,100,0,12,f,f,0.00,89.29,10.71,0.00,50.00
0747667590310,S,GT01SfU11,3,2226120,Marina,Pettersson,1955,JA,t,f,SfU11,2005/06,Löneskatter för enmansföretag,Arbetsgivaravgift för visstidsanställda,0,SFU,2006-04-20,2006-04-25,6BA29A67-34A4-4637-B93E-A1EC7914E089,röstning,"""v""",3,utskottet,SAKFRÅGAN,HUVUD,SfU11,2006-04-20,1954,349,245,24,2,78,t,f,70.20,6.88,22.35,0.57,53.87,1954,144,113,0,0,31,t,f,78.47,0.00,21.53,0.00,50.69
0792716417210,V,GS01TU11,2,2222331,Lars,Bäckström,1953,FRÅNVARANDE,f,f,TU11,2004/05,Vägfrågor,Enskilda vägar,0,TU,2005-04-19,2006-03-15,3EB0453C-D19E-4954-817B-9C17BD4AE0A2,röstning,"""m"",""c"",""fp"",""kd""",2,utskottet,SAKFRÅGAN,HUVUD,TU11,2005-04-19,1954,349,156,127,0,66,t,f,44.70,36.39,18.91,0.00,54.73,1953,29,21,0,0,8,t,f,72.41,0.00,27.59,0.00,51.72
0138450838510,S,GV01UbU10,5,2291293,Pär,Nuder,1963,FRÅNVARANDE,f,f,UbU10,2007/08,Vuxenutbildning,Svenska för invandrare (sfi),0,UBU,2008-03-17,2008-03-17,6295B834-FD67-45B1-A722-267FC09B0A90,röstning,"""s"",""v"",""mp""",4,utskottet,SAKFRÅGAN,HUVUD,UbU10,2008-03-17,1958,349,157,151,0,41,t,f,44.99,43.27,11.75,0.00,53.30,1958,130,0,118,0,12,f,f,0.00,90.77,9.23,0.00,52.31
0662364517619,S,GV01SfU6,16,2285876,Luciano,Astudillo,1972,FRÅNVARANDE,f,f,SfU6,2007/08,Migration och asylpolitik,Ansökan om uppehållstillstånd för anhöriga,0,SFU,2008-03-17,2008-03-17,A67C1E26-69EA-49EA-828B-9645CFC7937A,röstning,"""mp""",25,utskottet,SAKFRÅGAN,HUVUD,SfU6,2008-03-17,1958,349,151,17,116,65,t,f,43.27,4.87,18.62,33.24,53.01,1958,130,5,0,94,31,t,f,3.85,0.00,23.85,72.31,51.54
0480384439015,V,GQ01KRU8,34,2230145,Tasso,Stafilidis,1971,JA,t,f,KRU8,2002/03,Vissa frågor inom spelområdet m.m.,Spelombud,0,KRU,2003-05-13,2006-03-15,1E4E00A3-8166-11D7-AE60-0004755010CE,röstning,"""c""",21,utskottet,SAKFRÅGAN,HUVUD,KRU8,2003-05-13,1954,349,271,21,0,57,t,f,77.65,6.02,16.33,0.00,55.01,1953,30,25,0,0,5,t,f,83.33,0.00,16.67,0.00,50.00
0288805051019,S,H101MJU28,3,2902602,Lars,Johansson,1950,JA,t,f,MJU28,2013/14,Svenska miljömål,Elcertifikat,0,MJU,2014-06-11,2014-06-11,C1BDC137-DF29-4572-802A-6D302F0877D9,röstning,"""SD""",3,utskottet,SAKFRÅGAN,HUVUD,MJU28,2014-06-24,1963,349,302,18,0,29,t,f,86.53,5.16,8.31,0.00,56.45,1963,112,100,0,0,12,t,f,89.29,0.00,10.71,0.00,51.79
0964730940415,S,H001NU13,3,2825509,Johan,Andersson,1961,JA,t,f,NU13,2012/13,Handelspolitiska frågor,Rättvis handel,0,NU,2013-04-10,2013-04-10,C4AA699E-BBEF-4039-92DF-F78F83498ECC,röstning,"""MP"",""V""",4,utskottet,SAKFRÅGAN,HUVUD,NU13,2013-04-10,1963,349,272,39,0,38,t,f,77.94,11.17,10.89,0.00,56.45,1962,112,98,0,0,14,t,f,87.50,0.00,12.50,0.00,51.79
0902086611116,V,H101SoU19,4,2902655,Eva,Olofsson,1952,NEJ,f,f,SoU19,2013/14,Mer inflytande för den enskilde i valet av hjälpmedel,Hjälpmedel för barn,0,SOU,2014-04-15,2014-04-15,8D75E0FB-45C5-4687-AFBE-BF253B95CE9F,röstning,"""V""",3,utskottet,SAKFRÅGAN,HUVUD,SoU19,2014-04-29,1963,349,292,19,0,38,t,f,83.67,5.44,10.89,0.00,56.73,1961,19,0,18,0,1,f,f,0.00,94.74,5.26,0.00,47.37
0125165702713,M,GW01MJU29,14,2222014,Marietta,Pourbaix-Lundin,1951,JA,t,f,MJU29,2008/09,En sammanhållen svensk havspolitik m.m.,Utkast och bottentrålning,0,MJU,2009-06-02,2009-06-02,8A4682A9-B651-40CA-B49A-BE7470220AE9,röstning,"""v"",""mp""",22,utskottet,SAKFRÅGAN,HUVUD,MJU29,2009-06-02,1958,349,269,38,0,42,t,f,77.08,10.89,12.03,0.00,52.72,1959,97,87,0,0,10,t,f,89.69,0.00,10.31,0.00,58.76
0683297678211,S,GS01SFU10,37,2222740,Elisebeht,Markström,1955,JA,t,f,SFU10,2004/05,Migration och asylpolitik,Apatiska barn,0,SFU,2005-03-17,2006-03-15,254236D4-9C9A-462D-850F-9BE97D7E5889,röstning,"""c"",""fp"",""kd"",""v"",""mp""",54,utskottet,MOTIVFRÅGAN,HUVUD,SFU10,2005-03-17,1954,349,126,46,124,53,t,f,36.10,13.18,15.19,35.53,54.15,1954,144,126,0,0,18,t,f,87.50,0.00,12.50,0.00,51.39
023451344303,M,GT01FiU6,4,2289052,Patrik,Norinder,1941,FRÅNVARANDE,f,f,FiU6,2005/06,AP-fondernas verksamhet 2004 (skr. 2004/05:130),Avveckling av Sjätte AP-fonden,0,FIU,2005-10-27,2005-11-01,FF0AFDEE-2428-4DA9-81C1-FFB545719B3C,röstning,"""fp""",3,utskottet,SAKFRÅGAN,HUVUD,FiU6,2005-10-27,1954,349,245,41,4,59,t,f,70.20,11.75,16.91,1.15,54.73,1954,55,44,0,0,11,t,f,80.00,0.00,20.00,0.00,58.18
0381231495405,MP,GQ01TU1,50,2242213,Leif,Björnlod,1939,FRÅNVARANDE,f,f,TU1,2002/03,Utgiftsområde 22 Kommunikationer,Postservice,0,TU,2002-12-03,2006-03-15,DF293AA1-0B4B-11D7-AEAC-000475505303,röstning,"""v""",26,utskottet,SAKFRÅGAN,HUVUD,TU1,2002-12-03,1954,349,286,25,1,37,t,f,81.95,7.16,10.60,0.29,54.73,1955,17,13,1,1,2,t,f,76.47,5.88,11.76,5.88,47.06
0662364517619,S,GV01NU12,3,2285702,Luciano,Astudillo,1972,NEJ,f,f,NU12,2007/08,"Vissa ändringar i lagen om särskild förvaltning av vissa elektriska anläggningar, m.m.",Leveranssäkerhet och överföringskapacitet,0,NU,2008-05-14,2008-05-15,A5387587-4B27-4BB9-9C77-592388B5A3D0,röstning,"""s""",4,utskottet,SAKFRÅGAN,HUVUD,NU12,2008-05-14,1958,349,144,103,31,71,t,f,41.26,29.51,20.34,8.88,53.30,1958,130,0,103,0,27,f,f,0.00,79.23,20.77,0.00,52.31
0194498232620,S,H001SfU3,2,2804015,Roza,Güclü Hedin,1982,NEJ,f,f,SfU3,2012/13,Vissa frågor om underhållsstöd,Översyn av underhållsstödet,0,SFU,2012-11-26,2012-11-26,FCD2F397-2456-43D1-A416-A3D45778388B,röstning,"""S""",1,utskottet,SAKFRÅGAN,HUVUD,SfU3,2012-11-26,1963,349,205,109,1,34,t,f,58.74,31.23,9.74,0.29,57.02,1962,112,0,104,0,8,f,f,0.00,92.86,7.14,0.00,50.89
0739152363302,M,GQ01TU4,4,2226097,Göran,Lennmarker,1943,JA,t,f,TU4,2002/03,Trafiksäkerhet,Fortsatt försöksverksamhet med alkolås,0,TU,2003-04-15,2006-03-15,6E87D8FC-6760-11D7-AE3A-0004755300A1,röstning,"""c"",""kd""",4,utskottet,SAKFRÅGAN,HUVUD,TU4,2003-04-15,1954,349,264,50,1,34,t,f,75.64,14.33,9.74,0.29,55.30,1954,55,50,0,0,5,t,f,90.91,0.00,9.09,0.00,60.00
084624777218,C,H001UbU4,1,2817509,Helena,Lindahl,1972,JA,t,f,UbU4,2012/13,Förskolan,Kvalitet i förskolan m.m.,0,UBU,2013-02-01,2013-02-01,CEC5F2CF-6FD5-403C-BF2D-B9ED8E1FEABA,röstning,"""S""",1,utskottet,SAKFRÅGAN,HUVUD,UbU4,2013-02-01,1963,349,202,99,18,30,t,f,57.88,28.37,8.60,5.16,56.45,1963,23,18,0,0,5,t,f,78.26,0.00,21.74,0.00,65.22
0235326752716,C,GW01KU18,1,2222051,Lennart,Pettersson,1952,FRÅNVARANDE,f,f,KU18,2008/09,Tryck- och yttrandefrihetsfrågor,Utbildning om meddelarskydd för offentligt anställda,0,KU,2009-03-17,2009-03-17,8CF3C731-2918-4757-95EF-9CA5AD82FF91,röstning,"""v""",1,utskottet,SAKFRÅGAN,HUVUD,KU18,2009-03-17,1959,349,247,18,0,84,t,f,70.77,5.16,24.07,0.00,51.86,1957,29,19,0,0,10,t,f,65.52,0.00,34.48,0.00,58.62
0567810897103,S,GQ01UBU11,64,2224450,Lilian,Virgin,1939,JA,t,f,UBU11,2002/03,Grundskolan,En reklamfri skola,0,UBU,2003-04-10,2006-03-15,487D3604-6BDD-11D7-AECA-0004755048D1,röstning,"""v"",""mp""",67,utskottet,SAKFRÅGAN,HUVUD,UBU11,2003-04-10,1954,349,268,40,0,41,t,f,76.79,11.46,11.75,0.00,55.30,1954,144,129,0,0,15,t,f,89.58,0.00,10.42,0.00,53.47
0186490041606,MP,GR01SOU4,10,2227818,Kerstin-Maria,Stalin,1937,AVSTÅR,f,f,SOU4,2003/04,Äldrepolitik,Kvalitetsarbete i äldreomsorgen,0,SOU,2004-02-17,2006-03-15,399EF688-8FD0-444E-9EC4-95C319A979D4,röstning,"""kd""",20,utskottet,SAKFRÅGAN,HUVUD,SOU4,2004-02-17,1954,349,126,27,138,58,t,f,36.10,7.74,16.62,39.54,55.30,1955,17,0,0,13,4,f,t,0.00,0.00,23.53,76.47,47.06
0520793981601,S,GS01JUU10,1,2284679,Sonia,Karlsson,1946,JA,t,f,JUU10,2004/05,Förbättrad kontroll av rättsliga biträdens ersättningsanspråk,Överflyttande av talerätten,0,JUU,2005-02-08,2006-03-15,393E907F-58AA-11D9-B008-0004755053C0,röstning,"""m"",""kd""",1,utskottet,SAKFRÅGAN,HUVUD,JUU10,2005-02-08,1954,349,215,69,0,65,t,f,61.60,19.77,18.62,0.00,53.58,1954,144,123,0,0,21,t,f,85.42,0.00,14.58,0.00,50.00
0203334943718,S,GW01KrU7,1,2222209,Louise,Malmström,1972,NEJ,f,f,KrU7,2008/09,Folkbildning och friluftsliv,Kommuners och landstings ansvar för stöd till folkbildningen,0,KRU,2009-04-03,2009-04-03,47A8BB37-6703-4D33-B63A-B0504B7C10C3,röstning,"""s"",""v""",1,utskottet,SAKFRÅGAN,HUVUD,KrU7,2009-04-03,1959,349,153,117,0,79,t,f,43.84,33.52,22.64,0.00,51.86,1959,130,0,98,0,32,f,f,0.00,75.38,24.62,0.00,51.54
0105689536302,C,GU01JuU10,22,2224078,Eva,Selin Lindgren,1936,JA,t,f,JuU10,2006/07,Våldsbrott och brottsoffer,Barnahus,0,JUU,2007-04-25,2007-04-25,2441D1FA-7D2E-4194-A81D-7756D6B39E4C,röstning,"""s"",""v""",17,utskottet,SAKFRÅGAN,HUVUD,JuU10,2007-04-25,1958,349,147,116,0,86,t,f,42.12,33.24,24.64,0.00,51.58,1957,29,24,0,0,5,t,f,82.76,0.00,17.24,0.00,55.17
0810201628512,M,GZ01SfU6,3,2729040,Ann-Charlotte,Hammar Johnsson,1966,FRÅNVARANDE,f,f,SfU6,2011/12,Genomförande av återvändandedirektivet,Återreseförbud,0,SFU,2012-03-14,2012-03-14,27CB1FF2-C019-47AA-9BB6-2C7591DD855E,röstning,"""V""",5,utskottet,SAKFRÅGAN,HUVUD,SfU6,2012-03-14,1963,349,255,18,19,57,t,f,73.07,5.16,16.33,5.44,55.87,1964,107,93,0,0,14,t,f,86.92,0.00,13.08,0.00,57.94
031414803913,MP,GR01FIU21,2,2230050,Maria,Wetterstrand,1973,FRÅNVARANDE,f,f,FIU21,2003/04,Tilläggsbudget 1 för 2004,En förbättrad kapitalstruktur i statliga bolag,0,FIU,2004-05-27,2006-03-15,AAFAC7F5-AFCD-11D8-AE5D-0004755038D1,röstning,"""m"",""c"",""fp"",""kd""",2,utskottet,SAKFRÅGAN,HUVUD,FIU21,2004-05-27,1954,349,175,142,0,32,t,f,50.14,40.69,9.17,0.00,55.01,1955,17,14,0,0,3,t,f,82.35,0.00,17.65,0.00,47.06
