id,detected_date,reference_id,name,resource_type,rule_description,rule_group,status,positive,rule_name
1009373,2026-02-14 00:00:00,0265240520811,Leif Gripestam (M),POLITICIAN,Politician with no documents last year,Behavior,MAJOR,NoProductivity,PoliticianLowDocumentActivity
1009415,2026-02-14 00:00:00,0542160909628,Andreas Carlson (KD),POLITICIAN,Politician with high committee substitute ratio,CommitteeExperience,MINOR,Primarily Serving as Committee Substitute,PoliticianInfluence
1008941,2026-02-14 00:00:00,0572788110724,Maria Malmer Stenergard (M),POLITICIAN,Politician with high committee substitute ratio,CommitteeExperience,MINOR,Primarily Serving as Committee Substitute,PoliticianInfluence
1009713,2026-02-14 00:00:00,0780214960516,Eva Lindh (S),POLITICIAN,Politician with high committee substitute ratio,CommitteeExperience,MINOR,Primarily Serving as Committee Substitute,PoliticianInfluence
1008333,2026-02-14 00:00:00,0316505710324,Janine Alm Ericson (MP),POLITICIAN,Politician with strategic abstention - high abstention but high presence,Behavior,MAJOR,StrategicAbstentionPresent,PoliticianAbstentionPattern
1009982,2026-02-14 00:00:00,0383111552218,Jonas Sjöstedt (V),POLITICIAN,Politician with more than 600 days served as committee substitute,Experience,CRITICAL,Extremely Experienced Committee Substitute,PoliticianExperience
1008471,2026-02-14 00:00:00,023767922422,Mats Persson (L),POLITICIAN,Politician showing avoidance pattern - high combined absence and abstention,Behavior,CRITICAL,AvoidancePattern,PoliticianLowEngagement
1008854,2026-02-14 00:00:00,036926802512,Blåvitt Elofsson (S),POLITICIAN,"We have an politician older than 70, passed retirement age in Sweden",Attribute,MAJOR,LongTimer,PoliticianTimeToRetire
1008675,2026-02-14 00:00:00,0584183916016,Ulf Holm (MP),POLITICIAN,Politician with very low document activity last year,Behavior,MINOR,LowProductivity,PoliticianLowDocumentActivity
1009948,2026-02-14 00:00:00,0381853591928,Malte Tängmark Roos (MP),POLITICIAN,Politician with critical abstention pattern - excessive abstention rate,Behavior,CRITICAL,ExcessiveAbstention,PoliticianAbstentionPattern
1009023,2026-02-14 00:00:00,0161972600410,Elsa Widding (-),POLITICIAN,Politician left party but still holds positions,Party,CRITICAL,Left Party Still Holding Positions,PoliticianBalancedRules
1008513,2026-02-14 00:00:00,0397205342021,Johan Britz (L),POLITICIAN,We have an politician minister that has no experience from parliament,Experience,MINOR,OtherExperience,PoliticianMinisterWithoutParliamentExperience
1008925,2026-02-14 00:00:00,0984153507725,Gustaf Göthberg (M),POLITICIAN,Politician with no multi-party collaboration,Behavior,CRITICAL,NoMultiPartyCollaboration,PoliticianIsolatedBehavior
1009773,2026-02-14 00:00:00,0509415296421,Kjell-Arne Ottosson (KD),POLITICIAN,"We have an politician with busy schedule, more than 4 current roles and busy past",Behavior,MINOR,Influential,PoliticianBusySchedule
1009025,2026-02-14 00:00:00,0161972600410,Elsa Widding (-),POLITICIAN,"We have a lazy politician, absent 17-25% of ballots last year",Behavior,MAJOR,ConcerningAbsenteeism,PoliticianLazy
1008872,2026-02-14 00:00:00,0360187680814,Mats Hellhoff (SD),POLITICIAN,Politician with multiple current assignments,Assignments,MINOR,Multiple Current Assignments,PoliticianBalancedRules
1009736,2026-02-14 00:00:00,0992867772421,Nils Seye Larsen (MP),POLITICIAN,Politician with no multi-party collaboration,Behavior,CRITICAL,NoMultiPartyCollaboration,PoliticianIsolatedBehavior
1009456,2026-02-14 00:00:00,0494242537816,Hans Eklind (KD),POLITICIAN,Politician with more than 6 current assignments,Assignments,CRITICAL,More than 6 Current Assignments,PoliticianBalancedRules
1010115,2026-02-14 00:00:00,0474290584024,Azadeh Rojhan (S),POLITICIAN,Politician with multiple current assignments,Assignments,MINOR,Multiple Current Assignments,PoliticianBalancedRules
1008967,2026-02-14 00:00:00,0828721176319,Sten Bergheden (M),POLITICIAN,"We have a lazy politician, absent at least 18 % of ballots last month",Behavior,MAJOR,NA,PoliticianLazy
1008367,2026-02-14 00:00:00,0860364634014,Mattias Ottosson (S),POLITICIAN,Politician with combined absence and abstention risk,Behavior,MAJOR,HighAbsenceAndAbstention,PoliticianCombinedRisk
1009521,2026-02-14 00:00:00,0890152141226,Nadja Awad (V),POLITICIAN,Politician with no multi-party collaboration,Behavior,CRITICAL,NoMultiPartyCollaboration,PoliticianIsolatedBehavior
1009174,2026-02-14 00:00:00,0985943148917,Victoria Tiblom (SD),POLITICIAN,"We have an politician with busy schedule, more than 5 current roles and busy past",Behavior,MAJOR,Influential,PoliticianBusySchedule
1008325,2026-02-14 00:00:00,0920901966627,Tony Haddou (V),POLITICIAN,Politician with critical abstention pattern - excessive abstention rate,Behavior,CRITICAL,ExcessiveAbstention,PoliticianAbstentionPattern
1008989,2026-02-14 00:00:00,0122987223112,Lotta Johnsson Fornarve (V),POLITICIAN,Politician served as a speaker for more than 1000 days,Experience,MINOR,Experienced Speaker,PoliticianSpeaker
1009532,2026-02-14 00:00:00,0496341906327,Alexandra Völker (S),POLITICIAN,Politician with combined absence and abstention risk,Behavior,MAJOR,HighAbsenceAndAbstention,PoliticianCombinedRisk
1010101,2026-02-14 00:00:00,0554852839719,Mikael Dahlqvist (S),POLITICIAN,Politician with high abstention pattern - very high abstention rate,Behavior,MAJOR,HighAbstention,PoliticianAbstentionPattern
1009340,2026-02-14 00:00:00,0932000030511,Maria Stockhaus (M),POLITICIAN,Politician with more than 600 days served as committee substitute,Experience,CRITICAL,Extremely Experienced Committee Substitute,PoliticianExperience
1009308,2026-02-14 00:00:00,0852475703226,Lorena Delgado Varas (-),POLITICIAN,Politician with high committee substitute ratio,CommitteeExperience,MINOR,Primarily Serving as Committee Substitute,PoliticianInfluence
1008467,2026-02-14 00:00:00,0161597857912,Tuve Skånberg (KD),POLITICIAN,"We have an politician older than 65, retirement age in Sweden",Attribute,MINOR,LongTimer,PoliticianTimeToRetire
1009770,2026-02-14 00:00:00,0509415296421,Kjell-Arne Ottosson (KD),POLITICIAN,Politician currently active in committee leadership,Role,MINOR,Active Committee Leader,PoliticianLeadershipRole
1009163,2026-02-14 00:00:00,0125036219125,Nina Larsson (L),POLITICIAN,Politician with more than 600 days served as committee substitute,Experience,CRITICAL,Extremely Experienced Committee Substitute,PoliticianExperience
1009991,2026-02-14 00:00:00,0506541436524,Sanne Lennström (S),POLITICIAN,Politician with concerning abstention pattern - frequently abstaining,Behavior,MAJOR,FrequentAbstention,PoliticianAbstentionPattern
1008006,2026-02-14 00:00:00,0121939297619,Jamal El-Haj (-),POLITICIAN,Politician with high committee substitute ratio,CommitteeExperience,MINOR,Primarily Serving as Committee Substitute,PoliticianInfluence
1009148,2026-02-14 00:00:00,0409655917321,Jakob Olofsgård (L),POLITICIAN,Politician with strategic abstention - high abstention but high presence,Behavior,MAJOR,StrategicAbstentionPresent,PoliticianAbstentionPattern
1008687,2026-02-14 00:00:00,0781623040415,Camilla Waltersson Grönvall (M),POLITICIAN,Politician with current ministry assignments,Ministry,MINOR,Current Ministry Assignments,PoliticianAdditionalAttributes
1009489,2026-02-14 00:00:00,0130640724922,Clara Aranda (SD),POLITICIAN,Politician with no multi-party collaboration,Behavior,CRITICAL,NoMultiPartyCollaboration,PoliticianIsolatedBehavior
1008940,2026-02-14 00:00:00,0572788110724,Maria Malmer Stenergard (M),POLITICIAN,Politician with no multi-party collaboration,Behavior,CRITICAL,NoMultiPartyCollaboration,PoliticianIsolatedBehavior
1008890,2026-02-14 00:00:00,0682989845822,Håkan Svenneling (V),POLITICIAN,"We have an politician with busy schedule, more than 5 current roles and busy past",Behavior,MAJOR,Influential,PoliticianBusySchedule
1009255,2026-02-14 00:00:00,0440225263920,Robert Olesen (S),POLITICIAN,Politician with critical abstention pattern - excessive abstention rate,Behavior,CRITICAL,ExcessiveAbstention,PoliticianAbstentionPattern
1009832,2026-02-14 00:00:00,0130789484021,Mattias Bäckström Johansson (SD),POLITICIAN,Politician with more than 600 days served as committee substitute,Experience,CRITICAL,Extremely Experienced Committee Substitute,PoliticianExperience
1009846,2026-02-14 00:00:00,074310796828,Magnus Resare (M),POLITICIAN,Politician with high committee substitute ratio,CommitteeExperience,MINOR,Primarily Serving as Committee Substitute,PoliticianInfluence
1009661,2026-02-14 00:00:00,0279488554424,Alexander Christiansson (SD),POLITICIAN,Politician with no multi-party collaboration,Behavior,CRITICAL,NoMultiPartyCollaboration,PoliticianIsolatedBehavior
1008340,2026-02-14 00:00:00,0228027853620,Vasiliki Tsouplaki (V),POLITICIAN,Politician with current party assignments,Party,MINOR,Current Party Assignments,PoliticianAdditionalAttributes
1009133,2026-02-14 00:00:00,0184968091618,Jan Riise (MP),POLITICIAN,Politician with declining effectiveness - monthly win rate much lower than annual,Behavior,MAJOR,DecreasingEffectiveness,PoliticianDecliningEngagement
1009887,2026-02-14 00:00:00,0411459873625,Hanna Gunnarsson (V),POLITICIAN,Politician with more than 6 current assignments,Assignments,CRITICAL,More than 6 Current Assignments,PoliticianBalancedRules
1008544,2026-02-14 00:00:00,0456680171315,Charlotte Quensel (SD),POLITICIAN,"We have an politician with busy schedule, more than 6 current roles and busy past",Behavior,CRITICAL,Influential,PoliticianBusySchedule
1010182,2026-02-14 00:00:00,0630820052511,Per-Arne Håkansson (S),POLITICIAN,Politician with high abstention pattern - very high abstention rate,Behavior,MAJOR,HighAbstention,PoliticianAbstentionPattern
1009672,2026-02-14 00:00:00,0970709885516,Inga-Lill Sjöblom (S),POLITICIAN,Politician with more than 600 days served as committee substitute,Experience,CRITICAL,Extremely Experienced Committee Substitute,PoliticianExperience
1009894,2026-02-14 00:00:00,0411459873625,Hanna Gunnarsson (V),POLITICIAN,We have an politician with leading role in the party,Behavior,MINOR,Influential,PoliticianPartyLeader
1009539,2026-02-14 00:00:00,0710595759638,Aida Birinxhiku (S),POLITICIAN,Politician with multiple current assignments,Assignments,MINOR,Multiple Current Assignments,PoliticianBalancedRules
1009748,2026-02-14 00:00:00,0992473266516,Larry Söder (KD),POLITICIAN,Politician with more than 900 days served in committee leadership,Experience,CRITICAL,Extremely Experienced Committee Leader,PoliticianExperience
1009983,2026-02-14 00:00:00,0692076685824,Camilla Hansén (MP),POLITICIAN,Politician with more than 6 current assignments,Assignments,CRITICAL,More than 6 Current Assignments,PoliticianBalancedRules
1009603,2026-02-14 00:00:00,0364687971222,Alireza Akhondi (C),POLITICIAN,Politician with more than 600 days served as committee substitute,Experience,CRITICAL,Extremely Experienced Committee Substitute,PoliticianExperience
1008332,2026-02-14 00:00:00,0316505710324,Janine Alm Ericson (MP),POLITICIAN,"We have an politician with busy schedule, more than 6 current roles and busy past",Behavior,CRITICAL,Influential,PoliticianBusySchedule
1010177,2026-02-14 00:00:00,091303475611,Eric Palmqvist (SD),POLITICIAN,Politician with high committee substitute ratio,CommitteeExperience,MINOR,Primarily Serving as Committee Substitute,PoliticianInfluence
1008283,2026-02-14 00:00:00,0837394708917,Anders Ådahl (C),POLITICIAN,Politician with current party assignments,Party,MINOR,Current Party Assignments,PoliticianAdditionalAttributes
1008422,2026-02-14 00:00:00,0545733815610,Patrick Reslow (SD),POLITICIAN,Politician with no multi-party collaboration,Behavior,CRITICAL,NoMultiPartyCollaboration,PoliticianIsolatedBehavior
1008408,2026-02-14 00:00:00,0853395328224,Lena Hallengren (S),POLITICIAN,Politician with more than 900 days served in committee leadership,Experience,CRITICAL,Extremely Experienced Committee Leader,PoliticianExperience
1007959,2026-02-14 00:00:00,098329342620,Jennie Wernäng (M),POLITICIAN,Politician with more than 600 days served as committee substitute,Experience,CRITICAL,Extremely Experienced Committee Substitute,PoliticianExperience
1010002,2026-02-14 00:00:00,0603366539729,Malin Danielsson (L),POLITICIAN,Politician with no multi-party collaboration,Behavior,CRITICAL,NoMultiPartyCollaboration,PoliticianIsolatedBehavior
1009733,2026-02-14 00:00:00,0992867772421,Nils Seye Larsen (MP),POLITICIAN,Politician rarely wins votes - below 30% win rate annually,Behavior,MINOR,LowWinRate,PoliticianIneffectiveVoting
1009186,2026-02-14 00:00:00,0575283695521,Helena Storckenfeldt (M),POLITICIAN,Politician with high abstention rate - over 9% annually,Behavior,MINOR,HighAbstentionRate,PoliticianLowVotingParticipation
1009507,2026-02-14 00:00:00,0210444373111,Katarina Luhr (MP),POLITICIAN,Politician with declining effectiveness - monthly win rate much lower than annual,Behavior,MAJOR,DecreasingEffectiveness,PoliticianDecliningEngagement
1008456,2026-02-14 00:00:00,0254021157518,Lars Andersson (SD),POLITICIAN,"We have an politician with busy schedule, more than 4 current roles and busy past",Behavior,MINOR,Influential,PoliticianBusySchedule
1008264,2026-02-14 00:00:00,0229350341619,Ilona Szatmári Waldau (V),POLITICIAN,Politician with high committee substitute ratio,CommitteeExperience,MINOR,Primarily Serving as Committee Substitute,PoliticianInfluence
1008932,2026-02-14 00:00:00,0911490574010,Isabella Lövin (MP),POLITICIAN,Politician with no multi-party collaboration,Behavior,CRITICAL,NoMultiPartyCollaboration,PoliticianIsolatedBehavior
1008055,2026-02-14 00:00:00,0327372175911,Fredrik Ahlstedt (M),POLITICIAN,Politician with high committee substitute ratio,CommitteeExperience,MINOR,Primarily Serving as Committee Substitute,PoliticianInfluence
1008449,2026-02-14 00:00:00,027964311318,Karin Sundin (S),POLITICIAN,Politician showing avoidance pattern - high combined absence and abstention,Behavior,CRITICAL,AvoidancePattern,PoliticianLowEngagement
1009357,2026-02-14 00:00:00,0111479807829,Anna Wallentheim (S),POLITICIAN,"We have a lazy politician, absent 17-25% of ballots last year",Behavior,MAJOR,ConcerningAbsenteeism,PoliticianLazy
1008485,2026-02-14 00:00:00,0469084171710,Ulrika Westerlund (MP),POLITICIAN,Politician with no multi-party collaboration,Behavior,CRITICAL,NoMultiPartyCollaboration,PoliticianIsolatedBehavior
1009740,2026-02-14 00:00:00,0992473266516,Larry Söder (KD),POLITICIAN,Politician with high abstention rate - over 9% annually,Behavior,MINOR,HighAbstentionRate,PoliticianLowVotingParticipation
1008744,2026-02-14 00:00:00,0727772954327,Ludvig Ceimertz (M),POLITICIAN,Politician with no multi-party collaboration,Behavior,CRITICAL,NoMultiPartyCollaboration,PoliticianIsolatedBehavior
1008392,2026-02-14 00:00:00,0425115010020,Kadir Kasirga (S),POLITICIAN,Politician with strategic abstention - high abstention but high presence,Behavior,MAJOR,StrategicAbstentionPresent,PoliticianAbstentionPattern
1009863,2026-02-14 00:00:00,0111697351426,Louise Eklund (L),POLITICIAN,We have an politician with leading role in the party,Behavior,MINOR,Influential,PoliticianPartyLeader
1008076,2026-02-14 00:00:00,0526748040023,Ludvig Aspling (SD),POLITICIAN,Politician with high committee substitute ratio,CommitteeExperience,MINOR,Primarily Serving as Committee Substitute,PoliticianInfluence
1009288,2026-02-14 00:00:00,0783069490115,Mirja Räihä (S),POLITICIAN,"We have an politician older than 65, retirement age in Sweden",Attribute,MINOR,LongTimer,PoliticianTimeToRetire
1009468,2026-02-14 00:00:00,0810852280213,Marie-Louise Hänel Sandström (M),POLITICIAN,Politician with no multi-party collaboration,Behavior,CRITICAL,NoMultiPartyCollaboration,PoliticianIsolatedBehavior
