person_id,first_name,last_name,party,born_year,gender,first_assignment_date,last_assignment_date,total_days_served,total_days_served_parliament,total_days_served_committee,total_days_served_government,total_days_served_eu,active,total_assignments,current_assignments,total_days_served_speaker,active_speaker,total_days_served_party,active_party,current_committee_assignments,current_ministry_assignments,current_party_assignments,current_speaker_assignments,total_committee_assignments,total_party_assignments,total_speaker_assignments,total_ministry_assignments,active_eu,active_government,active_committee,active_parliament,total_committee_substitute_assignments,current_committee_substitute_assignments,total_days_served_committee_substitute,total_committee_leadership_assignments,current_committee_leadership_assignments,total_days_served_committee_leadership,total_committee_chair_assignments,current_committee_chair_assignments,total_committee_vice_chair_all_assignments,current_committee_vice_chair_all_assignments,total_suppleant_assignments,current_suppleant_assignments,total_statsminister_assignments,current_statsminister_assignments,total_party_leader_assignments,current_party_leader_assignments,total_party_secretary_assignments,current_party_secretary_assignments,total_documents,party_motions,individual_motions,committee_motions,multi_party_motions,follow_up_motions,documents_last_year,document_years_active,average_docs_per_year,doc_activity_level,doc_activity_profile,collaboration_percentage,document_types,first_document_date,last_document_date
0698785853314,Agneta,Ringman,S,1949,KVINNA,1994-10-03,2006-10-02,14448,4382,9382,0,0,f,12,0,0,f,0,f,0,0,0,0,8,0,0,0,f,f,f,f,5,0,5025,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,142,0,138,0,2,0,0,5,28.4,High,Individual-focused,1.4,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion}",2000-10-05,2005-10-18
0666958447826,Caroline,Szyber,KD,1981,KVINNA,2010-10-04,2018-09-24,12641,2516,10125,0,0,f,17,0,0,f,0,f,0,0,0,0,10,0,0,0,f,f,f,f,5,0,7158,2,0,1246,2,0,0,0,5,0,0,0,0,0,0,0,224,34,123,54,10,0,0,7,32.0,Very High,Individual-focused,4.5,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,""mot:Fristående motion"",mot:Kommittémotion,mot:Partimotion}",2010-10-12,2018-05-04
0521260619925,Sofia,Amloh,S,1986,KVINNA,2021-09-08,2026-10-20,3671,1574,1544,0,0,t,6,3,0,f,0,f,1,0,0,0,3,0,0,0,f,f,t,t,2,0,879,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,46,0,37,9,0,0,10,4,11.5,Low,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2021-09-28,2025-10-24
0758652610,Maria,Arnholm,L,1958,KVINNA,2013-01-21,2020-01-31,9671,1945,4983,620,0,f,21,0,0,f,1729,f,0,0,0,0,14,1,0,1,f,f,f,f,12,0,4835,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,73,59,2,12,0,0,0,4,18.3,Medium,Party-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",2014-11-07,2019-09-11
0910803550317,Lena,Johansson,S,1969,KVINNA,2022-09-26,2026-09-28,2952,1191,1761,0,0,t,7,3,0,f,0,f,2,0,0,0,6,0,0,0,f,f,t,t,5,2,1685,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,32,0,28,4,0,0,14,2,16.0,Low,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2023-10-04,2025-10-07
0671881934227,Johan,Nissinen,SD,1989,MAN,2014-09-29,2024-07-16,8381,1456,4821,0,644,f,8,0,0,f,0,f,0,0,0,0,4,0,0,0,f,f,f,f,4,0,4821,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,245,7,83,155,0,0,0,2,122.5,Very High,Committee-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",2014-10-30,2017-10-05
0155044813008,Carl-Axel,Johansson,KD,1947,MAN,2001-03-01,2004-09-13,4287,1292,2995,0,0,f,9,0,0,f,0,f,0,0,0,0,7,0,0,0,f,f,f,f,6,0,2289,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,153,0,82,70,1,0,0,3,51.0,High,Individual-focused,0.7,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2001-05-02,2004-06-23
0662749063210,Roland,Bäckman,S,1960,MAN,2006-10-02,2010-10-04,2215,1116,1099,0,0,f,4,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,1099,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,93,0,67,23,3,0,0,2,46.5,Medium,Individual-focused,3.2,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2007-10-03,2010-05-18
0656591334119,Per,Klarberg,SD,1965,MAN,2014-09-29,2018-09-24,4345,1456,2889,0,0,f,3,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,1,0,1441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,98,5,43,50,0,0,0,3,32.7,Medium,Committee-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",2014-10-30,2018-04-24
0795530089824,Nils,Brown,M,1986,MAN,2012-11-16,2013-06-28,424,224,200,0,0,f,2,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,1,0,200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0397073482210,Camilla,Mårtensen,L,1970,KVINNA,2017-05-02,2025-06-27,5825,1075,3684,0,0,f,17,0,0,f,946,f,0,0,0,0,12,1,0,0,f,f,f,f,11,0,2709,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,14,1,13,0,0,0,0,7,2.0,Low,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Partimotion}",2017-05-03,2024-10-04
0798417016112,Kristina,Zakrisson,S,1956,KVINNA,1994-10-03,2010-10-04,24027,5747,10681,0,0,f,25,0,0,f,0,f,0,0,0,0,13,0,0,0,f,f,f,f,7,0,5627,2,0,2844,0,0,2,0,7,0,0,0,0,0,0,0,204,28,166,5,3,0,0,9,22.7,Very High,Individual-focused,1.5,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-04-28,2009-10-16
079223680900,Åke,Carnerö,KD,1945,MAN,1991-09-30,2002-09-30,9751,4018,5733,0,0,f,12,0,0,f,0,f,0,0,0,0,9,0,0,0,f,f,f,f,4,0,2586,1,0,174,0,0,1,0,4,0,0,0,0,0,0,0,54,2,16,30,2,0,0,2,27.0,Medium,Committee-focused,3.7,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-04-03,2002-06-13
042413114103,Anne,Oskarsson,SD,1946,KVINNA,2018-09-24,2022-09-26,17345,1463,15882,0,0,f,22,0,0,f,0,f,0,0,0,0,21,0,0,0,f,f,f,f,20,0,15263,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,9,0,2,7,0,0,0,3,3.0,Low,Committee-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2018-10-10,2022-02-16
0764949934324,Ulrika,Heindorff,M,1983,KVINNA,2015-09-28,2026-09-28,19302,2226,15648,0,0,t,34,3,0,f,0,f,2,0,0,0,21,0,0,0,f,f,t,t,19,1,13010,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,90,0,85,5,0,0,26,10,9.0,Medium,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2015-09-29,2025-10-07
0802826314426,Sofia,Arkelsten,M,1976,KVINNA,2006-10-06,2018-09-24,17174,4235,10029,0,0,f,36,0,0,f,0,f,0,0,0,0,26,0,0,0,f,f,f,f,7,0,4815,3,0,773,3,0,0,0,7,0,0,0,0,0,0,0,147,0,80,51,16,0,0,11,13.4,High,Individual-focused,10.9,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2006-11-08,2018-04-25
0128805841317,Katarina,Brännström,M,1950,KVINNA,2006-10-02,2026-10-13,35360,5838,20505,0,0,t,42,1,0,f,1463,f,0,0,0,0,26,1,0,0,f,f,f,f,21,0,16154,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,140,0,118,22,0,0,0,15,9.3,High,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2006-11-17,2022-01-14
0184922809505,Ingvar,Johnsson,S,1942,MAN,1982-10-04,2002-09-30,21075,7301,13774,0,0,f,21,0,0,f,0,f,0,0,0,0,15,0,0,0,f,f,f,f,7,0,7587,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,9,0,0,0,0,1,9.0,Low,Individual-focused,0.0,"{""mot:Enskild motion""}",2000-10-05,2001-10-05
0554072553108,Bo,Holmberg,S,1942,MAN,1985-09-30,1998-10-04,10260,3925,4253,0,0,f,11,0,0,f,0,f,0,0,0,0,4,0,0,0,f,f,f,f,0,0,0,3,0,2799,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0914002106327,Sofia,Fölster,M,1991,KVINNA,2014-09-29,2021-02-23,3772,1456,1448,0,0,f,4,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,1448,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,127,0,73,54,0,0,0,2,63.5,High,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2014-11-10,2017-10-05
0475634300704,Anna,Åkerhielm,M,1946,KVINNA,1994-10-03,2002-09-30,8723,2919,5804,0,0,f,6,0,0,f,0,f,0,0,0,0,4,0,0,0,f,f,f,f,3,0,4356,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,117,1,47,46,1,0,0,2,58.5,High,Individual-focused,0.9,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-02-09,2002-06-13
0644591005314,Crister,Spets,SD,1964,MAN,2015-02-03,2018-02-28,921,398,523,0,0,f,18,0,0,f,0,f,0,0,0,0,9,0,0,0,f,f,f,f,9,0,523,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,Low,Individual-focused,0.0,"{""mot:Enskild motion""}",2017-03-30,2017-03-30
0861447317415,Thomas,Finnborg,M,1954,MAN,2010-10-04,2027-12-31,12991,2912,5074,0,0,t,21,1,0,f,0,f,0,0,0,0,10,0,0,0,f,f,f,f,8,0,3905,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,356,0,298,56,0,0,0,7,50.9,Very High,Individual-focused,0.0,"{mot:,""mot:Enskild motion"",mot:Kommittémotion}",2010-10-25,2018-02-15
0575313291605,Stellan,Bojerud,SD,1944,MAN,2010-10-12,2014-09-29,2358,942,1416,0,0,f,6,0,0,f,0,f,0,0,0,0,4,0,0,0,f,f,f,f,3,0,1274,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,11,0,3,0,1,0,3,5.0,Low,Party-focused,0.0,"{mot:Följdmotion,mot:Kommittémotion,mot:Partimotion}",2010-10-27,2014-08-29
0973782197017,Mikael,Oscarsson,KD,1967,MAN,1998-10-05,2026-10-26,57200,9948,37668,0,0,t,85,5,0,f,0,f,2,0,0,0,68,0,0,0,f,f,t,t,46,1,30074,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,953,38,530,321,39,0,19,25,38.1,Very High,Individual-focused,4.1,"{mot:,mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-03-08,2025-10-07
0245526181815,Monica,Widnemark,S,1951,KVINNA,1991-09-30,1998-10-05,8333,2562,3598,0,0,f,7,0,0,f,0,f,0,0,0,0,3,0,0,0,f,f,f,f,2,0,2144,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0853204119514,Marlene,Burwick,S,1971,KVINNA,2018-09-24,2022-09-26,18094,1463,15183,0,0,f,20,0,0,f,0,f,0,0,0,0,17,0,0,0,f,f,f,f,16,0,13728,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,Low,Individual-focused,0.0,"{""mot:Enskild motion""}",2021-09-29,2021-10-01
038177988704,Rune,Jonsson,S,1929,MAN,1976-10-04,1991-09-30,6530,5474,1056,0,0,f,6,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,1,0,1056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0226234976000,Rolf,Edlund,C,1948,MAN,1996-03-11,1996-06-30,332,111,221,0,0,f,3,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,221,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0108109641223,Carl-Oskar,Bohlin,M,1986,MAN,2010-10-04,2026-09-28,32066,4166,18565,1166,0,t,55,2,0,f,0,f,0,1,0,0,31,0,0,6,f,t,f,f,22,0,15504,2,0,296,2,0,0,0,22,0,0,0,0,0,0,0,121,0,78,36,0,0,5,15,8.1,High,Individual-focused,0.0,"{mot:,""mot:Enskild motion"",mot:Kommittémotion,prop:prop,prop:skr}",2010-10-25,2025-11-04
0447461551212,Per,Svedberg,S,1965,MAN,2006-10-02,2014-09-29,8725,2919,5806,0,0,f,7,0,0,f,0,f,0,0,0,0,5,0,0,0,f,f,f,f,4,0,4358,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,169,0,127,29,13,0,0,7,24.1,High,Individual-focused,7.7,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2006-10-31,2014-04-16
0714968014016,Anders,Ekegren,L,1957,MAN,2025-02-24,2026-10-27,2354,309,1848,0,0,t,8,8,0,f,0,f,6,0,0,0,6,0,0,0,f,f,t,t,5,5,1540,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,10,0,10,0,0,0,10,0,0,Low,Individual-focused,0.0,"{""mot:Enskild motion""}",2025-10-01,2025-10-07
0211726202212,Maria,Kornevik Jakobsson,C,1953,KVINNA,2006-10-06,2010-10-05,4469,1460,3009,0,0,f,6,0,0,f,0,f,0,0,0,0,4,0,0,0,f,f,f,f,3,0,2409,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,70,0,62,0,8,0,0,2,35.0,Medium,Individual-focused,11.4,"{""mot:Enskild motion"",mot:Flerpartimotion}",2006-10-31,2009-10-07
0320679739714,Lars,Andersson,NYD,1959,MAN,1991-09-30,1994-10-03,1989,1099,890,0,0,f,5,0,0,f,0,f,0,0,0,0,4,0,0,0,f,f,f,f,2,0,367,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0556755096938,Axel,Hallberg,MP,1999,MAN,2021-09-20,2022-05-19,3167,241,2926,0,0,f,14,0,0,f,0,f,0,0,0,0,13,0,0,0,f,f,f,f,13,0,2926,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0924192709909,Leif,Marklund,S,1943,MAN,1985-09-30,1998-10-05,14227,4753,9474,0,0,f,13,0,0,f,0,f,0,0,0,0,9,0,0,0,f,f,f,f,6,0,5841,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0859925892507,Evert,Svensson,S,1925,MAN,1976-10-04,1992-04-08,8634,5375,2139,0,0,f,14,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,1,0,1056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0327078838011,Christine,Jönsson,M,1958,KVINNA,2006-10-02,2011-01-10,4651,1561,3090,0,0,f,6,0,0,f,0,f,0,0,0,0,4,0,0,0,f,f,f,f,2,0,1545,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,53,0,53,0,0,0,0,3,17.7,Medium,Individual-focused,0.0,"{""mot:Enskild motion""}",2006-10-31,2010-10-28
0181942435301,Ingela,Thalén,S,1943,KVINNA,1987-10-20,2004-06-14,12875,3007,2267,3603,0,f,23,0,0,f,0,f,0,0,0,0,5,0,0,5,f,f,f,f,1,0,573,1,0,950,1,0,0,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,Low,Individual-focused,0.0,"{""mot:Enskild motion""}",2003-10-07,2003-10-07
0177634579699,Karl-Anders,Petersson,C,1923,MAN,1984-10-02,1988-10-03,1462,1462,0,0,0,f,2,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
012481285121,Amne,Ali,S,1990,KVINNA,2018-03-01,2018-05-31,273,91,182,0,0,f,3,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,182,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
037508021018,Torbjörn,Björlund,V,1957,MAN,2006-10-02,2016-01-04,14326,3148,11178,0,0,f,26,0,0,f,0,f,0,0,0,0,22,0,0,0,f,f,f,f,18,0,9640,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,478,49,8,405,13,0,0,9,53.1,Very High,Party-focused,2.7,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,""mot:Fristående motion"",mot:Kommittémotion,mot:Partimotion}",2006-10-31,2015-12-10
0495218011521,Johanna,Jönsson,C,1982,KVINNA,2014-09-29,2021-09-02,17522,2530,13933,0,0,f,25,0,0,f,0,f,0,0,0,0,22,0,0,0,f,f,f,f,21,0,13755,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,67,23,28,16,0,0,0,6,11.2,Medium,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",2014-11-03,2021-04-07
0615338062910,Lena,Olsson,V,1958,KVINNA,1998-10-05,2014-09-29,15203,4341,9535,0,0,f,15,0,0,f,0,f,0,0,0,0,8,0,0,0,f,f,f,f,6,0,6632,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,527,67,30,415,12,0,0,14,37.6,Very High,Party-focused,2.3,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-03-13,2014-08-29
fe611d26-89f6-4b63-9b55-02f30630da91,Håkan,Hansson,C,1952,MAN,1988-10-11,1991-09-29,2139,0,2139,0,0,f,2,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,2139,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0582811195313,Tina,Acketoft,L,1966,KVINNA,2002-09-30,2022-09-26,39778,7039,25461,0,0,f,44,0,0,f,1869,f,0,0,0,0,29,4,0,0,f,f,f,f,21,0,17812,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,570,78,214,258,18,0,0,18,31.7,Very High,Committee-focused,3.2,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2002-10-23,2021-04-14
0110842257006,Bengt,Kronblad,S,1942,MAN,1982-10-04,1998-10-05,17757,5845,11912,0,0,f,15,0,0,f,0,f,0,0,0,0,10,0,0,0,f,f,f,f,6,0,7171,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0549025722425,Amanda,Agestav,KD,1974,KVINNA,1998-10-05,2002-09-30,5504,1456,2608,0,0,f,6,0,0,f,0,f,0,0,0,0,4,0,0,0,f,f,f,f,3,0,2607,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,164,2,70,83,4,0,0,2,82.0,High,Committee-focused,2.4,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-04-03,2002-04-09
0457213878205,Jan Erik,Ågren,KD,1944,MAN,1991-09-30,2010-02-28,11759,2798,6179,0,0,f,23,0,0,f,0,f,0,0,0,0,16,0,0,0,f,f,f,f,13,0,3467,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,98,24,22,32,8,0,0,9,10.9,Medium,Party-focused,8.2,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-04-03,2009-10-06
0565167965311,Eva,Sonidsson,S,1955,KVINNA,2006-10-02,2018-09-24,18689,4375,8506,0,0,f,26,0,0,f,0,f,0,0,0,0,16,0,0,0,f,f,f,f,10,0,5745,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,402,7,344,39,12,0,0,10,40.2,Very High,Individual-focused,3.0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2006-10-31,2017-10-04
0170700930812,Joe,Frans,S,1963,MAN,2002-09-30,2006-10-02,5904,1463,4441,0,0,f,5,0,0,f,0,f,0,0,0,0,4,0,0,0,f,f,f,f,2,0,1531,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,59,0,59,0,0,0,0,3,19.7,Medium,Individual-focused,0.0,"{""mot:Enskild motion""}",2002-10-23,2005-11-03
0783865315601,Hans,Petersson,FP,1926,MAN,1976-10-04,1988-10-03,4382,4382,0,0,0,f,4,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0789744347006,Lennart,Rohdin,FP,1947,MAN,1993-01-12,1998-10-05,7081,2092,4989,0,0,f,8,0,0,f,0,f,0,0,0,0,6,0,0,0,f,f,f,f,3,0,3464,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0992800527915,Ann,Linde,S,1961,KVINNA,2016-05-25,2022-10-18,2335,0,0,2335,0,f,11,0,0,f,0,f,0,0,0,0,0,0,0,11,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,2.0,Low,Mixed,0,"{prop:prop,prop:skr}",2016-06-14,2022-10-13
0992508932009,Kjell,Johansson,FP,1933,MAN,1982-10-04,1994-10-03,4349,4349,0,0,0,f,6,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0951422950012,Anna,Ågerfalk,L,1968,KVINNA,2003-11-18,2006-02-10,150,61,89,0,0,f,5,0,0,f,0,f,0,0,0,0,3,0,0,0,f,f,f,f,3,0,89,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,Low,Party-focused,0.0,"{mot:Kommittémotion,mot:Partimotion}",2003-11-27,2003-12-11
0252067342313,Åsa,Lindestam,S,1956,KVINNA,2002-09-30,2022-09-26,47617,7301,24843,0,0,f,77,0,1463,f,0,f,0,0,0,0,60,0,1,0,f,f,f,f,27,0,18081,6,0,1599,1,0,5,0,27,0,0,0,0,0,0,0,577,0,540,31,6,0,0,18,32.1,Very High,Individual-focused,1.0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2002-10-23,2021-09-30
0252987797901,Ulla,Tillander,C,1931,KVINNA,1976-10-04,1994-10-03,7589,6443,1146,0,0,f,11,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,1146,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0502609471907,Margitta,Edgren,FP,1935,KVINNA,1985-09-30,1998-10-05,14587,4390,6641,0,0,f,13,0,0,f,0,f,0,0,0,0,7,0,0,0,f,f,f,f,4,0,4098,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
037781229619,Staffan,Eklöf,SD,1965,MAN,2018-09-24,2026-10-31,24026,2654,17930,0,0,t,32,5,0,f,0,f,2,0,0,0,20,0,0,0,f,f,t,t,18,1,16128,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,111,0,72,39,0,0,27,6,18.5,High,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2018-10-11,2025-10-02
014744660015,Mikael,Damberg,S,1971,MAN,2002-09-30,2026-10-13,23135,5343,7487,2935,0,t,44,3,0,f,953,f,1,0,0,0,8,2,0,9,f,f,t,t,2,0,2910,2,1,1666,0,0,2,1,2,0,0,0,0,0,0,0,205,11,81,79,8,0,7,22,9.3,Very High,Individual-focused,4.5,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion,prop:prop,prop:skr}",2002-10-23,2025-10-07
0294883731700,Margareta,Wallin-Johansson,M,1945,KVINNA,1994-10-03,1994-10-07,4,4,0,0,0,f,1,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0682989845822,Håkan,Svenneling,V,1985,MAN,2014-09-29,2026-10-26,33301,4110,24121,0,0,t,46,6,0,f,2978,f,4,0,0,0,37,1,0,0,f,f,t,t,30,3,21348,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,183,14,0,169,0,0,42,11,16.6,High,Party-focused,0.0,"{mot:Kommittémotion,mot:Partimotion}",2014-10-22,2025-11-18
0741005094627,Gustav,Blix,M,1974,MAN,2006-10-03,2016-12-02,18155,2772,7969,0,0,f,26,0,0,f,0,f,0,0,0,0,12,0,0,0,f,f,f,f,6,0,4764,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,39,0,36,1,2,0,0,9,4.3,Low,Individual-focused,5.1,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2006-10-31,2016-10-26
0305328279505,Hans-Eric,Andersson,S,1932,MAN,1985-09-30,1988-10-03,1098,1098,0,0,0,f,2,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0105794077107,John,Bouvin,NYD,1947,MAN,1991-09-30,1994-10-03,2716,1099,1617,0,0,f,3,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,1617,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0333810623907,Ann-Cathrine,Haglund,M,1937,KVINNA,1979-10-01,1993-10-05,11813,5118,1811,0,0,f,12,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,0,0,0,1,0,728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0321885416125,Rossana,Dinamarca,V,1974,KVINNA,1999-01-11,2018-09-24,18973,5869,13104,0,0,f,19,0,0,f,0,f,0,0,0,0,14,0,0,0,f,f,f,f,9,0,7299,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,887,131,9,728,18,1,0,15,59.1,Very High,Party-focused,2.0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Följdmotion,mot:Kommittémotion,mot:Partimotion}",2002-10-23,2018-05-17
0699478732904,Sven,Lundberg,S,1932,MAN,1983-03-30,1998-10-05,13386,5668,7718,0,0,f,15,0,0,f,0,f,0,0,0,0,10,0,0,0,f,f,f,f,4,0,4013,1,0,621,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
