person_id,first_name,last_name,party,election_year,career_cycle_number,total_cycles,career_start_year,career_end_year,ballot_count,attendance_rate,win_rate,leadership_roles,documents_authored,avg_career_attendance,performance_vs_baseline,career_stage,performance_trend,career_pattern
0401150407611,Eva,Flyborg,FP,2006,2,4,2002,2014,1504,69.48,87.17,2,398,72.7250000000000000,-3.25,LATE_CAREER,STABLE,STRUGGLING_NEWCOMER
0369028728526,Kent,Ekeroth,SD,2014,2,3,2010,2018,1703,58.78,52.67,0,426,62.8166666666666667,-4.04,LATE_CAREER,DECLINING,STRUGGLING_NEWCOMER
0185498861416,Lena,Sommestad,S,2010,1,2,2010,2014,608,94.74,52.80,0,94,97.3700000000000000,-2.63,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0369212790927,Sofia,Skönnbrink,S,2026,2,2,2022,2026,318,95.91,35.22,0,90,85.1750000000000000,10.74,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0779781772919,Kristina,Nilsson,S,2022,4,4,2010,2022,653,81.93,89.59,1,279,80.3300000000000000,1.60,LATE_CAREER,IMPROVING,CONSISTENT
0635943298419,Dan,Hovskär,KD,2026,2,2,2022,2026,318,90.57,85.22,0,62,86.1350000000000000,4.44,LATE_CAREER,IMPROVING,CONSISTENT
0358278412329,Björn,Petersson,S,2018,1,2,2018,2022,1500,44.07,92.67,0,41,64.5650000000000000,-20.50,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0880452278816,Mikaela,Valtersson,MP,2002,1,3,2002,2010,1571,88.35,71.29,1,334,70.0666666666666667,18.28,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0273506284025,Edward,Riedl,M,2010,1,5,2010,2026,1494,98.66,98.19,2,729,88.9360000000000000,9.72,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0916608741910,Suzanne,Svensson,S,2010,1,4,2010,2022,1494,98.33,49.60,0,253,93.8925000000000000,4.44,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0132818093422,Rickard,Nordin,C,2026,5,5,2010,2026,318,88.05,35.85,0,644,78.0980000000000000,9.95,LATE_CAREER,STABLE,CONSISTENT
0698463786600,Göran,Norlander,S,2006,2,2,2002,2006,376,98.14,93.09,0,160,98.4950000000000000,-0.36,LATE_CAREER,STABLE,CONSISTENT
025967059622,Magnus,Manhammar,S,2026,4,4,2014,2026,318,87.74,35.22,0,491,78.6275000000000000,9.11,LATE_CAREER,STABLE,CONSISTENT
0482689573825,Björn,Wiechel,S,2018,2,4,2014,2026,1594,66.50,93.54,1,80,76.6775000000000000,-10.18,LATE_CAREER,DECLINING,STRUGGLING_NEWCOMER
0340854285007,Laila,Bjurling,S,2010,3,3,2002,2010,221,85.97,24.43,0,175,92.8933333333333333,-6.92,LATE_CAREER,DECLINING,CONSISTENT
0461756329828,Karin,Granbom Ellison,FP,2014,4,4,2002,2014,367,77.11,98.64,0,168,86.0775000000000000,-8.97,LATE_CAREER,DECLINING,CONSISTENT
0836001490919,Ulrika,Heie,C,2014,3,6,2006,2026,1703,80.92,71.29,4,522,77.5650000000000000,3.36,LATE_CAREER,STABLE,CONSISTENT
0808145784313,Siw,Wittgren-Ahl,S,2002,1,3,2002,2010,1571,82.24,97.07,0,424,69.7566666666666667,12.48,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0448155122323,Olof,Lavesson,M,2006,1,4,2006,2018,1128,84.22,100.00,3,209,93.0900000000000000,-8.87,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0859909330720,Sanna,Backeskog,S,2022,1,2,2022,2026,1295,86.33,55.06,0,172,83.5750000000000000,2.76,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0880018341619,Thomas,Morell,SD,2026,3,3,2018,2026,318,91.82,84.59,1,116,85.9666666666666667,5.85,LATE_CAREER,STABLE,CONSISTENT
0718937995813,Lars-Arne,Staxäng,M,2010,2,4,2006,2018,1715,92.77,98.43,0,406,91.6175000000000000,1.15,LATE_CAREER,STABLE,CONSISTENT
0296384583518,Åsa,Eriksson,S,2026,4,4,2014,2026,318,92.45,35.22,0,159,77.9725000000000000,14.48,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0325462829512,Christina,Tapper Östberg,SD,2022,3,3,2014,2022,653,95.87,49.00,0,192,82.4433333333333333,13.43,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0534056896314,Lars,Gustafsson,KD,2002,1,4,2002,2014,1571,95.86,47.74,0,575,86.6650000000000000,9.20,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0780836041816,Mats,Berglind,S,2002,1,3,2002,2010,1571,98.79,97.07,0,85,94.6333333333333333,4.16,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0552248175312,Berit,Högman,S,2002,1,5,2002,2018,1571,91.66,97.07,2,371,88.0100000000000000,3.65,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0394430340317,Monica,Tedestam Berglöw,SD,2014,1,1,2014,2014,43,97.67,44.19,0,0,97.6700000000000000,0.00,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0196024739401,Margareta B,Kjellin,M,2010,2,3,2006,2014,1715,91.90,98.43,0,162,82.3433333333333333,9.56,LATE_CAREER,IMPROVING,RISING_STAR
0545353563812,Amineh,Kakabaveh,-,2022,5,5,2006,2022,653,91.27,55.59,0,461,88.0260000000000000,3.24,LATE_CAREER,IMPROVING,CONSISTENT
0962841101917,Annika,Qarlsson,C,2010,3,6,2002,2022,1715,81.28,98.43,0,667,74.7633333333333333,6.52,LATE_CAREER,STABLE,CONSISTENT
0995355603410,Wiwi-Anne,Johansson,V,2014,3,3,2006,2014,1622,75.40,60.48,0,617,84.4666666666666667,-9.07,LATE_CAREER,DECLINING,CONSISTENT
0878075468027,Hillevi,Larsson,S,2018,5,5,2002,2018,1924,51.25,93.66,2,1235,79.1400000000000000,-27.89,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0671881934227,Johan,Nissinen,SD,2014,1,2,2014,2018,1336,81.36,52.32,0,252,74.2600000000000000,7.10,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0871076471012,Ann-Marie,Fagerström,S,2002,1,2,2002,2006,1571,85.81,97.07,0,134,91.5750000000000000,-5.77,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0504073787702,Björn,Rubenson,KD,2014,1,1,2014,2014,175,100.00,63.43,0,3,100.0000000000000000,0.00,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0442073683012,Zara,Leghissa,S,2022,1,2,2022,2026,1295,92.36,55.06,0,113,95.7100000000000000,-3.35,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0205360448417,Peter,Johnsson,S,2018,5,5,2002,2018,472,80.08,95.55,0,273,82.7360000000000000,-2.66,LATE_CAREER,STABLE,CONSISTENT
0980092192122,Joar,Forssell,L,2022,2,3,2018,2026,1715,76.79,87.46,1,161,76.8833333333333333,-0.09,LATE_CAREER,STABLE,CONSISTENT
0802546764724,Åsa,Westlund,S,2014,1,4,2014,2026,1001,87.61,94.11,4,179,79.6025000000000000,8.01,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0352254228107,Staffan,Danielsson,C,2018,5,5,2002,2018,472,84.32,61.65,0,445,83.8200000000000000,0.50,LATE_CAREER,STABLE,CONSISTENT
0346261747912,Helena,Höij,KD,2002,1,2,2002,2006,1571,90.01,47.74,0,343,83.8350000000000000,6.18,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0257612529618,Kenneth G,Forslund,S,2026,7,7,2002,2026,318,93.71,35.22,14,254,80.0214285714285714,13.69,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0122987223112,Lotta,Johnsson Fornarve,V,2014,1,4,2014,2026,1336,82.04,68.94,1,390,77.7750000000000000,4.27,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0526693079901,Gunnar,Andrén,L,2006,2,4,2002,2014,1504,95.88,87.17,0,210,96.3650000000000000,-0.49,LATE_CAREER,STABLE,CONSISTENT
0892978334516,Michael,Anefur,KD,2006,1,4,2006,2022,138,92.75,100.00,0,100,74.6175000000000000,18.13,EARLY_CAREER,NEW_ENTRY,RISING_STAR
049290762318,ClasGöran,Carlsson,S,2014,2,4,2010,2022,460,91.52,59.57,0,157,79.6400000000000000,11.88,LATE_CAREER,IMPROVING,RISING_STAR
0933424396309,Billy,Gustafsson,S,2014,4,4,2002,2014,367,89.10,51.50,1,347,90.5825000000000000,-1.48,LATE_CAREER,STABLE,CONSISTENT
0975579292417,Monica,Green,S,2018,5,5,2002,2018,472,79.24,95.55,0,812,79.2620000000000000,-0.02,LATE_CAREER,STABLE,CONSISTENT
0488357052317,Mats,Pertoft,MP,2018,4,4,2006,2018,202,87.62,95.05,2,547,87.3075000000000000,0.31,LATE_CAREER,STABLE,CONSISTENT
0750727320521,Jonas,Gunnarsson,S,2010,1,3,2010,2018,1494,91.43,49.60,1,211,83.4600000000000000,7.97,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0397377293714,Göran,Lindell,C,2014,2,3,2010,2018,581,82.96,84.68,0,64,65.3000000000000000,17.66,LATE_CAREER,STABLE,PEAK_PERFORMANCE
0223175563813,Yvonne,Andersson,KD,2002,1,4,2002,2014,1571,79.57,47.74,0,626,84.8975000000000000,-5.33,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0272604986201,Claes-Göran,Brandin,S,2006,2,3,2002,2010,1504,75.86,50.07,0,240,76.3866666666666667,-0.53,LATE_CAREER,DECLINING,CONSISTENT
0165360915617,Christer,Adelsbo,S,2002,1,4,2002,2014,1571,94.08,97.07,0,392,90.2400000000000000,3.84,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0584183916016,Ulf,Holm,MP,2022,5,6,2002,2026,152,90.79,44.74,1,893,95.6816666666666667,-4.89,LATE_CAREER,STABLE,CONSISTENT
0522240580423,Arin,Karapet,-,2022,2,3,2018,2026,1948,90.25,85.42,2,130,77.0666666666666667,13.18,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0326963110315,Anna,Rheyneuclaudes Kihlman,M,2010,1,2,2010,2014,387,97.93,98.71,0,0,98.9650000000000000,-1.04,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0802091197024,Andrea,Andersson Tay,V,2026,2,2,2022,2026,318,93.71,32.39,0,235,94.2700000000000000,-0.56,LATE_CAREER,STABLE,CONSISTENT
0519542449425,Fredrik,Christensson,C,2018,2,3,2014,2022,1972,59.63,70.84,0,215,82.1066666666666667,-22.48,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0265240520811,Leif,Gripestam,M,2026,2,2,2022,2026,82,100.00,100.00,0,0,100.0000000000000000,0.00,LATE_CAREER,STABLE,CONSISTENT
0667220767927,Erik,Ezelius,S,2026,4,4,2014,2026,318,89.94,35.22,1,99,78.8850000000000000,11.06,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0995355603410,Wiwi-Anne,Johansson,V,2006,1,3,2006,2014,1128,92.11,9.13,0,617,84.4666666666666667,7.64,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0191189790215,Peter,Ollén,M,2022,1,2,2022,2026,1295,92.74,99.31,0,74,84.2650000000000000,8.48,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0469626830920,Karl,Sigfrid,M,2014,3,3,2006,2014,367,95.10,98.64,0,33,95.7900000000000000,-0.69,LATE_CAREER,STABLE,CONSISTENT
0401150407611,Eva,Flyborg,FP,2002,1,4,2002,2014,1571,73.01,48.82,2,398,72.7250000000000000,0.29,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0517869568019,Mikael,Johansson,MP,2002,1,3,2002,2010,1571,99.62,71.29,0,258,98.4766666666666667,1.14,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0288805051019,Lars,Johansson,S,2010,3,4,2002,2014,1715,91.95,46.36,1,228,90.4100000000000000,1.54,LATE_CAREER,IMPROVING,CONSISTENT
0612916684825,Johan,Löfstrand,S,2006,2,7,2002,2026,1504,88.90,50.07,5,665,81.3542857142857143,7.55,MID_CAREER,DECLINING,RISING_STAR
0644177413119,Stig,Henriksson,V,2014,1,1,2014,2014,1255,94.82,69.08,0,94,94.8200000000000000,0.00,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0494242537816,Hans,Eklind,KD,2018,1,3,2018,2026,1500,54.60,55.93,0,190,71.3966666666666667,-16.80,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0509415296421,Kjell-Arne,Ottosson,KD,2022,2,3,2018,2026,1948,81.06,84.19,1,239,66.8366666666666667,14.22,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
085742305813,Patrik,Engström,S,2014,1,2,2014,2018,1336,89.97,95.21,0,150,74.2700000000000000,15.70,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0875221317013,Gunilla,Carlsson,S,2026,7,7,2002,2026,318,81.13,35.22,6,463,82.0742857142857143,-0.94,LATE_CAREER,DECLINING,CONSISTENT
0603753860213,Carina,Ståhl Herrstedt,SD,2014,2,4,2010,2022,1703,95.01,52.67,0,576,83.4600000000000000,11.55,LATE_CAREER,STABLE,RISING_STAR
0161616238120,Lina,Nordquist,L,2022,2,3,2018,2026,1948,78.80,88.81,1,523,65.7333333333333333,13.07,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0371414788216,Lars,Lindblad,M,2010,3,3,2002,2010,221,73.30,100.00,1,230,75.0566666666666667,-1.76,LATE_CAREER,IMPROVING,CONSISTENT
014386615025,Ali,Esbati,V,2014,2,4,2010,2022,1609,92.04,60.78,0,256,80.3200000000000000,11.72,LATE_CAREER,STABLE,RISING_STAR
0729710260118,Helena,Bouveng,M,2010,2,6,2006,2026,1715,94.23,98.43,0,246,85.9350000000000000,8.30,MID_CAREER,STABLE,RISING_STAR
0236597884217,Rose-Marie,Carlsson,S,2026,4,4,2006,2026,318,99.06,35.22,0,159,75.8900000000000000,23.17,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0859968278117,Carina,Ohlsson,S,2002,1,6,2002,2022,1571,82.05,97.07,4,837,75.5766666666666667,6.47,EARLY_CAREER,NEW_ENTRY,RISING_STAR
010343930918,Cecilie,Tenfjord Toftby,M,2018,4,5,2006,2022,1972,61.76,55.88,1,278,84.0920000000000000,-22.33,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0556854176401,Eva,Arvidsson,S,2006,2,2,2002,2006,376,80.59,93.09,0,303,87.9400000000000000,-7.35,LATE_CAREER,DECLINING,CONSISTENT
0846171262302,Kjell,Eldensjö,KD,2010,2,2,2006,2010,221,91.40,100.00,0,142,94.3850000000000000,-2.99,LATE_CAREER,DECLINING,CONSISTENT
039102787629,Oliver,Rosengren,M,2022,1,2,2022,2026,1295,91.58,99.31,0,31,88.4000000000000000,3.18,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0739152363302,Göran,Lennmarker,M,2010,3,3,2002,2010,221,62.44,100.00,14,202,54.6233333333333333,7.82,LATE_CAREER,IMPROVING,CONSISTENT
0803790353229,Azra,Muranovic,S,2026,2,2,2022,2026,318,98.11,35.22,0,71,80.8600000000000000,17.25,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0780069612618,Göran,S Persson,S,2002,1,3,2002,2010,1571,93.89,97.07,0,254,93.6700000000000000,0.22,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0936723349517,Christer,Engelhardt,S,2010,3,4,2002,2014,1715,88.92,46.36,0,376,92.5350000000000000,-3.62,LATE_CAREER,STABLE,CONSISTENT
0731809135516,Carina,Adolfsson Elgestam,S,2006,2,4,2002,2014,1504,85.24,50.07,0,768,83.8925000000000000,1.35,LATE_CAREER,IMPROVING,CONSISTENT
0203877548421,Malin,Larsson,S,2018,1,3,2018,2026,1500,50.00,92.67,0,180,78.0200000000000000,-28.02,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0376353897112,Leif,Nysmed,S,2022,3,4,2014,2026,1948,84.80,66.63,0,177,80.2800000000000000,4.52,LATE_CAREER,IMPROVING,CONSISTENT
0866055333028,Alexandra,Anstrell,M,2026,4,4,2014,2026,318,92.45,85.22,1,278,80.3100000000000000,12.14,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0780214960516,Eva,Lindh,S,2018,2,4,2014,2026,1500,47.40,92.67,0,439,74.2350000000000000,-26.84,LATE_CAREER,DECLINING,STRUGGLING_NEWCOMER
0825441263617,Birger,Lahti,V,2026,4,4,2014,2026,318,90.57,32.39,0,329,81.9025000000000000,8.67,LATE_CAREER,STABLE,CONSISTENT
0198917587520,Maj,Karlsson,V,2026,4,4,2014,2026,318,70.44,32.39,1,560,69.2625000000000000,1.18,LATE_CAREER,IMPROVING,CONSISTENT
0352254228107,Staffan,Danielsson,C,2006,2,5,2002,2018,1497,81.30,87.04,0,445,83.8200000000000000,-2.52,MID_CAREER,STABLE,CONSISTENT
019430605328,Josefin,Malmqvist,M,2026,3,3,2018,2026,236,67.37,80.08,0,160,65.8033333333333333,1.57,LATE_CAREER,DECLINING,CONSISTENT
0391973624515,Erik,A Eriksson,C,2014,3,3,2006,2014,200,90.50,98.50,1,37,77.8500000000000000,12.65,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0537400268911,Caroline,Helmersson Olsson,S,2006,1,6,2006,2026,917,93.35,33.26,0,446,85.5766666666666667,7.77,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0831039938224,Adam,Marttinen,SD,2026,5,5,2010,2026,318,94.03,84.59,1,253,86.1320000000000000,7.90,LATE_CAREER,IMPROVING,CONSISTENT
0574355225922,Fredrik,Eriksson,SD,2018,2,2,2014,2018,472,98.31,52.54,0,69,96.1250000000000000,2.19,LATE_CAREER,STABLE,CONSISTENT
0381918573217,Michael,Svensson,M,2010,1,3,2010,2018,1494,93.84,98.19,0,141,86.6533333333333333,7.19,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0116603319117,Josefin,Brink,V,2006,1,2,2006,2010,1128,79.88,9.13,0,354,84.6950000000000000,-4.82,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0447797778718,Sotiris,Delis,M,2018,2,2,2014,2018,472,100.00,57.63,0,70,95.2100000000000000,4.79,LATE_CAREER,IMPROVING,CONSISTENT
0937688366013,Peter,Hultqvist,S,2010,2,5,2006,2026,1715,82.10,46.36,13,408,83.8440000000000000,-1.74,MID_CAREER,STABLE,CONSISTENT
0216534495014,Jens,Holm,V,2010,1,4,2010,2022,1494,90.63,28.11,1,517,85.8650000000000000,4.77,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0589561178823,Peter,Hedberg,S,2022,1,2,2022,2026,1295,94.29,55.06,0,114,87.5550000000000000,6.74,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0502688311316,Anna,Vikström,S,2026,4,4,2014,2026,318,98.11,35.22,0,133,86.5250000000000000,11.59,LATE_CAREER,STABLE,PEAK_PERFORMANCE
0262124593702,Kurt,Kvarnström,S,2006,2,4,2002,2014,1504,84.18,50.07,0,577,85.4950000000000000,-1.32,LATE_CAREER,DECLINING,CONSISTENT
089246126523,Elin,Lundgren,S,2022,4,4,2010,2022,653,94.03,89.59,0,221,84.0525000000000000,9.98,LATE_CAREER,IMPROVING,CONSISTENT
0256404677510,Cecilia,Engström,KD,2026,3,3,2018,2026,318,84.28,85.22,0,61,65.9366666666666667,18.34,LATE_CAREER,STABLE,PEAK_PERFORMANCE
0161616238120,Lina,Nordquist,L,2018,1,3,2018,2026,1500,43.87,72.20,1,523,65.7333333333333333,-21.86,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0424138087713,Agneta,Berliner,FP,2010,2,2,2006,2010,221,92.31,100.00,0,158,80.3750000000000000,11.94,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0973474532717,Ibrahim,Baylan,S,2010,2,5,2006,2022,1484,77.09,47.17,2,153,76.1100000000000000,0.98,MID_CAREER,DECLINING,CONSISTENT
0116603319117,Josefin,Brink,V,2010,2,2,2006,2010,1402,89.51,23.89,0,354,84.6950000000000000,4.82,LATE_CAREER,IMPROVING,CONSISTENT
0925652297119,Per,Ramhorn,SD,2014,2,4,2010,2022,1703,93.54,52.67,0,382,87.3950000000000000,6.15,LATE_CAREER,DECLINING,RISING_STAR
0119672047211,Madeleine,Atlas,C,2022,1,2,2022,2026,14,100.00,64.29,0,16,100.0000000000000000,0.00,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0526874284718,Stefan,Svanström,KD,2010,1,2,2010,2014,129,89.92,99.22,0,22,94.9600000000000000,-5.04,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0430865615328,Linda,Lindberg,SD,2022,2,3,2018,2026,1948,69.66,65.61,1,194,68.8966666666666667,0.76,LATE_CAREER,IMPROVING,STRUGGLING_NEWCOMER
0393583311409,Lars,Lindén,KD,2002,1,2,2002,2006,1571,94.46,47.74,0,250,86.6300000000000000,7.83,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0386515634211,Staffan,Appelros,M,2006,1,2,2006,2010,1064,92.95,100.00,0,58,90.8200000000000000,2.13,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0211757295524,Josef,Fransson,SD,2022,4,5,2010,2026,1373,92.79,62.42,0,695,87.3740000000000000,5.42,LATE_CAREER,IMPROVING,CONSISTENT
0499497337518,Ulrik,Lindgren,KD,2006,2,2,2002,2006,376,78.72,44.68,0,295,83.8200000000000000,-5.10,LATE_CAREER,DECLINING,CONSISTENT
0977023188809,Sylvia,Lindgren,S,2006,2,3,2002,2010,1504,93.75,50.07,0,207,92.1933333333333333,1.56,LATE_CAREER,STABLE,CONSISTENT
0766496753128,Fredrik,Malm,L,2010,2,6,2006,2026,1359,83.81,98.31,1,292,72.6016666666666667,11.21,MID_CAREER,IMPROVING,RISING_STAR
0692076685824,Camilla,Hansén,MP,2014,1,4,2014,2026,365,100.00,97.81,0,297,81.4250000000000000,18.58,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0219220227418,Isabella,Hökmark,M,2010,2,4,2006,2018,1715,92.36,98.43,0,112,94.2300000000000000,-1.87,LATE_CAREER,STABLE,CONSISTENT
0151848520718,Katja,Larsson,S,2006,1,1,2006,2006,90,100.00,37.78,0,1,100.0000000000000000,0.00,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0825441263617,Birger,Lahti,V,2018,2,4,2014,2026,1972,56.14,68.00,0,329,81.9025000000000000,-25.76,LATE_CAREER,DECLINING,STRUGGLING_NEWCOMER
0996373560505,Runar,Patriksson,FP,2002,1,2,2002,2006,1571,76.83,48.82,0,260,80.4350000000000000,-3.61,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0681030112815,Peter,Helander,C,2014,1,3,2014,2022,939,87.43,61.24,0,352,78.8000000000000000,8.63,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0121939297619,Jamal,El-Haj,-,2014,1,4,2014,2026,627,94.74,93.94,0,203,85.2225000000000000,9.52,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0860429409414,Désirée,Pethrus,KD,2018,5,5,2002,2018,968,62.91,57.33,0,529,82.9640000000000000,-20.05,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0181942435301,Ingela,Thalén,S,2006,2,2,2002,2006,7,100.00,100.00,1,7,95.6150000000000000,4.39,LATE_CAREER,IMPROVING,CONSISTENT
0836001490919,Ulrika,Heie,C,2026,6,6,2006,2026,318,85.53,35.85,4,522,77.5650000000000000,7.97,LATE_CAREER,STABLE,CONSISTENT
064601872511,Catharina,Elmsäter-Svärd,M,2014,3,3,2002,2014,18,94.44,88.89,4,252,81.3533333333333333,13.09,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0424684306815,Sedat,Dogru,M,2014,2,2,2010,2014,367,94.55,98.64,0,5,97.2750000000000000,-2.73,LATE_CAREER,DECLINING,CONSISTENT
0227531635413,Lars,Püss,M,2018,2,4,2014,2026,1794,61.37,55.24,0,226,74.7925000000000000,-13.42,LATE_CAREER,DECLINING,STRUGGLING_NEWCOMER
0910241260018,Kent,Härstedt,S,2014,4,5,2002,2018,1703,74.52,85.79,1,297,76.0240000000000000,-1.50,LATE_CAREER,STABLE,CONSISTENT
0304498908019,Gudrun,Brunegård,KD,2026,3,3,2018,2026,318,92.45,85.22,0,157,72.9900000000000000,19.46,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0607691439013,Karin,Enström,M,2022,6,7,2002,2026,1948,76.64,85.42,18,359,79.2914285714285714,-2.65,LATE_CAREER,IMPROVING,CONSISTENT
0946889218011,Jan-Evert,Rådhström,M,2014,4,4,2002,2014,367,78.75,98.64,2,341,78.3575000000000000,0.39,LATE_CAREER,DECLINING,CONSISTENT
0285612919302,Ulla,Löfgren,M,2002,1,2,2002,2006,1545,84.14,51.91,0,167,84.3650000000000000,-0.23,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0213183979300,Margareta,Persson,S,2006,2,3,2002,2010,1504,96.01,50.07,0,220,96.3100000000000000,-0.30,LATE_CAREER,STABLE,CONSISTENT
0565167965311,Eva,Sonidsson,S,2018,4,4,2006,2018,472,100.00,95.55,0,402,93.3450000000000000,6.66,LATE_CAREER,IMPROVING,CONSISTENT
0837394708917,Anders,Ådahl,C,2026,2,2,2022,2026,318,89.31,35.85,1,167,87.7050000000000000,1.61,LATE_CAREER,STABLE,CONSISTENT
0891971250317,Urban,Ahlin,S,2014,4,4,2002,2014,367,73.30,51.50,25,245,65.3200000000000000,7.98,LATE_CAREER,IMPROVING,CONSISTENT
0404025497421,Birgitta,Ohlsson,L,2018,5,5,2002,2018,472,76.69,66.53,0,615,61.3020000000000000,15.39,LATE_CAREER,DECLINING,PEAK_PERFORMANCE
0682989845822,Håkan,Svenneling,V,2018,2,4,2014,2026,1972,50.05,68.00,0,396,73.5275000000000000,-23.48,LATE_CAREER,DECLINING,STRUGGLING_NEWCOMER
0911916463828,Fredrik,Lundh Sammeli,S,2014,3,6,2006,2026,1673,91.45,86.67,3,725,77.4083333333333333,14.04,LATE_CAREER,IMPROVING,CONSISTENT
0150664940102,Eva,Lohman,M,2018,3,3,2010,2018,472,89.62,57.63,1,169,93.3233333333333333,-3.70,LATE_CAREER,DECLINING,CONSISTENT
0126797549328,Johan,Forssell,M,2014,2,4,2010,2022,1703,86.79,71.70,2,229,77.6225000000000000,9.17,LATE_CAREER,STABLE,RISING_STAR
0277648711624,Anders,Österberg,S,2022,3,3,2014,2022,653,79.33,89.59,0,139,73.6266666666666667,5.70,LATE_CAREER,IMPROVING,CONSISTENT
0617957067613,Helene,Petersson,S,2010,3,5,2002,2018,1715,91.66,46.36,0,411,92.6580000000000000,-1.00,LATE_CAREER,STABLE,CONSISTENT
031414803913,Maria,Wetterstrand,MP,2002,1,3,2002,2010,1268,35.49,71.14,1,121,39.7100000000000000,-4.22,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0959236354417,Anders,Sundström,S,2002,1,2,2002,2006,967,55.53,97.52,0,30,77.7650000000000000,-22.24,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
02658325625,Angelica,Lundberg,SD,2018,1,3,2018,2026,1500,52.40,46.27,0,240,77.3466666666666667,-24.95,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0480339311713,Annika,Eclund,KD,2014,2,3,2010,2018,1528,84.62,71.99,0,257,90.8866666666666667,-6.27,LATE_CAREER,DECLINING,CONSISTENT
0246927519019,Karin,Rågsjö,V,2014,1,4,2014,2026,1336,91.69,68.94,0,566,84.7775000000000000,6.91,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0463955388312,Bengt-Anders,Johansson,M,2014,4,4,2002,2014,367,93.73,98.64,1,300,89.1725000000000000,4.56,LATE_CAREER,STABLE,CONSISTENT
