hjid,application_operation,created_date,event_group,model_object_id,model_object_version,events_application_session_h_0,session_id,page,page_mode,element_id,action_name,user_id,error_message,application_message
3393154,READ,2026-02-06 22:17:31.182,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,documents,OVERVIEW,"",VISIT_DOCUMENTS_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENTS_VIEW
3389867,READ,2026-02-03 13:37:22.738,USER,,0,3389862,node04lhhab0pzemw1nnlys8oy6pyg131,userhome,Overview,SECURITY_SETTINGS,VISIT_USER_HOME_VIEW,053aace2-cd51-4566-baf1-caccb645aebd,,VISIT_USER_HOME_VIEW
2290012,AUTHENTICATION,2026-01-15 16:36:34.578,USER,,0,2289458,node0t711ivg723bv1euodc9zxp5j50,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3393160,READ,2026-02-06 22:18:06.194,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,document,DOCUMENTDATA,hd023902,VISIT_DOCUMENT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENT_VIEW
3389815,READ,2026-02-03 13:35:59.228,USER,,0,3389813,node01nrsladglmbxf15ulpom84i8w9119,document,OVERVIEW,rdhda3tu202602051000,VISIT_DOCUMENT_VIEW,anonymousUser,,VISIT_DOCUMENT_VIEW
3389955,READ,2026-02-03 13:39:27.833,ADMIN,,0,3389951,node0lzw4zh5a35oq1f0us9om04dub150,admincountry,"","",VISIT_ADMIN_COUNTRY_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_COUNTRY_VIEW
3389907,READ,2026-02-03 13:38:24.334,USER,,0,3389906,node01trpp7g8xbus81coqxnqrnoj6e141,main,Overview,REGISTER,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3357290,AUTHORIZATION,2026-01-16 01:19:04.446,APPLICATION,,0,3357289,node015k1bhl9ve2vz1htjr8o83a8yv0,AdminMonitoringView,!adminmonitoring,,,anonymousUser,"SECURITY:Url:https://localhost:8443/cia/#!adminmonitoring , MethodAdminMonitoringPageModContentFactoryImpl.createContent ,Authorities:[ROLE_ANONYMOUS] , RequiredAuthorities:[ROLE_ADMIN] source:ReflectiveMethodInvocation: public abstract com.vaadin.ui.Layout com.hack23.cia.web.impl.ui.application.views.common.pagemode.PageModeContentFactory.createContent(java.lang.String,com.vaadin.ui.MenuBar,com.vaadin.ui.Panel); target is of class [com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode.AdminMonitoringPageModContentFactoryImpl]",Access Denied
3389988,READ,2026-02-03 13:40:14.398,USER,,0,3389987,node08ru0niq5f8isrl4r89vrjpsf157,main,Overview,LOGIN,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3389695,READ,2026-02-03 13:33:38.232,USER,,0,3389694,node01q47imfdagtii1kq312ouco5s259,ministryranking,CHARTS,ALLMINISTRIESBYHEADCOUNT,VISIT_MINISTRY_RANKING_VIEW,anonymousUser,,VISIT_MINISTRY_RANKING_VIEW
3389647,READ,2026-02-03 13:32:29.651,USER,,0,3389646,node01qt02l5g71dfz1mc0k9l2nr1fg35,committee,DOCUMENTACTIVITY,JuU,VISIT_COMMITTEE_VIEW,anonymousUser,,VISIT_COMMITTEE_VIEW
3392617,READ,2026-02-06 20:26:40.196,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_USER_HOME_VIEW
3387267,READ,2026-01-30 11:52:13.192,USER,,0,3387265,node068qv4r0dik9103nuvruir8qk1,main,OVERVIEW,"",VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3389631,READ,2026-02-03 13:32:13.274,USER,,0,3389630,node076vh3ybiik3pxm3sqvs1xrtl27,party,LEADERHISTORY,M,VISIT_PARTY_VIEW,anonymousUser,,VISIT_PARTY_VIEW
3389854,READ,2026-02-03 13:37:01.147,USER,,0,3389849,node01wgksiwtu8djow1d5q8eatqo2129,userhome,Overview,SECURITY_SETTINGS,VISIT_USER_HOME_VIEW,7a3d8dbc-2e5f-4115-b0a1-25df1d123a4d,,VISIT_USER_HOME_VIEW
3393135,READ,2026-02-06 22:15:36.597,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,document,OVERVIEW,rdhdc120260205ip,VISIT_DOCUMENT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENT_VIEW
3389711,READ,2026-02-03 13:33:53.522,USER,,0,3389710,node01hxsjrxqyohfde0877g1p8s9s67,ministry,CURRENTMEMBERS,Finansdepartementet,VISIT_MINISTRY_VIEW,anonymousUser,,VISIT_MINISTRY_VIEW
3389852,CREATE,2026-02-03 13:36:55.749,USER,,0,3389849,node01wgksiwtu8djow1d5q8eatqo2129,,,555cca78-6f5f-4c22-8f10-ac4a8c58c404@test.com,RegisterUserRequest,7a3d8dbc-2e5f-4115-b0a1-25df1d123a4d,,SUCCESS
2290013,READ,2026-01-15 16:36:34.605,USER,,0,2289458,node0t711ivg723bv1euodc9zxp5j50,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_USER_HOME_VIEW
3389902,CREATE,2026-02-03 13:38:15.011,USER,,0,3389899,node0h1zrgkpggmmg1mrsy4vjcbezl140,,,c65ae47f-33fd-4ab7-92ff-cc6fb3d5d610@test.com,RegisterUserRequest,c96934fe-4385-4201-9b92-ba4079a75b0e,,SUCCESS
3365765,READ,2026-01-16 13:04:59.54,USER,,0,3365758,node01pgjs92vqpr231xf20lrldn6q80,politicianranking,Overview,DATAGRID,VISIT_POLITICIAN_RANKING_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_POLITICIAN_RANKING_VIEW
3393140,READ,2026-02-06 22:15:58.747,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,document,PERSONREFERENCES,rdhdc120260205ip,VISIT_DOCUMENT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENT_VIEW
3393157,READ,2026-02-06 22:17:48.047,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,document,OVERVIEW,hd0970,VISIT_DOCUMENT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENT_VIEW
3389673,READ,2026-02-03 13:33:08.757,USER,,0,3389672,node06xem2wm8e5hjrbqaavsgpb6p48,countryranking,OVERVIEW,"",VISIT_COUNTRY_VIEW,anonymousUser,,VISIT_COUNTRY_VIEW
3389623,READ,2026-02-03 13:32:05.784,USER,,0,3389622,node01ivaiqg7ub6r9x5x0a50js04e23,party,DOCUENTACTIVITY,M,VISIT_PARTY_VIEW,anonymousUser,,VISIT_PARTY_VIEW
3389729,READ,2026-02-03 13:34:11.795,USER,,0,3389728,node0woovqf8ha1szgxgz8ao7dxd876,governmentbody,HEADCOUNT,202100-4979,VISIT_MINISTRY_VIEW,anonymousUser,,VISIT_MINISTRY_VIEW
3393144,READ,2026-02-06 22:16:14.16,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,document,DOCUMENTATTACHMENTS,rdhdc120260205ip,VISIT_DOCUMENT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENT_VIEW
3389693,READ,2026-02-03 13:33:36.578,USER,,0,3389692,node09t2mr3th9gbuv7qmvinbvjkn58,ministryranking,CHARTS,CURRENTMINISTRIESBYHEADCOUNT,VISIT_MINISTRY_RANKING_VIEW,anonymousUser,,VISIT_MINISTRY_RANKING_VIEW
3389876,AUTHORIZATION,2026-02-03 13:37:38.544,APPLICATION,,0,3389875,node0mcu7905cp26113x6wgajf5kqh133,AdminApplicationConfigurationView,!adminapplicationconfiguration,,,anonymousUser,"SECURITY:Url:https://localhost:28443/#!adminapplicationconfiguration , MethodAdminApplicationConfigurationPageModContentFactoryImpl.createContent ,Authorities:[ROLE_ANONYMOUS] , RequiredAuthorities:[ROLE_ADMIN] source:ReflectiveMethodInvocation: public abstract com.vaadin.ui.Layout com.hack23.cia.web.impl.ui.application.views.common.pagemode.PageModeContentFactory.createContent(java.lang.String,com.vaadin.ui.MenuBar,com.vaadin.ui.Panel); target is of class [com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode.AdminApplicationConfigurationPageModContentFactoryImpl]",Access Denied
3389629,READ,2026-02-03 13:32:11.597,USER,,0,3389628,node01n3ug5boad2cm1vafgbc3oq55v26,party,PARTYSUPPORTSUARY,M,VISIT_PARTY_VIEW,anonymousUser,,VISIT_PARTY_VIEW
3389990,READ,2026-02-03 13:40:17.465,USER,,0,3389987,node08ru0niq5f8isrl4r89vrjpsf157,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_USER_HOME_VIEW
210,READ,2026-01-15 04:27:02.91,USER,,0,206,node08xkrw7wryubt1wcaht6jr4yav0,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_USER_HOME_VIEW
3363904,READ,2026-01-16 01:21:00.408,ADMIN,,0,3357289,node015k1bhl9ve2vz1htjr8o83a8yv0,adminmonitoring,"","",VISIT_ADMIN_MONITORING_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_MONITORING_VIEW
3390012,AUTHENTICATION,2026-02-03 13:40:51.933,USER,,0,3390010,node018rrvujftt3bg1dubp17orv7ef161,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3365889,READ,2026-01-16 13:12:47.687,ADMIN,,0,3365758,node01pgjs92vqpr231xf20lrldn6q80,adminmonitoring,"","",VISIT_ADMIN_MONITORING_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_MONITORING_VIEW
3389831,READ,2026-02-03 13:36:23.418,USER,,0,3389830,node0xlqicvabp3fvspxsg4vqjetk124,ballot,CHARTS,2782DA9D-A6D1-4925-B1AC-2520A82A9BA8,VISIT_BALLOT_VIEW,anonymousUser,,VISIT_BALLOT_VIEW
3389689,READ,2026-02-03 13:33:31.744,USER,,0,3389688,node0rvcg11d2s05p1kfdtawft534756,ministryranking,Overview,DATAGRID,VISIT_MINISTRY_RANKING_VIEW,anonymousUser,,VISIT_MINISTRY_RANKING_VIEW
3389723,READ,2026-02-03 13:34:06.188,USER,,0,3389722,node0vbpylenxutpt15s7ypec1fxte73,governmentbody,INCOME,202100-4979,VISIT_MINISTRY_VIEW,anonymousUser,,VISIT_MINISTRY_VIEW
3389953,AUTHENTICATION,2026-02-03 13:39:26.857,USER,,0,3389951,node0lzw4zh5a35oq1f0us9om04dub150,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3389926,READ,2026-02-03 13:38:45.722,USER,,0,3389921,node01e7u1dvxc27lr1utoneu6qc69y145,userhome,Overview,SECURITY_SETTINGS,VISIT_USER_HOME_VIEW,b7f0bf13-897c-4f86-938e-0d6a3b0e3a39,,VISIT_USER_HOME_VIEW
3389981,READ,2026-02-03 13:40:03.644,USER,,0,3389978,node05pingxoi1g0x16eu2y9c2fuq155,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_USER_HOME_VIEW
3389767,READ,2026-02-03 13:35:08.385,USER,,0,3389766,node05de7vs2ye3pl6hw275hv4lc495,politician,ROLESUMMARY,0222691314314,VISIT_POLITICIAN_VIEW,anonymousUser,,VISIT_POLITICIAN_VIEW
3389589,READ,2026-02-03 13:31:23.647,USER,,0,3389588,node085ww1mo7azunblkb9nira6336,partyranking,CHARTS,CURRENTGOVERMENTPARTIES,VISIT_PARTY_RANKING_VIEW,anonymousUser,,VISIT_PARTY_RANKING_VIEW
215,READ,2026-01-15 05:33:13.034,USER,,0,213,node0epp9byyktd3n1qyel8exuzoe20,main,Overview,LOGIN,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3389991,READ,2026-02-03 13:40:18.404,ADMIN,,0,3389987,node08ru0niq5f8isrl4r89vrjpsf157,adminapplicationevents,"","",VISIT_ADMIN_APPLICATION_EVENTS_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_APPLICATION_EVENTS_VIEW
3366379,AUTHORIZATION,2026-01-21 01:48:20.322,APPLICATION,,0,3366378,node0v9mt70kgq75810zmd7nqctw3s0,AdminMonitoringView,!adminmonitoring,,,anonymousUser,"SECURITY:Url:https://localhost:8443/cia/#!adminmonitoring , MethodAdminMonitoringPageModContentFactoryImpl.createContent ,Authorities:[ROLE_ANONYMOUS] , RequiredAuthorities:[ROLE_ADMIN] source:ReflectiveMethodInvocation: public abstract com.vaadin.ui.Layout com.hack23.cia.web.impl.ui.application.views.common.pagemode.PageModeContentFactory.createContent(java.lang.String,com.vaadin.ui.MenuBar,com.vaadin.ui.Panel); target is of class [com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode.AdminMonitoringPageModContentFactoryImpl]",Access Denied
3365895,READ,2026-01-16 16:10:46.709,USER,,0,3365758,node01pgjs92vqpr231xf20lrldn6q80,partyranking,CHARTS,CURRENTPARTYLEADERSCORECARD,VISIT_PARTY_RANKING_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_PARTY_RANKING_VIEW
3366313,READ,2026-01-21 00:45:24.582,USER,,0,3366310,node01wfxeoa2jpjsbexnjr5w46k800,main,OVERVIEW,"",VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3390039,AUTHENTICATION,2026-02-03 13:41:20.522,USER,,0,3390037,node0olr2t7iykjia1sutnofxmo28s166,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3366312,READ,2026-01-21 00:45:11.69,USER,,0,3366310,node01wfxeoa2jpjsbexnjr5w46k800,partyranking,Overview,DATAGRID,VISIT_PARTY_RANKING_VIEW,anonymousUser,,VISIT_PARTY_RANKING_VIEW
3389681,READ,2026-02-03 13:33:16.534,USER,,0,3389680,node01o1r2i1ph1ksx1gtkjj5e00b9p52,ministryranking,Overview,GOVERNMENT_BODIES_HEADCOUNT,VISIT_MINISTRY_RANKING_VIEW,anonymousUser,,VISIT_MINISTRY_RANKING_VIEW
3389979,READ,2026-02-03 13:40:00.641,USER,,0,3389978,node05pingxoi1g0x16eu2y9c2fuq155,main,Overview,LOGIN,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3389655,READ,2026-02-03 13:32:52.414,USER,,0,3389654,node01dbdxauxpx8jlviu2onz46nnx39,committee,BALLOTDECISIONSUMMARY,JuU,VISIT_COMMITTEE_VIEW,anonymousUser,,VISIT_COMMITTEE_VIEW
3377200,READ,2026-01-26 13:53:38.488,USER,,0,3377199,node01x4xerujukjv1lbyhsoh9wq7x0,main,Overview,"",VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3365983,READ,2026-01-18 02:09:06.392,USER,,0,3365979,node0pzpjjtqwip6yfsd2m15v1njg0,main,OVERVIEW,"",VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3365893,READ,2026-01-16 16:08:20.114,USER,,0,3365758,node01pgjs92vqpr231xf20lrldn6q80,partyranking,CHARTS,CURRENTPARTYLEADERSCORECARD,VISIT_PARTY_RANKING_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_PARTY_RANKING_VIEW
3390033,AUTHORIZATION,2026-02-03 13:41:12.702,APPLICATION,,0,3390030,node0v4wju4azjdsl1muo2zorgvp8l165,AdminApplicationConfigurationView,!adminapplicationconfiguration,,,anonymousUser,"SECURITY:Url:https://localhost:28443/#!adminapplicationconfiguration , MethodAdminApplicationConfigurationPageModContentFactoryImpl.createContent ,Authorities:[ROLE_ANONYMOUS] , RequiredAuthorities:[ROLE_ADMIN] source:ReflectiveMethodInvocation: public abstract com.vaadin.ui.Layout com.hack23.cia.web.impl.ui.application.views.common.pagemode.PageModeContentFactory.createContent(java.lang.String,com.vaadin.ui.MenuBar,com.vaadin.ui.Panel); target is of class [com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode.AdminApplicationConfigurationPageModContentFactoryImpl]",Access Denied
3389645,READ,2026-02-03 13:32:27.423,USER,,0,3389644,node016y5gbuz4onye8bu8rn7vxepb34,committee,DOCUMENT_HISTORY,JuU,VISIT_COMMITTEE_VIEW,anonymousUser,,VISIT_COMMITTEE_VIEW
