person_id,first_name,last_name,party,role_code,status,assignment_type,org_code,from_date,to_date,is_current_role,career_level,career_level_name,career_score,career_step,total_career_steps,career_start_date,career_end_date,career_start_year,career_end_year,career_span_years,years_in_role,years_since_prev_role,total_years_at_level,peak_career_level,peak_career_score,is_peak_role,years_at_peak,prev_career_level,next_career_level,progression_direction,level_change,score_change,advancement_velocity,promotions_count,demotions_count,avg_career_score,career_score_volatility,avg_years_per_promotion,career_pattern,downward_spiral_flag,exit_risk_score,overall_career_rank,career_percentile,career_decile,behavioral_win_rate,behavioral_rebel_rate,behavioral_absence_rate,behavioral_assessment,attendance_status,effectiveness_status,discipline_status,risk_level,risk_score,total_violations,absenteeism_violations,effectiveness_violations,discipline_violations,influence_classification,broker_score,strong_connections,predictive_success_score,comprehensive_risk_level,leadership_potential_score,high_retention_risk_flag,career_health_score,career_stage,is_typical_career_path,is_atypical_career_path
0412148992926,Hanna,Westerén,S,Suppleant,"",uppdrag,SkU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,9,26,2015-02-01,2026-10-26,2015,2026,11,2,0,15,5,500,f,0,2,2,LATERAL,0,0,,1,3,150.3846153846153846,147.034291375300,11.0,DECLINING,f,60,4798,0.3059696318380365,4,53.88,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,LOW,19.70,4,1,1,1,LIMITED_INFLUENCE,STRONG_BROKER,124,45.4,HIGH_RISK,20,f,20.0,SENIOR_CAREER,f,t
0509830681123,Ida,Karkiainen,S,Suppleant,"",uppdrag,EUN,2020-03-18,2021-11-30,f,2,L02_SUBSTITUTE_MP,50,13,31,2014-10-03,2026-10-13,2014,2026,12,1,0,31,9,900,f,0,2,2,LATERAL,0,0,,3,4,180.0000000000000000,214.656514820396,4.0,DECLINING,f,60,797,0.003050682936975664,1,53.88,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,MEDIUM,25.95,7,5,1,0,LIMITED_INFLUENCE,STRONG_BROKER,124,47.5,HIGH_RISK,20,f,30.0,SENIOR_CAREER,f,t
0204494765606,Ann-Britt,Åsebol,M,Suppleant,"",uppdrag,SoU,2016-09-27,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,6,18,2010-10-04,2022-10-31,2010,2022,12,5,2,41,4,400,f,0,2,3,LATERAL,0,0,0.00,0,1,83.3333333333333333,95.7427107756338110,,DECLINING,f,60,6945,0.39215142480759896,5,,,,,,,,,,,,,,,,,37.5,HIGH_RISK,20,f,25.0,SENIOR_CAREER,f,t
0828721176319,Sten,Bergheden,M,Ersättare,"",Riksdagsorgan,LR,2021-02-22,2022-10-10,f,2,L02_SUBSTITUTE_MP,50,19,21,2006-11-16,2026-10-12,2006,2026,19,1,0,62,4,400,f,0,2,2,LATERAL,0,0,,1,2,90.4761904761904762,100.734265720506,19.0,DECLINING,f,60,5800,0.39215142480759896,5,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,LOW,21.08,5,2,1,1,HIGHLY_INFLUENTIAL,STRONG_BROKER,209,63.7,HIGH_RISK,20,f,25.0,VETERAN_CAREER,f,t
0694917698222,Michael,Rubbestad,SD,Suppleant,"",uppdrag,JuU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,11,26,2018-09-24,2026-06-10,2018,2026,7,2,0,26,4,400,f,0,2,2,LATERAL,0,0,,0,2,100.3846153846153846,108.857025822893,,DECLINING,f,60,10002,0.39215142480759896,8,100.00,0.00,0.33,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,,,,,,,,,,45.5,HIGH_RISK,20,f,20.0,MID_CAREER,f,t
0348584595917,Cinnika,Beiming,S,Ledamot,"",uppdrag,AU,2002-10-08,2006-10-02,f,3,L03_COMMITTEE_MEMBER,300,1,2,2002-10-08,2006-10-02,2002,2006,3,3,,3,4,400,f,0,,4,ENTRY,0,0,,0,0,350.0000000000000000,50.0000000000000000,,EARLY_CAREER,f,10,12132,0.39215142480759896,9,,,,,,,,,,,,,,,,,37.5,LOW_RISK,40,f,25.0,EARLY_CAREER,f,f
0599736947819,Ola,Sundell,M,Suppleant,"",Riksdagsorgan,NR,2002-10-15,2002-11-27,f,2,L02_SUBSTITUTE_MP,50,2,10,2002-10-08,2015-02-18,2002,2015,12,0,0,0,3,300,f,0,2,3,LATERAL,0,0,,0,0,146.0000000000000000,126.269552941317,,STAGNANT,f,50,12910,0.8860847257852041,9,,,,,,,,,,,,,,,,,37.5,MEDIUM_RISK,20,f,25.0,SENIOR_CAREER,f,t
0836001490919,Ulrika,Heie,C,Suppleant,"",uppdrag,SoU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,14,29,2006-10-02,2026-09-28,2006,2026,19,2,0,55,6,600,f,0,2,2,LATERAL,0,0,,3,5,188.2758620689655172,199.535131562603,6.3,DECLINING,f,60,2306,0.1313873673992928,2,59.38,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,LOW,21.44,4,1,1,0,LIMITED_INFLUENCE,STRONG_BROKER,30,45.9,HIGH_RISK,20,f,20.0,VETERAN_CAREER,f,t
0661583406713,Eva,Nordmark,S,Arbetsmarknads- och jämställdhetsministe,"",Departement,A,2021-11-30,2022-10-18,f,1,L01_OTHER_ENTRY,10,2,2,2019-09-10,2022-10-18,2019,2022,3,0,2,0,9,900,f,0,9,,DEMOTION,-8,-890,-4.00,0,1,455.0000000000000000,445.000000000000,,DECLINING,f,60,1420,0.003050682936975664,1,,,,,,,,,,,,,,,,,5.5,HIGH_RISK,20,f,-55.0,EARLY_CAREER,f,t
0235494367806,Ingegerd,Saarinen,MP,Andre vice ordförande,"",uppdrag,NU,2002-10-08,2006-10-02,f,1,L01_OTHER_ENTRY,10,3,5,2002-09-30,2010-12-31,2002,2010,8,3,0,3,2,50,f,0,2,2,DEMOTION,-1,-40,,0,1,42.0000000000000000,16.0000000000000000,,DECLINING,f,60,13688,0.9489703945087707,10,,,,,,,,,,,,,,,,,33.5,HIGH_RISK,20,f,15.0,MID_CAREER,f,t
025931369428,Jonas,Andersson,SD,Suppleant,"",uppdrag,EUN,2018-10-09,2022-10-04,f,2,L02_SUBSTITUTE_MP,50,3,17,2018-09-24,2026-09-28,2018,2026,8,3,0,3,4,400,f,0,3,2,DEMOTION,-1,-250,,0,2,85.2941176470588235,98.1665839310508020,,DECLINING,t,90,8826,0.39215142480759896,7,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,LOW,18.18,3,1,1,0,INFLUENTIAL,STRONG_BROKER,208,46.0,CRITICAL_RISK,20,t,-15.0,MID_CAREER,f,t
0155487380917,Kerstin,Lundgren,C,Ledamot,"",Riksdagsorgan,KD,2018-10-09,2022-12-08,f,3,L03_COMMITTEE_MEMBER,300,19,34,2002-09-30,2026-10-27,2002,2026,24,4,0,48,7,700,f,0,7,5,DEMOTION,-4,-400,,4,7,156.7647058823529412,180.256689330640,6.0,DECLINING,t,90,1508,0.10448589059141648,2,59.38,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,,,,,,,,,,23.4,HIGH_RISK,40,f,-15.0,VETERAN_CAREER,f,t
0922497728524,Ardalan,Shekarabi,S,Social- och socialförsäkringsminister,"",Departement,S,2022-10-07,2022-10-18,f,9,L09_CABINET_MINISTER,900,6,12,2013-04-15,2026-10-13,2013,2026,13,0,3,7,9,900,t,29,9,9,LATERAL,0,0,0.00,2,1,529.1666666666666667,284.647686720893,6.5,RISING_STAR,f,10,725,0.003050682936975664,1,53.88,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,LOW,20.02,4,1,1,0,LIMITED_INFLUENCE,STRONG_BROKER,124,57.3,LOW_RISK,100,f,50.0,SENIOR_CAREER,t,f
0396368639900,Marianne,Jönsson,C,Suppleant,"",uppdrag,UFöU,2002-01-17,2002-01-18,f,2,L02_SUBSTITUTE_MP,50,1,1,2002-01-17,2002-01-18,2002,2002,0,0,,0,2,50,t,0,,,ENTRY,0,0,,0,0,50.0000000000000000,0,,EARLY_CAREER,f,50,14043,0.9489703945087707,10,,,,,,,,,,,,,,,,,43.5,MEDIUM_RISK,20,f,40.0,EARLY_CAREER,f,f
0132818093422,Rickard,Nordin,C,Suppleant,"",uppdrag,JuU,2014-10-07,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,10,21,2011-10-12,2026-09-28,2011,2026,14,7,0,57,4,400,f,0,4,2,DEMOTION,-2,-350,,3,3,90.4761904761904762,100.734265720506,4.7,DOWNWARD_SPIRAL,t,90,6613,0.39215142480759896,5,59.38,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,MEDIUM,27.53,7,4,1,1,LIMITED_INFLUENCE,STRONG_BROKER,29,34.1,CRITICAL_RISK,20,t,-5.0,SENIOR_CAREER,f,t
0126797549328,Johan,Forssell,M,Suppleant,"",uppdrag,UFöU,2010-11-23,2020-09-13,f,2,L02_SUBSTITUTE_MP,50,6,33,2006-10-02,2026-10-02,2006,2026,20,9,0,30,9,900,f,0,2,4,LATERAL,0,0,,0,2,197.8787878787878788,269.013434110388,,DECLINING,f,60,308,0.003050682936975664,1,,,,,,,,,,,,,,,,,37.5,HIGH_RISK,20,f,25.0,VETERAN_CAREER,f,t
0204240926023,Markus,Wiechel,SD,Suppleant,"",uppdrag,UU,2024-09-11,2026-09-28,f,2,L02_SUBSTITUTE_MP,50,34,34,2012-12-03,2026-10-20,2012,2026,13,2,0,69,6,600,f,0,3,,DEMOTION,-1,-250,,6,10,144.4117647058823529,148.129338883498,2.2,DECLINING,t,90,2962,0.1313873673992928,3,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,MEDIUM,30.46,7,4,1,1,MODERATELY_INFLUENTIAL,STRONG_BROKER,207,35.9,CRITICAL_RISK,20,t,-25.0,SENIOR_CAREER,f,t
0699506181311,Karin,Åström,S,Suppleant,"",uppdrag,KU,2004-08-01,2005-10-26,f,2,L02_SUBSTITUTE_MP,50,2,11,2004-08-01,2014-09-29,2004,2014,10,1,0,1,6,600,f,0,4,2,DEMOTION,-2,-350,,0,1,222.7272727272727273,177.563863496587,,DECLINING,f,75,3579,0.1313873673992928,3,,,,,,,,,,,,,,,,,35.5,HIGH_RISK,20,f,20.0,SENIOR_CAREER,f,t
0306286538528,Sofia,Damm,KD,Ledamot,"",uppdrag,UU,2014-10-07,2018-09-24,f,3,L03_COMMITTEE_MEMBER,300,2,24,2014-09-29,2022-09-26,2014,2022,7,3,0,3,4,400,f,0,4,2,DEMOTION,-1,-100,,0,1,104.5833333333333333,112.286062012265,,DECLINING,f,60,10002,0.39215142480759896,8,,,,,,,,,,,,,,,,,35.5,HIGH_RISK,40,f,20.0,MID_CAREER,f,t
0630824497414,Jessica,Polfjärd,M,Ordförande,"",uppdrag,NU,2012-10-04,2013-01-01,f,6,L06_PARTY_SEC_COMMITTEE_CHAIR,600,8,22,2006-10-02,2029-07-16,2006,2029,22,0,1,0,6,600,t,36,3,3,PROMOTION,3,300,3.00,2,1,300.0000000000000000,188.896315956183,11.0,RISING_STAR,f,10,2058,0.1313873673992928,2,,,,,,,,,,,,,,,,,73.5,LOW_RISK,60,f,115.0,VETERAN_CAREER,t,f
0371688419616,Lars,Ohly,V,Partiledare,"",partiuppdrag,V,2004-02-20,2012-01-06,f,7,L07_PARTY_LEADER_DEPUTY_SPEAKER,700,3,9,2002-10-15,2014-09-29,2002,2014,11,7,1,7,7,700,t,8,2,2,PROMOTION,5,650,5.00,1,1,294.4444444444444444,220.409271387526,11.0,PEAK_PERFORMER,f,10,1839,0.10448589059141648,2,,,,,,,,,,,,,,,,,87.5,LOW_RISK,40,f,150.0,SENIOR_CAREER,t,f
0987246082523,Paula,Örn,S,Suppleant,"",uppdrag,AU,2021-07-29,2021-12-17,f,2,L02_SUBSTITUTE_MP,50,9,14,2021-07-01,2024-11-29,2021,2024,3,0,0,3,2,50,t,6,2,2,LATERAL,0,0,,0,0,47.1428571428571429,10.3015750727542551,,EARLY_CAREER,f,50,13771,0.9489703945087707,10,37.33,0.00,15.90,MODERATE_RISK,MODERATE_ABSENTEEISM,LOW_EFFECTIVENESS,PARTY_LOYAL,LOW,13.24,0,0,0,0,LIMITED_INFLUENCE,STRONG_BROKER,111,54.0,MEDIUM_RISK,20,f,45.0,EARLY_CAREER,f,f
0483837558914,Anna-Lena,Sörenson,S,Ledamot,"",uppdrag,SoU,2015-10-01,2015-10-13,f,3,L03_COMMITTEE_MEMBER,300,12,14,2010-10-04,2018-09-24,2010,2018,7,0,0,3,5,500,f,0,1,5,PROMOTION,2,290,,2,4,193.5714285714285714,158.231617883276,3.5,DECLINING,f,60,5357,0.3059696318380365,4,,,,,,,,,,,,,,,,,37.5,HIGH_RISK,40,f,25.0,MID_CAREER,f,t
0866055333028,Alexandra,Anstrell,M,Suppleant,"",uppdrag,JuU,2018-10-02,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,6,25,2014-09-29,2026-10-31,2014,2026,12,3,0,3,6,600,f,0,3,2,DEMOTION,-1,-250,,2,3,101.2000000000000000,139.894817630962,6.0,DECLINING,t,90,3066,0.1313873673992928,3,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,MEDIUM,27.31,7,4,1,1,HIGHLY_INFLUENTIAL,STRONG_BROKER,209,47.8,CRITICAL_RISK,20,t,-10.0,SENIOR_CAREER,f,t
0930305890123,Sara-Lena,Bjälkö,-,Riksdagsledamot,Ledig,kammaruppdrag,kam,2023-09-01,2023-10-08,f,4,L04_ACTIVE_MP,400,8,9,2014-09-29,2026-09-28,2014,2026,11,0,0,11,4,400,t,33,2,2,PROMOTION,2,350,,1,1,127.7777777777777778,145.508898374542,11.0,STABLE,f,10,7394,0.39215142480759896,6,100.00,34.63,0.93,ELEVATED_RISK,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,HIGH_INDEPENDENCE,MEDIUM,27.71,7,4,1,0,INFLUENTIAL,STRONG_BROKER,208,69.2,MEDIUM_RISK,40,f,50.0,SENIOR_CAREER,f,f
0427321850912,Lars Mejern,Larsson,S,Suppleant,"",uppdrag,KrU,2006-10-10,2010-10-04,f,2,L02_SUBSTITUTE_MP,50,5,23,2005-03-01,2026-10-31,2005,2026,21,3,0,52,4,400,f,0,4,2,DEMOTION,-2,-350,,1,2,113.0434782608695652,121.777944123138,21.0,DECLINING,t,90,5681,0.39215142480759896,4,52.63,1.25,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,LOW,20.16,4,2,1,0,LIMITED_INFLUENCE,STRONG_BROKER,124,33.0,CRITICAL_RISK,20,t,-10.0,VETERAN_CAREER,f,t
0780214960516,Eva,Lindh,S,Suppleant,"",uppdrag,NU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,21,23,2015-09-01,2026-10-31,2015,2026,11,2,0,36,4,400,f,0,2,3,LATERAL,0,0,,2,3,94.3478260869565217,107.938230603011,5.5,DECLINING,f,60,7394,0.39215142480759896,6,53.88,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,LOW,22.15,4,1,1,1,LIMITED_INFLUENCE,STRONG_BROKER,124,46.6,HIGH_RISK,20,f,25.0,SENIOR_CAREER,f,t
0811968273221,Patrik,Forslund,M,Riksdagsledamot,Tjänstgörande,kammaruppdrag,kam,2006-11-16,2010-10-04,f,4,L04_ACTIVE_MP,400,1,6,2006-11-16,2010-10-04,2006,2010,3,3,,3,4,400,t,3,,2,ENTRY,0,0,,0,0,208.3333333333333333,161.804065324563,,EARLY_CAREER,f,10,12132,0.39215142480759896,9,,,,,,,,,,,,,,,,,43.5,LOW_RISK,40,f,40.0,EARLY_CAREER,f,f
0144048894712,Ellen,Juntti,M,Suppleant,"",uppdrag,KrU,2010-10-12,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,3,22,2010-10-04,2026-09-28,2010,2026,15,11,0,22,4,400,f,0,2,2,LATERAL,0,0,,0,1,115.9090909090909091,123.754121727836,,DECLINING,f,60,6227,0.39215142480759896,5,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,LOW,23.87,5,2,1,0,MODERATELY_INFLUENTIAL,STRONG_BROKER,206,57.8,HIGH_RISK,20,f,25.0,SENIOR_CAREER,f,t
0956595590924,Tobias,Billström,M,Suppleant,"",uppdrag,EUN,2015-03-11,2022-10-04,f,2,L02_SUBSTITUTE_MP,50,13,32,2002-09-30,2024-09-10,2002,2024,21,7,0,71,9,900,f,0,2,5,LATERAL,0,0,,3,4,268.7500000000000000,298.106000442796,7.0,DECLINING,f,60,276,0.003050682936975664,1,,,,,,,,,,,,,,,,,39.5,HIGH_RISK,20,f,30.0,VETERAN_CAREER,f,t
0182800488922,Paula,Bieler,SD,Ledamot,"",Riksdagsorgan,KD,2018-10-09,2020-02-28,f,3,L03_COMMITTEE_MEMBER,300,10,10,2014-09-29,2020-02-28,2014,2020,5,1,0,8,4,400,f,0,2,,PROMOTION,1,250,,3,4,220.0000000000000000,143.527000944073,1.7,DECLINING,f,60,10933,0.39215142480759896,8,,,,,,,,,,,,,,,,,39.5,HIGH_RISK,40,f,30.0,MID_CAREER,f,t
0796071663617,Acko,Ankarberg Johansson,KD,Sjukvårdsminister,"",Departement,S,2025-09-08,2025-09-09,f,9,L09_CABINET_MINISTER,900,22,22,2010-12-17,2025-09-16,2010,2025,14,0,2,2,9,900,t,53,9,,LATERAL,0,0,0.00,2,3,215.9090909090909091,274.021550096622,7.0,DECLINING,f,60,680,0.003050682936975664,1,,,,,,,,,,,,,,,,,43.5,HIGH_RISK,100,f,40.0,SENIOR_CAREER,f,t
085742305813,Patrik,Engström,S,Suppleant,"",uppdrag,KU,2020-03-18,2020-09-03,f,2,L02_SUBSTITUTE_MP,50,18,19,2014-10-03,2022-01-09,2014,2022,7,0,0,24,4,400,f,0,2,2,LATERAL,0,0,,2,2,79.4736842105263158,94.6168831162658788,3.5,STABLE,f,50,10002,0.39215142480759896,7,,,,,,,,,,,,,,,,,39.5,MEDIUM_RISK,20,f,30.0,MID_CAREER,f,f
0922497728524,Ardalan,Shekarabi,S,Riksdagsledamot,Ledig,kammaruppdrag,kam,2013-11-04,2022-10-18,f,4,L04_ACTIVE_MP,400,3,12,2013-04-15,2026-10-13,2013,2026,13,8,0,21,9,900,f,0,2,9,PROMOTION,2,350,,1,1,529.1666666666666667,284.647686720893,13.0,STABLE,f,10,725,0.003050682936975664,1,53.88,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,LOW,20.02,4,1,1,0,LIMITED_INFLUENCE,STRONG_BROKER,124,53.3,LOW_RISK,40,f,40.0,SENIOR_CAREER,f,f
0800956862429,Gulan,Avci,L,Vice ordförande,"",uppdrag,AU,2018-10-02,2019-03-05,f,5,L05_COMMITTEE_VICE_CHAIR,500,9,30,2009-03-02,2026-06-15,2009,2026,17,0,0,0,5,500,t,41,4,3,PROMOTION,1,100,,3,1,126.6666666666666667,149.629171249756,5.7,RISING_STAR,f,10,4484,0.3059696318380365,4,100.00,0.00,0.99,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,,,,,,,,,,61.5,LOW_RISK,60,f,60.0,VETERAN_CAREER,t,f
0483837558914,Anna-Lena,Sörenson,S,Suppleant,"",uppdrag,AU,2010-10-12,2014-09-29,f,2,L02_SUBSTITUTE_MP,50,3,14,2010-10-04,2018-09-24,2010,2018,7,3,0,3,5,500,f,0,3,2,DEMOTION,-1,-250,,0,2,193.5714285714285714,158.231617883276,,DECLINING,t,90,5357,0.3059696318380365,4,,,,,,,,,,,,,,,,,21.5,HIGH_RISK,20,f,-15.0,MID_CAREER,f,t
0446541913415,Allan,Widman,L,Suppleant,"",uppdrag,KU,2005-12-09,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,7,34,2002-09-30,2022-09-26,2002,2022,19,16,1,36,6,600,f,0,2,2,LATERAL,0,0,0.00,1,3,171.1764705882352941,185.817188875682,19.0,DECLINING,f,60,2306,0.1313873673992928,2,,,,,,,,,,,,,,,,,35.5,HIGH_RISK,20,f,20.0,VETERAN_CAREER,f,t
0136268785826,Nima,Gholam Ali Pour,SD,Suppleant,"",uppdrag,AU,2023-09-20,2026-09-28,f,2,L02_SUBSTITUTE_MP,50,3,3,2022-09-26,2026-09-28,2022,2026,4,3,0,3,4,400,f,0,3,,DEMOTION,-1,-250,,0,2,250.0000000000000000,147.196014438797,,DECLINING,t,90,11099,0.39215142480759896,9,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,LOW,14.62,2,1,1,0,INFLUENTIAL,STRONG_BROKER,208,47.1,HIGH_RISK,20,t,-15.0,MID_CAREER,f,t
0150118366721,Linda,W Snecker,V,Suppleant,"",uppdrag,NU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,15,21,2014-09-29,2024-09-08,2014,2024,9,2,0,37,4,400,f,0,2,2,LATERAL,0,0,,2,4,119.0476190476190476,125.808045844028,4.5,DECLINING,f,60,8613,0.39215142480759896,7,42.25,0.00,15.22,MODERATE_RISK,MODERATE_ABSENTEEISM,MODERATELY_EFFECTIVE,PARTY_LOYAL,,,,,,,,,,34.0,HIGH_RISK,20,f,20.0,SENIOR_CAREER,f,t
0273506284025,Edward,Riedl,M,Riksdagsledamot,Tjänstgörande,kammaruppdrag,kam,2010-10-04,2026-09-28,f,4,L04_ACTIVE_MP,400,1,24,2010-10-04,2026-10-13,2010,2026,16,15,,15,6,600,f,0,,2,ENTRY,0,0,,0,0,129.1666666666666667,147.843291660085,,STAGNANT,f,10,2554,0.1313873673992928,2,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,MEDIUM,25.12,6,2,1,1,HIGHLY_INFLUENTIAL,STRONG_BROKER,209,62.5,MEDIUM_RISK,40,f,25.0,VETERAN_CAREER,f,t
055824190225,Ebba,Hermansson,SD,Suppleant,"",uppdrag,NU,2020-03-18,2021-12-16,f,2,L02_SUBSTITUTE_MP,50,12,17,2018-09-24,2021-12-16,2018,2021,3,1,0,12,4,400,f,0,2,2,LATERAL,0,0,,0,2,85.2941176470588235,98.1665839310508020,,DECLINING,f,60,12132,0.39215142480759896,9,,,,,,,,,,,,,,,,,35.5,HIGH_RISK,20,f,20.0,EARLY_CAREER,f,t
048970816012,Eva-Lena,Jansson,S,Statsrådsersättare,Ersättare,kammaruppdrag,kam,2021-09-03,2022-09-26,f,1,L01_OTHER_ENTRY,10,9,10,2006-10-02,2022-09-26,2006,2022,15,1,6,1,4,400,f,0,2,2,DEMOTION,-1,-40,-0.17,2,4,131.0000000000000000,135.458480723800,7.5,DECLINING,t,90,6227,0.39215142480759896,5,,,,,,,,,,,,,,,,,20.1,HIGH_RISK,20,f,-18.4,SENIOR_CAREER,f,t
012053331219,Anna,Kinberg Batra,M,Vice ordförande,"",uppdrag,FiU,2014-10-07,2014-12-15,f,5,L05_COMMITTEE_VICE_CHAIR,500,15,17,2002-03-22,2017-12-14,2002,2017,15,0,3,0,7,700,f,0,2,2,PROMOTION,3,450,1.00,5,3,320.5882352941176471,214.927363605237,3.0,STEADY_PROGRESS,f,10,1750,0.10448589059141648,2,,,,,,,,,,,,,,,,,55.5,LOW_RISK,60,f,70.0,SENIOR_CAREER,t,f
091303475611,Eric,Palmqvist,SD,Suppleant,"",uppdrag,FiU,2020-03-20,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,15,19,2018-09-24,2026-10-31,2018,2026,8,2,0,24,4,400,f,0,2,2,LATERAL,0,0,,0,2,94.7368421052631579,104.999670227684,,DECLINING,f,60,8826,0.39215142480759896,7,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,LOW,24.13,6,3,1,1,INFLUENTIAL,STRONG_BROKER,208,58.3,HIGH_RISK,20,f,20.0,MID_CAREER,f,t
0992473266516,Larry,Söder,KD,Statsrådsersättare,Ersättare,kammaruppdrag,kam,2014-09-29,2014-10-03,f,1,L01_OTHER_ENTRY,10,1,22,2014-09-29,2026-10-12,2014,2026,12,0,,0,5,500,f,0,,4,ENTRY,0,0,,0,0,116.8181818181818182,137.754272780998,,STAGNANT,f,50,4699,0.3059696318380365,4,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,MEDIUM,32.19,10,6,1,1,HIGHLY_INFLUENTIAL,STRONG_BROKER,209,60.3,MEDIUM_RISK,20,f,25.0,SENIOR_CAREER,f,t
0149554070404,Birgitta,Gidblom,S,Suppleant,"",uppdrag,FiU,2004-10-29,2004-12-31,f,2,L02_SUBSTITUTE_MP,50,3,3,2004-09-20,2004-12-31,2004,2004,0,0,0,0,2,50,t,0,2,,LATERAL,0,0,,0,0,50.0000000000000000,0,,EARLY_CAREER,f,50,14043,0.9489703945087707,10,,,,,,,,,,,,,,,,,45.5,MEDIUM_RISK,20,f,45.0,EARLY_CAREER,f,f
0982795248728,Jakob,Forssmed,KD,Statsrådsersättare,Ersättare,kammaruppdrag,kam,2010-10-04,2010-10-04,f,1,L01_OTHER_ENTRY,10,3,27,2003-04-15,2026-10-02,2003,2026,23,0,7,0,9,900,f,0,2,1,DEMOTION,-1,-40,-0.14,0,1,140.0000000000000000,192.796188682169,,DECLINING,f,60,203,0.003050682936975664,1,,,,,,,,,,,,,,,,,36.4,HIGH_RISK,20,f,22.2,VETERAN_CAREER,f,t
0202577142527,Matheus,Enholm,SD,Suppleant,"",uppdrag,JuU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,13,29,2018-09-24,2026-12-31,2018,2026,8,2,0,27,5,500,f,0,2,2,LATERAL,0,0,,0,2,116.5517241379310345,133.113274606020,,DECLINING,f,60,5116,0.3059696318380365,4,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,MEDIUM,31.86,9,4,1,1,INFLUENTIAL,STRONG_BROKER,208,55.9,HIGH_RISK,20,f,20.0,MID_CAREER,f,t
